codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,69.4,69.4,1053.710458,0.6937
ABSP12,150.8,150.8,1029.961348,1.5084
ACOV15,161.0,161.0,991.76888,1.6104
ADPA21,300.1,300.1,998.647786,3.0007
AEGE16,526.6,526.6,1004.202822,5.2663
AEGE17,535.1,535.1,929.475551,5.3511
AEGP17,261.4,261.4,342.241116,2.6138
AEGP19,342.6,342.6,1015.730527,3.4257
AEGPA4,334.0,334.0,1024.532518,3.3396
AEGPA9,381.2,381.2,1059.814974,3.8115
AEGPB3,369.9,369.9,986.396334,3.6988
AEGPB5,360.2,360.2,946.870964,3.6016
AEGPB7,295.8,295.8,1044.625053,2.9575
AERI11,,,117.568804,
AERI12,,,150.570732,
AESLA8,47.9,47.9,1005.224147,0.4786
AGAU13,477.3,477.3,523.522465,4.7732
AGPI11,,,,
ALGAA2,109.1,109.1,1075.03611,1.0911
ALGTA5,108.9,108.9,1067.598106,1.0886
ALGTA6,112.4,112.4,1054.757605,1.1237
ALPA22,78.3,78.3,1021.751635,0.7829
ALTF11,59.3,59.3,519.250654,0.5933
AMBP16,,,150.877353,
ANHBA5,55.8,55.8,1015.295532,0.5581
ANHBA6,60.7,60.7,1057.846095,0.6069
ANIM15,144.9,144.9,767.741259,1.4494
ANIM17,143.1,143.1,1019.055466,1.4307
ANIM18,150.2,150.2,1027.651843,1.5025
APPSB2,139.8,139.8,656.861926,1.3978
APRB28,65.7,65.7,311.131571,0.6566
ARML13,215.0,215.0,1024.318903,2.15
ARML14,247.1,247.1,1022.87284,2.4712
ARML15,262.0,262.0,990.723653,2.62
ARML25,294.0,294.0,979.398183,2.9402
ARML26,296.6,296.6,975.794627,2.9664
ARTRA1,158.3,158.3,347.868516,1.583
ARTRA4,209.7,209.7,1060.027199,2.0969
ARTRA5,227.2,227.2,1032.664132,2.2722
ASAI18,139.0,139.0,1006.892701,1.39
ASAI19,178.2,178.2,1025.514425,1.7823
ASAI22,163.3,163.3,1018.161553,1.6328
ASAI28,183.2,183.2,1003.086059,1.8322
ASAIA0,171.9,171.9,990.752287,1.7193
ASAIA1,191.7,191.7,1020.633554,1.9165
ASAIA2,191.6,191.6,987.701993,1.9158
ASAIA3,190.4,190.4,990.053939,1.9038
AURE13,81.5,81.5,1019.04867,0.8151
AZZA11,145.7,145.7,1028.564152,1.4571
AZZA12,151.9,151.9,1043.760426,1.5194
BCBF16,533.9,533.9,668.748131,5.3385
BCPSA4,37.9,37.9,1055.346361,0.379
BCPSA6,47.1,47.1,1029.282185,0.4713
BKBR19,152.3,152.3,513.833463,1.5232
BRIT11,96.6,96.6,704.945801,0.9658
BRIT12,130.2,130.2,1076.275128,1.3019
BRKMA6,,,498.516088,
BRKMA8,,,493.8073,
BRKMB6,,,479.535216,
BRKMB8,,,488.140791,
BRKPA0,243.7,243.7,401.824313,2.4366
BRKPA2,265.0,265.0,1069.314974,2.6504
BRKPA3,265.0,265.0,1062.192025,2.6496
BRKPA4,276.7,276.7,1001.29408,2.767
