codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,71.2,71.2,1082.783718,0.7122
ABSP12,148.3,148.3,1060.375671,1.4832
ACOV15,152.3,152.3,1023.30775,1.5235
ADPA21,249.2,249.2,1037.038213,2.4921
AEGE16,492.3,492.3,1051.842453,4.9232
AEGE17,526.8,526.8,966.422806,5.2675
AEGP17,147.7,147.7,355.30246,1.4769
AEGP19,263.3,263.3,1057.068113,2.6332
AEGPA4,278.0,278.0,1064.297377,2.7801
AEGPA9,302.4,302.4,1025.399142,3.0237
AEGPB3,316.7,316.7,956.997293,3.1671
AEGPB5,318.8,318.8,990.654882,3.1878
AEGPB7,216.3,216.3,1089.358326,2.163
AERI11,,,123.787733,
AERI12,,,152.600212,
AESLA8,42.9,42.9,1033.855565,0.4288
AGAU13,454.6,454.6,542.92664,4.5456
AGPI11,,,,
ALGAA2,109.9,109.9,1027.466288,1.099
ALGTA5,105.3,105.3,1023.208514,1.0532
ALGTA6,111.9,111.9,1008.750158,1.1188
ALPA22,97.1,97.1,1046.074629,0.9708
AMBP16,,,183.685499,
ANHBA5,50.8,50.8,1044.741242,0.5081
ANHBA6,55.9,55.9,1016.249738,0.5592
ANIM15,200.1,200.1,784.16428,2.0011
ANIM17,216.2,216.2,1035.191192,2.1625
ANIM18,222.5,222.5,1041.425577,2.2251
APFL18,168.7,168.7,1013.504736,1.6872
APPSB2,136.5,136.5,676.306124,1.3647
APRB28,61.8,61.8,319.847061,0.6178
ARML13,323.8,323.8,1032.193529,3.2379
ARML14,405.9,405.9,1005.889362,4.0589
ARML15,393.7,393.7,978.746753,3.9369
ARML25,369.7,369.7,980.784711,3.6971
ARML26,415.5,415.5,972.694439,4.1546
ARTRA1,163.4,163.4,358.096376,1.6343
ARTRA4,243.6,243.6,671.479555,2.4361
ARTRA5,242.1,242.1,1062.642183,2.4205
ASAI18,155.8,155.8,1034.32874,1.5582
ASAI19,178.6,178.6,1056.213715,1.7859
ASAI22,162.9,162.9,1048.499892,1.6295
ASAI28,185.9,185.9,1032.806963,1.8592
ASAIA0,194.3,194.3,1015.98874,1.9432
ASAIA1,198.3,198.3,1050.078778,1.9827
ASAIA2,198.7,198.7,1015.683808,1.9867
ASAIA3,194.3,194.3,1019.058011,1.9426
AURE13,76.3,76.3,1049.243827,0.7635
AXIAA0,62.9,62.9,1020.916769,0.6287
AXIAB0,75.5,75.5,1022.773325,0.7552
AZZA11,135.5,135.5,1061.315203,1.3553
AZZA12,169.8,169.8,994.012526,1.6977
AZZA13,201.1,201.1,1000.984604,2.0111
BCBF16,460.0,460.0,696.146578,4.6001
BCPSA4,26.7,26.7,1008.812076,0.2671
BCPSA6,36.4,36.4,1059.528501,0.3637
BKBR19,151.7,151.7,529.027082,1.5167
BRIT11,93.7,93.7,337.624872,0.9374
BRIT12,129.3,129.3,1029.032691,1.2934
BRKMA6,,,465.044225,
BRKMA8,,,464.383992,
BRKMB6,,,479.807188,
BRKMB8,,,477.879538,
BRKPA0,207.2,207.2,415.26956,2.072
BRKPA2,243.0,243.0,1021.423836,2.4305
BRKPA3,246.7,246.7,1014.906158,2.4672
BRKPA4,262.2,262.2,1037.487058,2.6223
BRKPA5,214.4,214.4,1066.072054,2.1439
BRMLA1,41.1,41.1,1011.797117,0.4115
BRMLB1,55.0,55.0,1022.675822,0.5497
BRST14,156.6,156.6,1040.39031,1.5656
BSA312,41.3,41.3,10522.397852,0.4128
BSA318,33.8,33.8,1041.844388,0.3382
BSA319,49.0,49.0,1024.520884,0.4898
BSA3A0,34.2,34.2,1068.234496,0.3416
BTGH18,106.9,106.9,1043.355974,1.0686
CAEC13,130.0,130.0,1012.332314,1.3
CAEC22,118.5,118.5,1052.792242,1.1849
CAEC32,132.1,132.1,1071.789029,1.321
CAMLA1,181.8,181.8,1047.868659,1.8178
CAMLB1,174.4,174.4,1048.961069,1.744
CASN13,315.9,315.9,751.957396,3.1595
CASN14,160.2,160.2,1018.874516,1.6018
CBAN22,79.9,79.9,881.991401,0.7989
CBOH11,142.7,142.7,1007.857689,1.427
CBRDB8,,,377.026315,
CCROA7,35.8,35.8,1026.470489,0.3583
CDAR11,154.8,154.8,1070.365476,1.5476
CDES12,138.4,138.4,1012.640112,1.3838
CDGS26,77.8,77.8,1031.484916,0.778
CEAB13,122.0,122.0,1025.115969,1.22
CEAB14,85.1,85.1,1067.132261,0.8507
CEAB22,70.7,70.7,534.154625,0.7066
CEAP15,78.6,78.6,1053.078768,0.7856
CEAP16,77.1,77.1,1082.490693,0.7713
CEBD14,114.4,114.4,1009.042982,1.1439
CEBD25,103.7,103.7,1044.091933,1.0372
CEEBA3,86.9,86.9,1057.96318,0.8688
CEEBA6,145.6,145.6,1015.096673,1.4556
CEEBA7,75.3,75.3,1052.773126,0.7526
CEEBA8,63.7,63.7,1041.023059,0.6367
CEEBB3,105.1,105.1,1064.395996,1.0514
CEEBB8,70.0,70.0,1047.102483,0.7004
CEED16,63.2,63.2,1020.810996,0.6324
CEED18,59.4,59.4,1069.651411,0.5942
CEEDA0,76.6,76.6,1050.410774,0.7656
CEEDA1,80.0,80.0,1047.033398,0.8
CEMTE2,58.6,58.6,1041.186265,0.5857
CEPEA1,89.2,89.2,1058.195545,0.8917
CEPEA3,74.2,74.2,1052.986717,0.7417
CEPEA4,92.1,92.1,1074.289539,0.9207
CEPEB1,100.0,100.0,1066.076701,1.0005
CEPEB2,103.3,103.3,1070.720455,1.0329
CERO19,53.3,53.3,1062.562992,0.5328
CEROA2,60.5,60.5,1041.20397,0.6052
CEROB2,68.2,68.2,1047.115926,0.6821
CESE22,74.4,74.4,819.719373,0.7441
CESPA4,74.3,74.3,1001.664554,0.7431
CGASA3,47.9,47.9,1041.721318,0.4792
CGASA5,67.1,67.1,1065.240836,0.6708
CGBP14,83.5,83.5,996.793143,0.8347
CGOS15,63.9,63.9,1075.641333,0.6386
CGOS17,62.3,62.3,1019.789684,0.623
CGOS18,64.0,64.0,1078.070057,0.6397
CGOS19,68.8,68.8,1048.903504,0.6878
CGOSA1,71.8,71.8,1052.158601,0.7176
CHSF12,49.2,49.2,1063.475321,0.4925
CHSF14,55.7,55.7,1079.185337,0.5567
CHSF24,60.3,60.3,1089.703439,0.6034
CHTH11,40.6,40.6,1031.258184,0.4062
CIEL17,28.8,28.8,1032.876971,0.2877
CIEL18,39.0,39.0,1048.808792,0.3899
CIEL19,34.3,34.3,1052.718865,0.3433
CLCD16,80.2,80.2,1055.250428,0.8022
CLCD17,92.4,92.4,1019.977574,0.9241
CLCD18,79.4,79.4,1008.72746,0.7936
CLCD19,40.0,40.0,1109.143578,0.4004
CLII12,186.1,186.1,1031.100908,1.8607
CLIS11,181.3,181.3,1111.689619,1.8129
CLMOA4,70.5,70.5,1048.249099,0.7048
CMED13,146.9,146.9,1034.938459,1.4686
CMGD18,82.6,82.6,1036.734787,0.8257
CMGDA0,48.2,48.2,1011.589835,0.4821
CMGDA1,62.7,62.7,1064.184261,0.6268
CMGDA2,65.7,65.7,1075.841966,0.657
CMGDA3,56.7,56.7,1056.482734,0.5666
CMGDB3,66.1,66.1,1060.411292,0.6612
CMGTA0,53.0,53.0,1070.038353,0.5302
CMGTA2,64.1,64.1,1034.412723,0.6408
CMPH14,,,509.74514,
CMTR19,63.8,63.8,691.939592,0.638
CNLM16,67.2,67.2,1044.966293,0.6722
CNLM17,73.3,73.3,1064.777537,0.7329
COCEA2,104.9,104.9,1045.377395,1.0487
COGNA4,120.6,120.6,1053.494644,1.2058
COGNA5,101.0,101.0,1010.434,1.01
COGNB2,116.9,116.9,1053.978414,1.1692
COLNA3,81.6,81.6,1013.3481,0.8164
CPFGA3,56.3,56.3,1033.698914,0.5629
CPFPA6,34.1,34.1,487.686114,0.3411
CPFPA8,43.7,43.7,1033.673144,0.4373
CPFPB8,54.2,54.2,1034.402154,0.5421
CPGT17,68.5,68.5,529.200866,0.685
CPGT18,57.8,57.8,1039.55614,0.5784
CPGT19,41.7,41.7,1057.787644,0.4173
CPGT29,60.6,60.6,1059.507117,0.6062
CPGT39,80.8,80.8,1064.170517,0.8076
CPGTA0,43.8,43.8,1008.617569,0.4375
CPGTB0,62.3,62.3,1012.138425,0.6233
CPLD19,54.6,54.6,1044.221953,0.5463
CPLD27,87.3,87.3,524.162101,0.8727
CPLD38,148.0,148.0,1040.349059,1.4801
CPLDA0,45.9,45.9,1017.733831,0.4592
CPLDA2,36.6,36.6,1013.502096,0.3664
CPLDB0,59.9,59.9,1017.882059,0.5994
CPREA0,43.9,43.9,1046.532153,0.4389
CPTE12,90.7,90.7,651.133327,0.9067
CSAN15,214.9,214.9,1063.239113,2.1486
CSAN18,148.7,148.7,1027.24697,1.4874
CSAN23,172.5,172.5,1014.8058,1.7253
CSAN24,186.5,186.5,1052.981621,1.8649
CSANA0,151.9,151.9,1015.814484,1.5193
CSANA2,166.3,166.3,1195.520689,1.6632
CSANB0,175.0,175.0,1016.274774,1.7503
CSANB1,153.2,153.2,999.804103,1.5324
CSANB2,142.7,142.7,1206.157284,1.4268
CSANC1,187.4,187.4,994.994207,1.8739
CSANC2,181.8,181.8,1200.450587,1.8182
CSED12,82.3,82.3,1021.837814,0.823
CSED13,89.1,89.1,1043.831304,0.8915
CSMGA7,76.0,76.0,856.309796,0.7596
CSMGA8,85.9,85.9,1038.224953,0.8588
CSMGA9,71.6,71.6,1024.818716,0.716
CSMGB0,67.4,67.4,1003.315672,0.6741
CSMGB6,72.6,72.6,79.452474,0.7262
CSMGD1,69.9,69.9,1011.811322,0.6992
CSMGD2,67.3,67.3,1030.29548,0.6727
CSNAA1,1732.6,1732.6,853.319452,17.3264
CSNAA2,1510.9,1510.9,948.862742,15.1089
CSRNA2,75.7,75.7,1075.214253,0.7568
CTEE19,41.8,41.8,1076.022449,0.4176
CTNSA2,76.1,76.1,1009.517094,0.7607
CVCB14,877.3,877.3,0.586968,8.7731
DASAB2,273.1,273.1,1065.978564,2.7309
DASAB4,166.4,166.4,1063.950589,1.6636
DASAB5,245.0,245.0,1038.403392,2.45
DASAC2,276.4,276.4,1065.133739,2.7642
DASAC5,292.6,292.6,1022.621802,2.926
DASAD3,266.9,266.9,1019.693058,2.6691
