codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,68.9,68.9,1048.480793,0.6886
AALR13,,,,
ABSP12,150.3,150.3,1024.523284,1.5028
ACOV15,160.0,160.0,986.79759,1.6002
ADPA21,307.7,307.7,1108.740795,3.077
AEGE16,568.4,568.4,984.634606,5.6842
AEGE17,577.6,577.6,994.765068,5.7758
AEGP17,255.2,255.2,340.459714,2.5517
AEGP19,341.7,341.7,1009.802679,3.4169
AEGPA4,349.2,349.2,1016.604243,3.4921
AEGPA9,369.6,369.6,1055.742278,3.6958
AEGPB3,379.7,379.7,977.552656,3.797
AEGPB5,374.6,374.6,1013.591577,3.7461
AEGPB7,300.1,300.1,1037.901167,3.0007
AERI11,,,116.919919,
AERI12,,,159.956081,
AESLA8,47.8,47.8,1000.269677,0.4782
AGAU13,471.4,471.4,520.367796,4.7145
AGPI11,,,,
ALGAA2,107.8,107.8,1069.7112,1.0784
ALGTA5,108.9,108.9,1062.049081,1.0889
ALGTA6,113.6,113.6,1048.780018,1.1358
ALPA22,78.0,78.0,1093.01228,0.7801
ALTF11,61.9,61.9,516.590547,0.6185
AMBP16,,,147.847721,
ANHBA5,56.4,56.4,1010.104669,0.5635
ANHBA6,60.8,60.8,1052.566226,0.6077
ANIM15,147.3,147.3,763.382846,1.4727
ANIM17,147.3,147.3,1012.805522,1.4729
ANIM18,153.0,153.0,1021.542066,1.5297
APPSB2,139.9,139.9,653.387179,1.3993
APRB28,65.4,65.4,442.763601,0.6539
ARML13,217.0,217.0,1018.195895,2.1695
ARML14,233.5,233.5,1021.689598,2.3349
ARML15,251.5,251.5,988.953848,2.5147
ARML25,293.0,293.0,974.486598,2.9302
ARML26,279.7,279.7,975.51987,2.7966
ARTRA1,157.8,157.8,346.027321,1.5783
ARTRA4,205.0,205.0,1054.690424,2.05
ARTRA5,212.8,212.8,1029.197292,2.1277
ASAI18,132.6,132.6,1080.273668,1.3263
ASAI19,178.0,178.0,1020.058519,1.7797
ASAI22,166.5,166.5,1012.293181,1.6651
ASAI28,182.2,182.2,1076.147097,1.8224
ASAIA0,190.9,190.9,1056.212298,1.9088
ASAIA1,193.7,193.7,1014.660101,1.9371
ASAIA2,191.4,191.4,982.435416,1.9143
ASAIA3,190.0,190.0,984.821286,1.8998
AURE13,81.5,81.5,1013.931687,0.8152
AZZA11,151.6,151.6,1021.608472,1.5158
AZZA12,169.3,169.3,1033.354754,1.6926
BCBF16,460.0,460.0,667.944047,4.6
BCPSA4,41.1,41.1,1049.949275,0.4113
BCPSA6,49.9,49.9,1023.642201,0.4985
BKBR19,157.0,157.0,510.910655,1.5703
BRIT11,118.0,118.0,700.362314,1.1801
BRIT12,139.0,139.0,1068.430159,1.3901
BRKMA6,,,498.692872,
BRKMA8,,,505.176128,
BRKMB6,,,510.087391,
BRKMB8,,,497.588551,
BRKPA0,243.7,243.7,399.565387,2.4365
BRKPA2,266.8,266.8,1062.786173,2.6684
BRKPA3,272.9,272.9,1054.107884,2.7291
BRKPA4,279.0,279.0,994.952057,2.7903
BRMLA1,47.5,47.5,1048.222634,0.4753
BRMLB1,58.8,58.8,1060.371512,0.5881
BRST14,160.0,160.0,1004.129413,1.6
BSA312,45.5,45.5,10180.282953,0.4554
BSA318,36.5,36.5,1008.859569,0.3655
BSA319,54.0,54.0,1061.773705,0.5403
BSA3A0,37.9,37.9,1033.76995,0.3789
BTGH18,113.0,113.0,1007.735909,1.1304
CAEC13,158.3,158.3,1041.550689,1.5828
CAEC22,119.2,119.2,1097.597573,1.1921
CAEC32,137.9,137.9,1115.121995,1.3791
CAMLA1,166.5,166.5,1014.287304,1.6647
CAMLB1,163.3,163.3,1014.814699,1.6329
CASN13,260.9,260.9,844.92609,2.6088
CASN14,313.8,313.8,995.18836,3.1383
CBAN22,97.3,97.3,919.207169,0.9732
CBOH11,156.5,156.5,1010.150457,1.5655
CBRDB8,,,,
CCROA7,43.6,43.6,1065.37837,0.4357
CDAR11,163.9,163.9,1033.389711,1.6391
CDES12,140.0,140.0,1045.148628,1.4
CDGS26,78.4,78.4,1071.452656,0.7844
CEAB13,105.2,105.2,1069.839493,1.0524
CEAB14,98.4,98.4,1030.010141,0.9836
CEAB22,84.5,84.5,516.095489,0.8449
CEAP15,78.2,78.2,1019.187395,0.7823
CEAP16,78.1,78.1,1047.370477,0.7811
CEBD14,118.7,118.7,1050.161974,1.1868
CEBD25,104.5,104.5,1086.742311,1.0451
CEEBA3,90.1,90.1,1023.60257,0.9006
CEEBA6,146.8,146.8,1057.256294,1.4684
CEEBA7,65.4,65.4,1020.996137,0.6536
CEEBA8,62.5,62.5,1008.093218,0.6247
CEEBB3,107.0,107.0,1029.150222,1.0703
CEEBB4,87.2,87.2,1038.855066,0.8717
CEEBB8,71.4,71.4,1012.992936,0.7136
CEED16,61.4,61.4,1060.861709,0.6139
CEED18,61.3,61.3,1035.045788,0.6133
CEEDA0,77.8,77.8,1016.231917,0.7784
CEEDA1,84.9,84.9,1011.387748,0.8486
CEMTE2,76.5,76.5,1004.953381,0.7649
CEPEA1,93.8,93.8,1023.719625,0.9384
CEPEA3,73.3,73.3,1019.308407,0.7332
CEPEA4,90.1,90.1,1039.799967,0.9008
CEPEB1,88.5,88.5,1033.113667,0.8852
CEPEB2,104.0,104.0,1035.417862,1.0402
CERO19,57.3,57.3,1027.926326,0.5733
CEROA2,61.3,61.3,1081.308167,0.6131
CEROB2,71.7,71.7,1086.465504,0.7173
CESE22,76.6,76.6,793.146978,0.7657
CESPA4,84.8,84.8,1034.891667,0.848
CGASA3,51.1,51.1,1008.374051,0.5106
CGASA5,67.7,67.7,1031.064495,0.6773
CGBP14,89.9,89.9,962.711386,0.8992
CGOS15,68.9,68.9,1040.124139,0.6889
CGOS17,63.4,63.4,1058.88663,0.6341
CGOS18,65.4,65.4,1043.261365,0.6536
CGOS19,68.9,68.9,1015.215322,0.689
CGOSA1,78.2,78.2,1016.087379,0.7823
CHSF12,53.5,53.5,1028.845525,0.5351
CHSF14,74.1,74.1,1037.88432,0.7406
CHSF24,83.5,83.5,1044.051898,0.8351
CHTH11,74.5,74.5,1061.351204,0.7451
CIEL17,35.2,35.2,1071.166554,0.3523
CIEL18,45.8,45.8,1014.30217,0.4575
CIEL19,42.8,42.8,1018.137744,0.4275
CLCD16,80.6,80.6,1021.140993,0.8063
CLCD17,92.6,92.6,1059.429633,0.9257
CLCD18,79.1,79.1,1046.877331,0.7909
CLII12,188.7,188.7,994.346655,1.8873
CLIS11,173.5,173.5,1075.04533,1.7353
CLMOA4,84.7,84.7,1009.091976,0.8472
CMGD18,75.2,75.2,1079.549029,0.7524
CMGDA0,55.4,55.4,1049.245363,0.5543
CMGDA1,68.8,68.8,1028.217809,0.6875
CMGDA2,69.2,69.2,1040.099855,0.6922
CMGDA3,57.8,57.8,1022.677977,0.5778
CMGDB3,70.6,70.6,1024.815177,0.7057
CMGTA0,57.5,57.5,1034.983371,0.5754
CMPH14,,,421.597058,
CMTR19,64.0,64.0,720.18988,0.6399
CNLM17,75.7,75.7,1029.496181,0.7566
COCEA2,107.0,107.0,1010.593138,1.0698
COGNA4,124.2,124.2,1017.62249,1.2422
COGNA5,107.1,107.1,1047.116608,1.0715
COGNB2,119.6,119.6,1018.526103,1.1959
COLNA3,85.6,85.6,1056.221233,0.8564
CPFGA3,61.1,61.1,999.281619,0.6108
CPFPA6,53.6,53.6,471.535284,0.5364
CPFPA8,47.7,47.7,1000.297108,0.477
CPFPB8,58.8,58.8,1000.055276,0.5884
CPGT17,82.6,82.6,512.036553,0.8257
CPGT18,71.5,71.5,1077.837688,0.7152
CPGT19,56.7,56.7,1021.601461,0.5668
CPGT29,71.2,71.2,1022.047466,0.7116
CPGT39,92.8,92.8,1024.231514,0.9282
CPGTA0,51.6,51.6,1045.309659,0.5158
CPGTB0,75.6,75.6,1045.767698,0.7563
CPLD19,69.1,69.1,1006.774308,0.6906
CPLD27,90.3,90.3,507.054368,0.9026
CPLD38,144.7,144.7,1092.496609,1.447
CPLDA0,60.9,60.9,1051.926158,0.6087
CPLDB0,73.8,73.8,1050.795108,0.738
CPREA0,69.3,69.3,1082.467961,0.6934
CPTE12,94.8,94.8,730.21287,0.9475
CSAN15,218.4,218.4,1025.190448,2.1836
CSAN18,184.7,184.7,1058.021306,1.8467
CSAN23,174.8,174.8,1056.099492,1.7475
CSAN24,196.7,196.7,1013.026613,1.967
CSANA0,157.6,157.6,1054.058849,1.5762
CSANA1,149.6,149.6,1062.13359,1.4957
CSANA2,192.3,192.3,1147.014587,1.9227
CSANB0,183.5,183.5,1054.157118,1.8352
CSANB1,212.8,212.8,1021.782125,2.1276
CSANB2,179.7,179.7,1154.650124,1.7968
CSANC1,233.9,233.9,1014.188762,2.3387
CSANC2,183.4,183.4,1158.839916,1.8338
CSED12,110.6,110.6,1056.09863,1.1064
CSMGA7,81.0,81.0,919.551951,0.8102
CSMGA8,92.7,92.7,1039.641336,0.9271
CSMGA9,87.1,87.1,1022.315977,0.8707
CSMGB0,90.3,90.3,998.561029,0.9032
CSMGB6,75.4,75.4,159.321183,0.7537
CSMGD1,93.7,93.7,1004.961311,0.9367
CSMGD2,82.6,82.6,1026.245451,0.8263
CSNAA1,1725.0,1725.0,799.046354,17.2495
CSNAA2,1403.0,1403.0,979.224404,14.03
CSRNA2,76.8,76.8,1040.2313,0.7682
CTEE19,41.7,41.7,1042.12028,0.417
CTNSA2,65.4,65.4,1052.26049,0.6538
CVCB14,424.1,424.1,0.583222,4.2409
DASAA6,180.0,180.0,509.4597,1.8003
DASAB4,190.3,190.3,1025.66055,1.9026
DASAB5,225.4,225.4,1005.15929,2.2543
DASAC2,299.9,299.9,1019.79963,2.9994
DASAC5,299.6,299.6,982.791604,2.9962
DXCO13,75.0,75.0,1013.007164,0.75
EBENA6,63.7,63.7,1041.620891,0.6371
EBENA7,99.8,99.8,1062.956447,0.9983
EBENB1,70.7,70.7,1065.35598,0.7065
EBENC1,72.9,72.9,1068.25234,0.7292
ECOV17,82.5,82.5,1057.487996,0.8253
EDPR13,64.9,64.9,996.850623,0.6494
EDPR23,77.5,77.5,992.85044,0.7748
EDVP18,37.9,37.9,1053.399231,0.3786
