codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,68.3,68.3,1046.357089,0.6834
AALR13,,,,
ABSP12,150.7,150.7,1022.081298,1.5067
ACOV15,161.4,161.4,1058.290368,1.614
ADPA21,307.5,307.5,1105.867479,3.075
AEGE16,549.0,549.0,987.323013,5.4905
AEGE17,545.9,545.9,1002.16274,5.4594
AEGP17,262.6,262.6,339.397777,2.6263
AEGP19,343.3,343.3,1006.889815,3.4329
AEGPA4,348.9,348.9,1013.91553,3.4894
AEGPA9,367.1,367.1,1053.3156,3.6708
AEGPB3,375.5,375.5,975.711114,3.7551
AEGPB5,377.8,377.8,1009.427426,3.7782
AEGPB7,300.1,300.1,1035.188567,3.0014
AERI11,,,115.336878,
AERI12,,,155.04844,
AESLA8,47.9,47.9,1033.240706,0.4789
AGAU13,468.8,468.8,518.974195,4.6879
AGPI11,,,,
ALGAA2,107.7,107.7,1067.293028,1.0774
ALGTA5,108.6,108.6,1059.761669,1.0863
ALGTA6,113.3,113.3,1046.524967,1.1328
ALPA22,73.9,73.9,1091.669973,0.7392
ALTF11,56.5,56.5,515.600165,0.5648
AMBP16,,,,
ANHBA5,55.5,55.5,1008.087606,0.5553
ANHBA6,62.0,62.0,1049.711398,0.6196
ANIM15,149.0,149.0,761.369523,1.4905
ANIM17,150.1,150.1,1009.831428,1.5013
ANIM18,154.4,154.4,1018.750654,1.5444
APPSB2,140.0,140.0,651.854601,1.4
APRB28,66.0,66.0,441.758995,0.6595
ARML13,215.8,215.8,1015.971237,2.1575
ARML14,235.5,235.5,1018.367352,2.3546
ARML15,240.6,240.6,989.908018,2.4064
ARML25,303.0,303.0,967.291135,3.0302
ARML26,289.8,289.8,969.597713,2.8979
ARTRA1,158.7,158.7,345.181915,1.587
ARTRA4,205.0,205.0,1052.116165,2.05
ARTRA5,214.0,214.0,1026.472989,2.1401
ASAI18,131.4,131.4,1077.924019,1.3144
ASAI19,176.4,176.4,1017.864592,1.7642
ASAI22,168.8,168.8,1009.566272,1.6885
ASAI28,183.0,183.0,1073.388369,1.8301
ASAIA0,188.5,188.5,1054.078221,1.8855
ASAIA1,190.4,190.4,1012.863485,1.9044
ASAIA2,189.5,189.5,1055.594249,1.8948
ASAIA3,189.9,189.9,1057.353579,1.8993
AURE13,81.3,81.3,1011.631432,0.8135
AZZA11,155.2,155.2,1018.183275,1.5525
AZZA12,179.8,179.8,1027.795161,1.7984
BCBF16,397.3,397.3,669.190697,3.9726
BCPSA4,36.8,36.8,1047.947702,0.3679
BCPSA6,48.3,48.3,1021.70815,0.4827
BKBR19,162.1,162.1,509.479148,1.6212
BRIT11,108.9,108.9,699.165684,1.0889
BRIT12,136.7,136.7,1066.528937,1.3668
BRKMA6,,,500.517688,
BRKMA8,,,517.760856,
BRKMB6,,,500.781644,
BRKMB8,,,512.330483,
BRKPA0,244.4,244.4,398.537103,2.4439
BRKPA2,267.5,267.5,1059.98783,2.6747
BRKPA3,271.5,271.5,1051.787586,2.7153
