codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,83.4,83.4,1031.183744,0.8337
AALR13,,,,
ABSP12,150.7,150.7,1010.026062,1.5069
ACOV15,146.0,146.0,1049.773532,1.4596
ADPA21,239.3,239.3,1101.314163,2.3927
AEGE16,685.4,685.4,929.106542,6.8544
AEGE17,645.1,645.1,950.600235,6.4509
AEGP17,392.0,392.0,331.393111,3.9201
AEGP19,445.0,445.0,981.342224,4.4496
AEGPA4,521.5,521.5,978.709108,5.2146
AEGPA9,424.2,424.2,1027.141153,4.2424
AEGPB3,481.3,481.3,927.093255,4.813
AEGPB5,517.9,517.9,953.062878,5.1793
AEGPB7,420.3,420.3,1002.744049,4.2026
AERI11,,,126.726229,
AERI12,,,183.372077,
AESLA8,48.9,48.9,1021.643657,0.4889
AGAU13,449.8,449.8,512.351068,4.4977
AGPI11,,,,
ALGAA2,112.4,112.4,1054.20723,1.1237
ALGTA5,111.8,111.8,1046.503498,1.1184
ALGTA6,113.7,113.7,1034.373894,1.1374
ALPA22,63.9,63.9,1082.212619,0.6394
ALTF11,63.5,63.5,509.661936,0.6346
AMBP16,,,,
ANHBA5,65.0,65.0,993.920304,0.65
ANHBA6,66.3,66.3,1036.209602,0.6632
ANIM15,157.3,157.3,1078.302836,1.5726
ANIM17,172.5,172.5,1069.554023,1.7246
ANIM18,172.2,172.2,1002.193388,1.7224
APPSB2,140.0,140.0,644.235356,1.4
APRB28,70.4,70.4,436.709119,0.7043
ARML13,237.2,237.2,998.294571,2.3717
ARML14,272.5,272.5,992.953942,2.7246
ARML15,290.0,290.0,959.426414,2.8999
ARML25,325.0,325.0,944.422276,3.2503
ARML26,303.2,303.2,952.348426,3.0325
ARTRA1,164.7,164.7,340.928023,1.6467
ARTRA4,214.7,214.7,1038.149157,2.1473
ARTRA5,219.8,219.8,1012.914236,2.1984
ASAI18,152.7,152.7,1062.226634,1.5267
ASAI19,198.7,198.7,1001.109857,1.9874
ASAI22,191.0,191.0,1072.40495,1.9102
ASAI28,190.0,190.0,1058.920491,1.9002
ASAIA0,208.2,208.2,1036.98893,2.0824
ASAIA1,206.7,206.7,996.673563,2.0674
ASAIA2,211.2,211.2,1036.593882,2.1125
ASAIA3,200.9,200.9,1041.726715,2.0085
AURE13,95.8,95.8,995.312633,0.9575
AZZA11,116.7,116.7,1016.569687,1.167
AZZA12,137.8,137.8,1027.605915,1.3782
BCBF16,735.4,735.4,642.031213,7.3536
BCPSA4,39.7,39.7,1036.286772,0.3974
BCPSA6,51.5,51.5,1009.778434,0.5155
BKBR19,169.5,169.5,503.089294,1.6947
BRIT11,121.2,121.2,690.517866,1.2115
BRIT12,136.1,136.1,1054.2688,1.3609
BRKMA6,,,488.607147,
BRKMA8,,,512.884391,
BRKMB6,,,479.568063,
BRKMB8,,,493.793793,
BRKPA0,250.6,250.6,393.33367,2.5064
BRKPA2,296.4,296.4,1039.974933,2.9642
BRKPA3,279.8,279.8,1036.289614,2.7981
BRKPA4,294.5,294.5,974.267753,2.9454
BRMLA1,50.6,50.6,1033.407616,0.5061
BRMLB1,67.4,67.4,1042.673633,0.6738
BRST14,162.2,162.2,1064.427386,1.6221
BSA312,55.5,55.5,10018.235893,0.5552
BSA318,45.7,45.7,1065.560398,0.457
BSA319,59.4,59.4,1046.002991,0.5937
BSA3A0,41.8,41.8,1019.05946,0.4182
BTGH18,124.8,124.8,1066.815383,1.248
CAEC13,177.2,177.2,1019.320622,1.7722
CAEC22,129.2,129.2,1080.522786,1.2918
CAEC32,156.4,156.4,1093.970827,1.5638
CAMLA1,170.8,170.8,999.029448,1.7084
CAMLB1,172.0,172.0,998.822856,1.7203
CASN13,258.3,258.3,872.02243,2.5826
CASN14,359.9,359.9,983.315464,3.599
CBAN22,105.0,105.0,905.018537,1.0504
CBOH11,157.8,157.8,1008.410035,1.5784
CBRDA8,,,177.540654,
CBRDB8,,,358.724985,
CCROA7,53.6,53.6,1049.510952,0.5359
CDAR11,168.1,168.1,1018.306208,1.681
