codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,69.9,69.9,1046.52117,0.6989
AALR13,,,,
ABSP12,150.8,150.8,1022.682998,1.508
ACOV15,163.6,163.6,1058.39598,1.6359
ADPA21,307.1,307.1,1106.645271,3.0711
AEGE16,581.6,581.6,978.085689,5.8159
AEGE17,591.3,591.3,987.363642,5.9132
AEGP17,267.4,267.4,339.48684,2.6741
AEGP19,347.0,347.0,1007.163771,3.4696
AEGPA4,338.1,338.1,1015.924211,3.3805
AEGPA9,368.1,368.1,1053.862716,3.6809
AEGPB3,373.5,373.5,977.323387,3.7352
AEGPB5,375.6,375.6,1011.030278,3.7561
AEGPB7,311.0,311.0,1034.185647,3.1103
AERI11,,,116.521736,
AERI12,,,159.658747,
AESLA8,48.7,48.7,1033.622846,0.4871
AGAU13,468.7,468.7,519.349033,4.687
AGPI11,,,,
ALGAA2,109.8,109.8,1067.513008,1.098
ALGTA5,110.5,110.5,1059.642388,1.1051
ALGTA6,115.2,115.2,1046.293643,1.1523
ALPA22,75.4,75.4,1091.864293,0.7539
ALTF11,62.4,62.4,515.710413,0.6237
AMBP16,,,146.693141,
ANHBA5,55.8,55.8,1008.587416,0.5577
ANHBA6,62.0,62.0,1050.293346,0.6203
ANIM15,148.2,148.2,761.914437,1.4824
ANIM17,150.8,150.8,1010.286051,1.5081
ANIM18,161.5,161.5,1017.61264,1.6155
APPSB2,139.5,139.5,652.273046,1.3946
APRB28,66.4,66.4,441.993955,0.6643
ARML13,217.6,217.6,1016.164494,2.1757
ARML14,231.5,231.5,1020.38263,2.3151
ARML15,242.2,242.2,990.152445,2.4222
ARML25,300.2,300.2,969.424926,3.0018
ARML26,297.4,297.4,968.049579,2.9744
ARTRA1,159.8,159.8,345.360055,1.5983
ARTRA4,206.5,206.5,1052.594238,2.0647
ARTRA5,214.0,214.0,1027.10272,2.14
ASAI18,143.7,143.7,1076.814063,1.437
ASAI19,177.6,177.6,1018.270367,1.7758
ASAI22,166.9,166.9,1010.422452,1.6693
ASAI28,181.8,181.8,1074.289211,1.8182
ASAIA0,186.3,186.3,1055.222991,1.8628
ASAIA1,190.0,190.0,1013.618249,1.8999
ASAIA2,190.2,190.2,1056.083341,1.9025
ASAIA3,188.3,188.3,983.380726,1.8834
AURE13,82.3,82.3,1011.919083,0.8233
AZZA11,154.8,154.8,1018.920318,1.5483
AZZA12,180.0,180.0,1028.423686,1.8
BCBF16,387.1,387.1,670.170714,3.8707
BCPSA4,37.5,37.5,1048.475884,0.3745
BCPSA6,46.8,46.8,1022.565579,0.4684
BKBR19,160.1,160.1,509.868387,1.6011
BRIT11,106.7,106.7,699.669037,1.0671
BRIT12,138.4,138.4,1066.712446,1.3839
BRKMA6,,,510.200785,
BRKMA8,,,513.860028,
BRKMB6,,,510.285254,
BRKMB8,,,515.635235,
BRKPA0,244.6,244.6,398.782749,2.4456
BRKPA2,266.9,266.9,1060.764977,2.669
BRKPA3,272.2,272.2,1052.283641,2.7217
BRKPA4,279.9,279.9,992.672702,2.7992
BRMLA1,49.2,49.2,1045.922419,0.4918
BRMLB1,59.8,59.8,1058.221385,0.5978
BRST14,162.8,162.8,1001.476117,1.6283
BSA312,46.5,46.5,10160.85436,0.465
BSA318,37.4,37.4,1007.058468,0.3741
BSA319,54.7,54.7,1059.81155,0.5466
BSA3A0,38.5,38.5,1031.888617,0.3851
BTGH18,116.7,116.7,1081.631272,1.1666
CAEC13,154.6,154.6,1041.044614,1.5457
CAEC22,123.7,123.7,1094.837355,1.2366
CAEC32,136.0,136.0,1113.879998,1.3604
CAMLA1,165.9,165.9,1012.552795,1.6593
CAMLB1,162.8,162.8,1013.067069,1.6285
CASN13,259.1,259.1,843.504222,2.591
CASN14,317.2,317.2,992.580303,3.1719
CBAN22,98.6,98.6,917.376055,0.9856
CBOH11,157.5,157.5,1008.207287,1.5749
CBRDB8,,,,
CCROA7,43.8,43.8,1063.589258,0.4378
CDAR11,164.7,164.7,1031.477251,1.6469
CDES12,141.4,141.4,1042.828984,1.4139
CDGS26,81.8,81.8,1068.472799,0.8179
CEAB13,106.4,106.4,1067.875998,1.0638
CEAB14,99.6,99.6,1027.981892,0.9964
CEAB22,87.8,87.8,515.00791,0.8777
CEAP15,80.1,80.1,1017.082666,0.8011
CEAP16,79.4,79.4,1045.323048,0.7937
CEBD14,115.8,115.8,1048.784227,1.1583
CEBD25,103.1,103.1,1085.194294,1.0314
CEEBA3,95.0,95.0,1021.671369,0.9504
CEEBA6,148.9,148.9,1055.005314,1.4887
CEEBA7,67.0,67.0,1018.946793,0.6703
CEEBA8,74.1,74.1,1077.068041,0.7414
CEEBB3,109.1,109.1,1027.042481,1.0907
CEEBB4,87.1,87.1,1037.122367,0.8713
CEEBB8,72.9,72.9,1085.162843,0.7286
CEED16,64.9,64.9,1058.209703,0.6487
CEED18,64.4,64.4,1032.402834,0.6441
CEEDA0,78.1,78.1,1014.386152,0.7813
CEEDA1,77.2,77.2,1012.74564,0.7716
CEMTE2,73.9,73.9,1077.814414,0.7385
CEPEA1,91.3,91.3,1022.060155,0.9134
CEPEA3,75.6,75.6,1017.122469,0.7559
CEPEA4,90.5,90.5,1037.92829,0.9055
CEPEB1,89.5,89.5,1031.20861,0.8946
CEPEB2,108.7,108.7,1032.688881,1.0875
CERO19,62.1,62.1,1025.073347,0.621
CEROA2,65.6,65.6,1078.28572,0.6565
CEROB2,73.5,73.5,1084.038371,0.7348
CESE22,77.6,77.6,791.727735,0.7763
CESPA4,85.3,85.3,1032.884507,0.8533
CGASA3,49.5,49.5,1006.960762,0.4955
CGASA5,68.6,68.6,1029.128765,0.6861
CGBP14,86.5,86.5,962.050962,0.8652
CGOS15,73.5,73.5,1037.326747,0.7346
CGOS17,68.2,68.2,1055.87956,0.6825
CGOS18,67.3,67.3,1041.016019,0.673
CGOS19,72.2,72.2,1012.237371,0.7224
CGOSA1,77.7,77.7,1014.535184,0.7773
CHSF12,56.0,56.0,1026.547365,0.56
CHSF14,75.6,75.6,1035.555664,0.7562
CHSF24,89.6,89.6,1039.491222,0.8964
CHTH11,73.5,73.5,1059.794937,0.7349
CIEL17,34.7,34.7,1069.483728,0.3471
CIEL18,46.2,46.2,1012.507996,0.4624
CIEL19,43.7,43.7,1016.264151,0.4367
CLCD16,85.3,85.3,1018.810934,0.8526
CLCD17,93.6,93.6,1057.275927,0.9362
CLCD18,78.9,78.9,1045.140003,0.7894
CLII12,189.0,189.0,992.590065,1.8896
CLIS11,157.2,157.2,1077.469515,1.5717
CLMOA4,97.0,97.0,1002.651714,0.9704
CMGD18,76.2,76.2,1077.629225,0.7623
CMGDA0,57.4,57.4,1047.126274,0.5739
CMGDA1,72.2,72.2,1025.271117,0.7216
CMGDA2,73.8,73.8,1036.639661,0.7379
CMGDA3,59.1,59.1,1020.610409,0.5912
CMGDB3,70.4,70.4,1023.17579,0.7038
CMGTA0,59.0,59.0,1032.873217,0.5899
CMPH14,,,,
CMTR19,68.9,68.9,718.668552,0.6888
CNLM17,78.6,78.6,1026.537362,0.7859
COCEA2,107.6,107.6,1008.703565,1.0758
COGNA4,123.8,123.8,1015.964203,1.2381
COGNA5,109.1,109.1,1044.885753,1.0909
COGNB2,121.5,121.5,1016.377312,1.2146
COLNA3,87.9,87.9,1053.696214,0.8789
CPFGA3,61.5,61.5,1032.928761,0.615
CPFPA6,57.6,57.6,470.560785,0.5756
CPFPA8,50.7,50.7,1033.158607,0.5073
CPFPB8,63.2,63.2,1032.321747,0.6325
CPGT17,82.7,82.7,511.16562,0.8265
CPGT18,73.5,73.5,1075.552348,0.735
CPGT19,57.1,57.1,1019.807482,0.5712
CPGT29,72.1,72.1,1019.994849,0.7208
CPGT39,93.2,93.2,1022.318598,0.9318
CPGTA0,52.8,52.8,1043.336033,0.5282
CPGTB0,83.1,83.1,1041.21523,0.831
CPLD19,68.1,68.1,1005.365074,0.681
CPLD27,88.0,88.0,506.290194,0.8802
CPLD38,146.3,146.3,1090.296815,1.4628
CPLDA0,63.3,63.3,1049.525704,0.6332
CPLDB0,74.8,74.8,1048.615569,0.7475
CPREA0,68.8,68.8,1080.788326,0.6877
CPTE12,92.7,92.7,729.309683,0.9272
CSAN15,214.9,214.9,1023.863872,2.149
CSAN18,181.7,181.7,1057.022016,1.8166
CSAN23,181.9,181.9,1051.971784,1.8193
CSAN24,201.8,201.8,1009.392474,2.0184
CSANA0,164.4,164.4,1050.71065,1.644
CSANA1,170.0,170.0,1060.187352,1.6996
CSANA2,193.0,193.0,1144.709623,1.9298
CSANB0,191.2,191.2,1048.890076,1.9118
