codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,85.0,85.0,1028.385601,0.8498
AALR13,,,,
ABSP12,143.4,143.4,1007.957859,1.4344
ACOV15,156.0,156.0,1044.579024,1.5604
ADPA21,227.7,227.7,1100.235677,2.2769
AEGE16,562.1,562.1,965.052867,5.6213
AEGE17,639.6,639.6,950.193354,6.3965
AEGP17,400.0,400.0,330.253117,4.0
AEGP19,462.3,462.3,976.553122,4.6233
AEGPA4,541.5,541.5,1059.508704,5.4148
AEGPA9,488.0,488.0,1011.32563,4.88
AEGPB3,529.5,529.5,909.971663,5.2947
AEGPB5,551.0,551.0,941.323075,5.5098
AEGPB7,435.0,435.0,997.668423,4.35
AERI11,,,127.424834,
AERI12,,,179.649896,
AESLA8,60.2,60.2,1016.673762,0.6025
AGAU13,449.7,449.7,510.898432,4.4973
AGPI11,,,,
ALGAA2,119.0,119.0,1050.471771,1.1895
ALGTA5,113.5,113.5,1043.403573,1.1352
ALGTA6,117.4,117.4,1030.364602,1.1744
ALPA22,66.4,66.4,1079.053484,0.6644
ALTF11,62.1,62.1,508.564809,0.6211
AMBP16,,,156.525681,
ANHBA5,68.4,68.4,1061.457337,0.684
ANHBA6,74.9,74.9,1030.48175,0.7487
ANIM15,163.2,163.2,1074.924392,1.6321
ANIM17,172.0,172.0,1067.08069,1.7199
ANIM18,184.0,184.0,996.84299,1.8397
APPSB2,141.4,141.4,642.599673,1.4136
APRB28,73.0,73.0,435.649607,0.7297
ARML13,242.8,242.8,1074.493777,2.4282
ARML14,280.9,280.9,987.73507,2.8089
ARML15,304.5,304.5,952.205641,3.0448
ARML25,338.9,338.9,936.72776,3.3887
ARML26,341.5,341.5,1013.35924,3.4148
ARTRA1,164.7,164.7,340.109366,1.6468
ARTRA4,215.6,215.6,1035.466753,2.1558
ARTRA5,220.3,220.3,1010.317096,2.2027
ASAI18,232.2,232.2,1047.914123,2.3219
ASAI19,230.2,230.2,992.401553,2.3016
ASAI22,204.2,204.2,1067.950407,2.0422
ASAI28,219.9,219.9,1049.724741,2.1991
ASAIA0,226.8,226.8,1030.483107,2.2677
ASAIA1,232.6,232.6,988.243962,2.3263
