codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,75.7,75.7,1037.019129,0.7573
AALR13,,,,
ABSP12,152.6,152.6,1014.15029,1.5256
ACOV15,150.9,150.9,1052.881892,1.5089
ADPA21,244.1,244.1,1105.464537,2.4413
AEGE16,649.1,649.1,946.329,6.4911
AEGE17,638.3,638.3,959.6889,6.3834
AEGP17,289.4,289.4,335.845236,2.8943
AEGP19,419.8,419.8,989.189889,4.1979
AEGPA4,464.8,464.8,990.704752,4.6479
AEGPA9,418.5,418.5,1033.488621,4.1846
AEGPB3,453.3,453.3,941.708874,4.5328
AEGPB5,479.8,479.8,969.934165,4.7979
AEGPB7,340.3,340.3,1020.124688,3.4026
AERI11,,,116.546957,
AERI12,,,152.645973,
AESLA8,44.9,44.9,1026.545496,0.449
AGAU13,454.0,454.0,514.736018,4.5399
AGPI11,,,,
ALGAA2,109.4,109.4,1059.018001,1.0942
ALGTA5,109.2,109.2,1051.66838,1.0918
ALGTA6,112.1,112.1,1039.206481,1.1209
ALPA22,58.8,58.8,1087.659001,0.5881
ALTF11,60.7,60.7,511.747331,0.6074
AMBP16,,,,
ANHBA5,64.1,64.1,998.150854,0.6411
ANHBA6,64.6,64.6,1041.046657,0.646
ANIM15,150.0,150.0,755.40784,1.5003
ANIM17,151.8,151.8,1001.727846,1.518
ANIM18,154.0,154.0,1011.013039,1.54
APPSB2,140.0,140.0,646.886667,1.4
APRB28,70.6,70.6,438.424717,0.706
ARML13,228.2,228.2,1004.849824,2.2819
ARML14,256.0,256.0,1003.178908,2.5597
ARML15,241.2,241.2,981.506573,2.4123
ARML25,298.8,298.8,960.579599,2.9884
ARML26,260.6,260.6,970.51084,2.6056
ARTRA1,165.4,165.4,342.341402,1.6537
ARTRA4,215.1,215.1,1042.591247,2.1514
ARTRA5,220.4,220.4,1017.220228,2.2039
ASAI18,122.9,122.9,1071.01002,1.2288
ASAI19,176.1,176.1,1009.958846,1.7611
ASAI22,185.9,185.9,1077.682284,1.8588
ASAI28,182.7,182.7,1065.036172,1.8272
ASAIA0,192.9,192.9,1044.822088,1.929
ASAIA1,195.2,195.2,1003.749434,1.9517
ASAIA2,196.4,196.4,1045.321064,1.964
ASAIA3,190.2,190.2,1048.920865,1.9018
AURE13,95.3,95.3,999.589334,0.9527
AZZA11,144.7,144.7,1013.150212,1.4466
AZZA12,149.7,149.7,1028.401577,1.4973
BCBF16,423.6,423.6,661.817314,4.2361
BCPSA4,38.0,38.0,1040.414716,0.3796
BCPSA6,52.0,52.0,1013.60646,0.52
BKBR19,166.4,166.4,505.346098,1.6638
BRIT11,111.8,111.8,693.79639,1.1184
BRIT12,136.6,136.6,1058.448376,1.3659
BRKMA6,,,482.417424,
BRKMA8,,,469.442766,
BRKMB6,,,479.739871,
BRKMB8,,,478.098892,
BRKPA0,247.4,247.4,395.186532,2.4741
BRKPA2,278.4,278.4,1048.771011,2.7837
BRKPA3,277.6,277.6,1041.526914,2.7756
BRKPA4,286.7,286.7,981.457738,2.8667
BRMLA1,50.9,50.9,1037.254894,0.5095
BRMLB1,65.4,65.4,1047.497133,0.6542
BRST14,161.7,161.7,993.425841,1.6169
BSA312,53.4,53.4,10063.35042,0.5336
BSA318,38.1,38.1,1071.028374,0.3813
BSA319,56.4,56.4,1051.065932,0.5635
BSA3A0,41.9,41.9,1022.949043,0.4194
BTGH18,121.8,121.8,1071.806013,1.2178
CAEC13,167.5,167.5,1027.478875,1.6747
CAEC22,129.2,129.2,1084.879085,1.2922
CAEC32,136.8,136.8,1104.765523,1.368
CAMLA1,161.1,161.1,1004.925552,1.6106
CAMLB1,161.9,161.9,1004.784816,1.6188
CASN13,258.3,258.3,875.837892,2.5828
