codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,72.5,72.5,1070.171465,0.7245
ABSP12,147.4,147.4,1047.643711,1.4736
ACOV15,155.6,155.6,1010.112827,1.5564
ADPA21,232.9,232.9,1025.750911,2.3293
AEGE16,496.1,496.1,1035.014083,4.9609
AEGE17,509.3,509.3,958.028578,5.093
AEGP17,168.2,168.2,350.576455,1.6818
AEGP19,263.9,263.9,1043.317712,2.6391
AEGPA4,279.2,279.2,1050.254176,2.7917
AEGPA9,304.3,304.3,1011.412001,3.0432
AEGPB3,322.4,322.4,1020.648223,3.2241
AEGPB5,322.3,322.3,976.232676,3.2232
AEGPB7,220.9,220.9,1074.979763,2.2094
AERI11,,,121.920075,
AERI12,,,156.475643,
AESLA8,45.2,45.2,1021.808885,0.4516
AGAU13,466.8,466.8,534.717533,4.6683
AGPI11,,,,
ALGAA2,106.9,106.9,1015.940523,1.0695
ALGTA5,108.4,108.4,1010.150989,1.0841
ALGTA6,113.1,113.1,1072.075247,1.131
ALPA22,94.0,94.0,1034.684949,0.9397
AMBP16,,,,
ANHBA5,51.6,51.6,1032.777737,0.5157
ANHBA6,57.4,57.4,1004.204998,0.5741
ANIM15,200.6,200.6,774.346556,2.0062
ANIM17,225.5,225.5,1020.406045,2.2547
ANIM18,249.4,249.4,1022.076144,2.4942
APFL18,140.3,140.3,1007.074127,1.4033
APPSB2,137.8,137.8,668.148283,1.3783
APRB28,62.3,62.3,316.215397,0.6229
ARML13,217.4,217.4,1042.048038,2.1744
ARML14,285.3,285.3,1028.98275,2.8535
ARML15,301.0,301.0,995.236154,3.0101
ARML25,321.4,321.4,986.048924,3.2143
ARML26,318.6,318.6,987.110315,3.1859
ARTRA1,159.6,159.6,353.820152,1.5963
ARTRA4,216.6,216.6,1078.224406,2.1663
ARTRA5,223.4,223.4,1051.792438,2.2343
ASAI18,137.3,137.3,1024.20139,1.3731
ASAI19,173.6,173.6,1044.170534,1.7362
ASAI22,162.0,162.0,1035.875458,1.6202
ASAI28,177.8,177.8,1021.739726,1.7777
ASAIA0,182.4,182.4,1005.773212,1.8242
ASAIA1,186.8,186.8,1039.525343,1.8682
ASAIA2,188.9,188.9,1005.622011,1.8889
ASAIA3,186.8,186.8,1008.140485,1.8684
AURE13,80.2,80.2,1036.00827,0.8016
AZZA11,136.4,136.4,1048.441427,1.3637
AZZA12,160.7,160.7,1059.120819,1.6072
AZZA13,205.1,205.1,987.992434,2.051
BCBF16,464.6,464.6,685.86378,4.6455
BCPSA4,27.7,27.7,1072.564775,0.2769
BCPSA6,37.4,37.4,1047.544076,0.3744
BKBR19,148.3,148.3,522.768394,1.483
BRIT11,94.1,94.1,716.651671,0.9406
BRIT12,129.6,129.6,1016.747223,1.2964
BRKMA6,,,451.86438,
BRKMA8,,,447.005292,
BRKMB6,,,454.728789,
BRKMB8,,,449.367364,
BRKPA0,236.3,236.3,409.314835,2.3631
BRKPA2,251.0,251.0,1092.083653,2.5098
BRKPA3,252.7,252.7,1084.809818,2.5273
BRKPA4,264.4,264.4,1023.349496,2.6444
BRKPA5,222.8,222.8,1051.466025,2.228
BRMLA1,42.6,42.6,1071.965079,0.426
BRMLB1,54.9,54.9,1084.879674,0.5487
BRST14,155.0,155.0,1028.257545,1.55
BSA312,42.6,42.6,10401.603284,0.4256
BSA318,33.4,33.4,1030.350014,0.3344
BSA319,50.1,50.1,1012.69798,0.5006
BSA3A0,36.5,36.5,1055.710496,0.3646
BTGH18,109.0,109.0,1030.724667,1.0902
CAEC13,134.7,134.7,1073.778816,1.3466
CAEC22,121.9,121.9,1039.745657,1.2189
CAEC32,141.2,141.2,1056.155514,1.4123
CAMLA1,168.5,168.5,1037.041384,1.6849
CAMLB1,167.9,167.9,1037.132859,1.679
CASN13,257.8,257.8,785.505828,2.5779
CASN14,178.5,178.5,1017.30172,1.785
CBAN22,80.0,80.0,871.90545,0.8
CBOH11,145.7,145.7,1008.942928,1.4567
CBRDB8,,,348.332859,
CCROA7,35.6,35.6,1015.112754,0.3557
CDAR11,155.1,155.1,1057.417038,1.5507
CDES12,140.0,140.0,999.999994,1.4
CDGS26,78.0,78.0,1019.599911,0.7805
CEAB13,121.9,121.9,1013.016479,1.2188
CEAB14,85.0,85.0,1054.862043,0.85
CEAB22,68.8,68.8,528.173676,0.6885
CEAP15,72.8,72.8,1042.153605,0.7284
CEAP16,61.6,61.6,1073.582674,0.6163
CEBD14,116.4,116.4,1073.651563,1.1639
CEBD25,101.5,101.5,1032.372145,1.015
CEEBA3,87.7,87.7,1045.752052,0.877
CEEBA6,146.1,146.1,1081.195006,1.4608
CEEBA7,74.3,74.3,1040.926076,0.7432
CEEBA8,64.5,64.5,1029.016941,0.6452
CEEBB3,104.6,104.6,1052.046884,1.0462
CEEBB8,70.6,70.6,1035.001596,0.7063
CEED16,62.3,62.3,1083.195043,0.6229
CEED18,60.2,60.2,1057.351023,0.6016
CEEDA0,75.4,75.4,1038.821889,0.7537
CEEDA1,76.9,76.9,1036.242203,0.7694
CEMTE2,70.7,70.7,1027.426337,0.7071
CEPEA1,90.4,90.4,1045.95272,0.9043
CEPEA3,74.9,74.9,1040.81281,0.7488
CEPEA4,86.3,86.3,1063.151594,0.8634
CEPEB1,99.2,99.2,1053.804288,0.9919
CEPEB2,105.7,105.7,1057.768993,1.0569
CERO19,59.5,59.5,1049.173722,0.5946
CEROA2,56.0,56.0,1030.699988,0.5597
CEROB2,60.1,60.1,1038.20661,0.6011
CESE22,74.6,74.6,810.336634,0.7457
CESPA4,80.0,80.0,1058.890732,0.8004
CGASA3,46.6,46.6,1030.265928,0.4657
CGASA5,65.6,65.6,1053.463543,0.6562
CGBP14,82.0,82.0,985.750956,0.8201
CGOS15,64.6,64.6,1063.282617,0.646
CGOS17,61.8,61.8,1081.833219,0.6175
CGOS18,62.4,62.4,1066.24766,0.6244
CGOS19,66.7,66.7,1037.805647,0.6668
CGOSA1,73.2,73.2,1039.630841,0.7318
CHSF12,49.3,49.3,1051.524703,0.4934
CHSF14,62.2,62.2,1064.588323,0.6216
CHSF24,64.3,64.3,1075.569343,0.6435
CHTH11,45.1,45.1,1018.679959,0.4508
CIEL17,30.1,30.1,1021.290141,0.301
CIEL18,42.3,42.3,1036.346311,0.4231
CIEL19,38.4,38.4,1040.244501,0.3835
CLCD16,81.7,81.7,1042.968176,0.8168
CLCD17,90.3,90.3,1008.847868,0.9033
CLCD18,79.7,79.7,997.042307,0.7972
CLCD19,39.9,39.9,1096.794932,0.3988
CLII12,185.9,185.9,1018.480539,1.8588
CLIS11,179.1,179.1,1098.599793,1.7913
CLMOA4,70.1,70.1,1036.46966,0.7012
CMED13,94.1,94.1,1032.701918,0.941
CMGD18,79.8,79.8,1025.051831,0.798
CMGDA0,45.4,45.4,1073.197673,0.454
CMGDA1,63.5,63.5,1051.842054,0.6349
CMGDA2,66.1,66.1,1063.491089,0.6611
CMGDA3,57.1,57.1,1044.449179,0.5711
CMGDB3,66.8,66.8,1048.115197,0.6682
CMGTA0,54.0,54.0,1057.75434,0.5398
CMGTA2,64.6,64.6,1022.509231,0.6461
CMPH14,,,466.301837,
CMTR19,66.5,66.5,683.943197,0.6652
CNLM17,76.8,76.8,1051.144097,0.7682
COCEA2,103.5,103.5,1033.494406,1.0351
COGNA4,120.4,120.4,1041.10005,1.2043
COGNA5,99.4,99.4,999.002039,0.9935
COGNB2,115.2,115.2,1041.915869,1.1518
COLNA3,79.6,79.6,1002.357613,0.7959
CPFGA3,59.1,59.1,1021.094982,0.5906
CPFPA6,37.0,37.0,482.151952,0.3704
CPFPA8,45.2,45.2,1021.795649,0.4522
CPFPB8,55.8,55.8,1022.227178,0.5576
CPGT17,73.8,73.8,523.125484,0.7377
CPGT18,64.1,64.1,1026.269601,0.6407
CPGT19,45.5,45.5,1045.268641,0.4548
CPGT29,69.2,69.2,1044.501487,0.6919
CPGT39,79.8,79.8,1052.416888,0.7982
CPGTA0,44.2,44.2,1068.609029,0.4421
CPGTB0,69.8,69.8,1070.29816,0.6979
CPLD19,58.2,58.2,1031.397699,0.5819
CPLD27,89.8,89.8,518.02348,0.8978
CPLD38,150.9,150.9,1034.065581,1.5089
CPLDA0,46.3,46.3,1006.252146,0.4629
CPLDB0,65.7,65.7,1004.077379,0.6567
CPREA0,46.9,46.9,1034.211696,0.4687
CPTE12,90.7,90.7,643.619111,0.9067
CSAN15,210.5,210.5,1050.543464,2.1054
CSAN18,149.6,149.6,1014.644597,1.4958
CSAN23,157.3,157.3,1085.74513,1.5728
CSAN24,179.4,179.4,1042.442382,1.7936
CSANA0,153.4,153.4,1003.281347,1.5335
CSANA2,168.9,168.9,1180.229595,1.689
CSANB0,162.5,162.5,1009.244033,1.6249
CSANB1,151.6,151.6,988.175935,1.5157
CSANB2,156.0,156.0,1187.748192,1.5596
CSANC1,193.6,193.6,979.654478,1.9364
CSANC2,176.1,176.1,1187.856556,1.761
CSED12,85.7,85.7,1084.618987,0.8574
CSMGA7,78.2,78.2,846.236275,0.7821
CSMGA8,87.7,87.7,1025.949139,0.8769
CSMGA9,74.0,74.0,1012.387039,0.7399
CSMGB0,66.2,66.2,1028.60675,0.6621
CSMGB6,70.9,70.9,78.547601,0.7087
CSMGD1,73.3,73.3,998.97959,0.7332
CSMGD2,72.7,72.7,1016.411784,0.7269
CSNAA1,1894.4,1894.4,816.211361,18.9436
CSNAA2,1499.6,1499.6,928.418276,14.9964
CSRNA2,74.9,74.9,1063.176135,0.7491
CTEE19,40.4,40.4,1064.173829,0.4038
CTNSA2,65.8,65.8,1074.592804,0.6577
CVCB14,399.9,399.9,0.599993,3.9994
DASAB2,262.1,262.1,1054.964005,2.6207
DASAB4,167.7,167.7,1050.908297,1.6768
DASAB5,241.4,241.4,1025.785711,2.4145
DASAC2,289.6,289.6,1047.841151,2.8957
DASAC5,300.4,300.4,1006.340459,3.004
DXCO13,75.4,75.4,1034.404877,0.7536
EBENA6,59.2,59.2,1064.163016,0.5917
EBENA7,88.6,88.6,1014.086168,0.8863
EBENB1,60.7,60.7,1017.89283,0.6074
EBENC1,66.9,66.9,1019.820416,0.6693
ECOV17,81.3,81.3,1080.815745,0.8135
EDPR13,63.5,63.5,1018.305357,0.6346
EDPR23,75.0,75.0,1014.977608,0.7503
EDVP18,27.9,27.9,1075.851649,0.2794
EEELA3,44.9,44.9,1021.872855,0.4487
EEELA5,49.4,49.4,1029.204649,0.4943
EGIED1,50.3,50.3,1039.766649,0.5028
EGIEE1,79.6,79.6,1041.103507,0.7958
EKTRA0,73.6,73.6,1045.790034,0.736
EKTRA1,100.4,100.4,1010.007401,1.004
EKTRA3,67.8,67.8,1053.486076,0.6779
EKTRA4,66.6,66.6,1075.325072,0.6665
EKTRB0,90.8,90.8,1053.254228,0.9085
ELET15,52.2,52.2,1050.847828,0.5225
ELET17,73.0,73.0,1037.414159,0.7303
ELET24,96.6,96.6,1067.360487,0.9657
ELET25,60.2,60.2,1057.848355,0.6015
ELFA12,,,315.331031,
ELPLA6,250.1,250.1,1037.422505,2.501
ELPLB8,249.7,249.7,1009.947199,2.4967
ELTN16,62.8,62.8,1064.35386,0.6278
ELTN19,65.4,65.4,1030.79172,0.6541
ELTN26,63.0,63.0,1076.187652,0.6303
ENERB5,66.3,66.3,1023.481363,0.6631
ENERC3,56.3,56.3,1066.855444,0.563
ENEV38,88.9,88.9,1024.774034,0.8895
ENEV48,81.0,81.0,1050.913191,0.8099
ENEVA3,68.0,68.0,1025.904783,0.6802
ENEVC0,59.4,59.4,1053.111309,0.5939
ENEVD0,68.9,68.9,1059.144746,0.6894
ENGIA7,45.3,45.3,1050.562651,0.4526
ENGIB1,62.7,62.7,1065.190085,0.6273
ENGIB5,57.9,57.9,1047.926249,0.5789
ENGIB7,72.5,72.5,1065.157951,0.7249
ENGIB8,75.5,75.5,1041.096628,0.7551
ENGIC3,61.5,61.5,1069.162416,0.615
ENGIC4,68.7,68.7,1058.129173,0.6867
ENGIC5,69.5,69.5,1067.672758,0.6954
ENGIC6,44.1,44.1,1052.488629,0.4412
ENGIC9,58.4,58.4,1074.748196,0.5835
ENGID3,64.9,64.9,1076.483709,0.6487
ENMTA8,53.2,53.2,1047.997376,0.5325
ENMTB0,64.2,64.2,1064.802178,0.6423
ENMTB2,64.4,64.4,1024.012614,0.6439
ENMTC2,67.1,67.1,1030.004742,0.6712
ENMTC3,51.9,51.9,1058.145941,0.5186
EQMAA1,58.3,58.3,1040.201359,0.5829
EQPA17,61.8,61.8,1080.32057,0.6181
EQPAA0,71.4,71.4,1052.875396,0.7136
EQTL17,59.5,59.5,1058.259456,0.5948
