codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,75.2,75.2,1036.599589,0.7518
AALR13,,,,
ABSP12,150.6,150.6,1013.629523,1.5064
ACOV15,152.5,152.5,1051.792671,1.5252
ADPA21,252.8,252.8,1103.534438,2.5279
AEGE16,646.3,646.3,946.163988,6.4632
AEGE17,647.4,647.4,955.41831,6.4737
AEGP17,311.1,311.1,335.017635,3.1111
AEGP19,420.5,420.5,988.401342,4.205
AEGPA4,470.1,470.1,989.331186,4.7014
AEGPA9,416.3,416.3,1033.171184,4.1632
AEGPB3,462.0,462.0,937.985664,4.62
AEGPB5,503.8,503.8,962.043942,5.0376
AEGPB7,350.9,350.9,1017.760969,3.5094
AERI11,,,116.857013,
AERI12,,,153.66718,
AESLA8,47.3,47.3,1025.410225,0.4732
AGAU13,451.4,451.4,514.471758,4.5137
AGPI11,,,,
ALGAA2,108.9,108.9,1058.515925,1.0889
ALGTA5,109.4,109.4,1051.007177,1.0939
ALGTA6,112.1,112.1,1038.61828,1.1211
ALPA22,57.9,57.9,1087.323746,0.5791
ALTF11,61.3,61.3,511.443878,0.613
AMBP16,,,,
ANHBA5,64.4,64.4,997.500963,0.6436
ANHBA6,64.1,64.1,1040.648366,0.6409
ANIM15,148.3,148.3,1083.320995,1.4828
ANIM17,150.7,150.7,1078.018194,1.507
ANIM18,154.1,154.1,1010.395503,1.5406
APPSB2,140.0,140.0,646.5087,1.4
APRB28,70.0,70.0,438.195439,0.7
ARML13,225.7,225.7,1004.833241,2.2565
ARML14,254.9,254.9,1002.849672,2.5486
ARML15,243.8,243.8,979.841929,2.4382
ARML25,298.9,298.9,959.667293,2.9891
ARML26,261.1,261.1,969.651714,2.6105
ARTRA1,165.0,165.0,342.14616,1.65
ARTRA4,215.0,215.0,1041.966343,2.15
ARTRA5,220.0,220.0,1016.657864,2.1999
ASAI18,124.3,124.3,1070.183731,1.2428
ASAI19,177.1,177.1,1009.133668,1.7714
ASAI22,188.5,188.5,1076.669658,1.8852
ASAI28,184.2,184.2,1064.064509,1.8422
ASAIA0,190.9,190.9,1044.608081,1.9085
ASAIA1,193.7,193.7,1003.455817,1.937
ASAIA2,193.8,193.8,1045.360362,1.9381
ASAIA3,189.7,189.7,1048.366953,1.8973
AURE13,95.9,95.9,998.76522,0.9593
AZZA11,145.8,145.8,1012.245287,1.4577
AZZA12,153.8,153.8,1026.59106,1.538
BCBF16,431.3,431.3,660.939317,4.3134
BCPSA4,37.9,37.9,1039.845512,0.3794
BCPSA6,51.4,51.4,1013.16974,0.5141
BKBR19,165.9,165.9,505.067099,1.6585
BRIT11,112.1,112.1,693.382671,1.1211
BRIT12,139.3,139.3,1057.13644,1.3933
BRKMA6,,,481.116999,
BRKMA8,,,466.293399,
BRKMB6,,,478.155735,
BRKMB8,,,478.675885,
BRKPA0,247.5,247.5,394.933246,2.4753
BRKPA2,277.1,277.1,1048.403859,2.7708
BRKPA3,277.2,277.2,1040.965446,2.7717
BRKPA4,287.5,287.5,980.495682,2.8747
BRMLA1,50.0,50.0,1037.019938,0.5004
BRMLB1,65.4,65.4,1046.995864,0.6537
BRST14,162.4,162.4,1068.243819,1.6237
BSA312,52.3,52.3,10060.741361,0.5232
BSA318,38.1,38.1,1070.453689,0.3808
BSA319,54.5,54.5,1051.088776,0.5448
BSA3A0,42.3,42.3,1022.286901,0.4227
BTGH18,121.8,121.8,1071.177317,1.2184
CAEC13,167.8,167.8,1026.710674,1.6777
CAEC22,128.9,128.9,1084.32465,1.2892
CAEC32,130.8,130.8,1106.233089,1.3076
CAMLA1,161.3,161.3,1004.283456,1.613
CAMLB1,161.3,161.3,1004.276573,1.6134
CASN13,257.6,257.6,875.368302,2.5755
CASN14,353.9,353.9,988.503337,3.5394
CBAN22,104.4,104.4,908.128722,1.0443
CBOH11,156.7,156.7,1013.696649,1.5672
CBRDB8,,,,
CCROA7,51.5,51.5,1053.390449,0.5153
CDAR11,167.3,167.3,1022.045793,1.6727
CDES12,138.4,138.4,1034.679633,1.3841
CDGS26,101.4,101.4,1052.411367,1.0145
CEAB13,113.5,113.5,1057.910747,1.1347
CEAB14,105.1,105.1,1018.060069,1.0507
CEAB22,96.4,96.4,510.055302,0.9644
CEBD14,115.7,115.7,1039.744292,1.1571
CEBD25,100.3,100.3,1076.595878,1.0028
CEEBA3,88.4,88.4,1013.233042,0.8845
CEEBA6,159.7,159.7,1043.581223,1.5965
CEEBA7,62.1,62.1,1086.060921,0.621
CEEBA8,62.9,62.9,1070.938046,0.6287
CEEBB3,113.8,113.8,1017.400505,1.1382
CEEBB4,94.1,94.1,1026.919372,0.9413
CEEBB8,68.4,68.4,1077.729333,0.6839
CEED16,68.5,68.5,1048.480802,0.6848
CEED18,67.5,67.5,1022.866217,0.6751
CEED28,,,,
CEEDA0,80.3,80.3,1004.93304,0.8034
CEMTE2,80.3,80.3,1067.601555,0.8031
CEPEA1,86.6,86.6,1013.561039,0.8662
CEPEA3,79.0,79.0,1082.370443,0.79
