codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,70.6,70.6,1090.049333,0.7058
ABSP12,150.6,150.6,1067.68981,1.5059
ACOV15,152.3,152.3,1030.373907,1.5232
ADPA21,243.4,243.4,1045.359057,2.4342
AEGE16,529.9,529.9,957.844245,5.2994
AEGE17,567.1,567.1,959.985494,5.6711
AEGP17,182.8,182.8,357.12587,1.828
AEGP19,283.3,283.3,1063.109427,2.8332
AEGPA4,321.2,321.2,1068.005505,3.2124
AEGPA9,287.4,287.4,1036.063833,2.8738
AEGPB3,351.4,351.4,952.859122,3.5143
AEGPB5,347.6,347.6,989.535059,3.4764
AEGPB7,244.6,244.6,1008.571004,2.4464
AERI11,,,121.008327,
AERI12,,,149.00463,
AESLA8,40.7,40.7,1004.965946,0.407
AGAU13,,,,
AGPI11,,,,
ALGAA2,112.1,112.1,1034.019822,1.1215
ALGTA5,100.9,100.9,1031.719599,1.0088
ALGTA6,113.1,113.1,1015.088134,1.1309
ALPA22,97.6,97.6,1052.963139,0.9756
AMBP16,,,189.366243,
ANHBA5,48.9,48.9,1052.036321,0.4889
ANHBA6,55.0,55.0,1023.184628,0.5497
ANIM15,199.9,199.9,789.803505,1.9986
ANIM17,205.4,205.4,1044.657417,2.054
ANIM18,213.9,213.9,1050.87746,2.1393
APFL18,269.2,269.2,1000.937169,2.6918
APPSB2,137.0,137.0,505.305235,1.3699
APRB28,65.8,65.8,321.858463,0.6577
ARML13,302.7,302.7,1044.61325,3.0267
ARML14,359.2,359.2,948.395826,3.5923
ARML15,387.0,387.0,988.324773,3.8698
ARML25,437.9,437.9,962.17204,4.3789
ARML26,377.0,377.0,991.226737,3.7702
ARTRA1,170.5,170.5,334.216604,1.7053
ARTRA4,258.8,258.8,675.120944,2.5884
ARTRA5,258.8,258.8,1068.184474,2.5882
ASAI18,230.1,230.1,1032.883552,2.3006
ASAI19,228.6,228.6,1055.01691,2.2859
ASAI22,241.4,241.4,1047.443778,2.4145
ASAI28,232.1,232.1,1031.173128,2.3212
ASAIA0,245.4,245.4,1013.5606,2.454
ASAIA1,244.5,244.5,1047.984461,2.4447
ASAIA2,231.8,231.8,1014.486632,2.318
ASAIA3,239.0,239.0,1016.395911,2.39
AURE13,76.3,76.3,1056.13664,0.7628
AXIAA0,60.8,60.8,1028.510268,0.6084
AXIAB0,70.2,70.2,1032.318778,0.702
AZZA11,147.1,147.1,1065.737728,1.4708
AZZA12,176.6,176.6,999.12029,1.766
AZZA13,202.1,202.1,1008.035088,2.0206
BCBF16,461.1,461.1,701.933555,4.6112
BCPSA4,25.3,25.3,1015.261892,0.2532
BCPSA6,35.9,35.9,1066.381743,0.3589
BKBR19,158.4,158.4,532.499584,1.584
BRIT11,94.1,94.1,339.861323,0.9409
BRIT12,129.9,129.9,1035.929654,1.2994
BRKMA6,,,472.733481,
BRKMA8,,,454.601256,
BRKMB6,,,465.886677,
BRKMB8,,,468.154391,
BRKPA0,204.4,204.4,418.315222,2.0443
BRKPA2,243.0,243.0,1028.97782,2.4296
BRKPA3,249.0,249.0,1021.854976,2.4905
BRKPA4,265.8,265.8,1044.068521,2.658
BRKPA5,218.8,218.8,997.886611,2.1881
BRMLA1,39.7,39.7,1018.791133,0.3974
BRMLB1,50.1,50.1,1031.687224,0.5011
