codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,72.9,72.9,1080.044321,0.7292
ABSP12,147.1,147.1,1057.957375,1.4709
ACOV15,152.3,152.3,1020.957326,1.5233
ADPA21,233.7,233.7,1036.341018,2.337
AEGE16,492.4,492.4,1048.833943,4.9241
AEGE17,524.1,524.1,964.558055,5.2409
AEGP17,149.5,149.5,354.450315,1.495
AEGP19,260.3,260.3,1054.747095,2.6032
AEGPA4,276.3,276.3,1061.814147,2.7632
AEGPA9,323.7,323.7,1018.698459,3.2369
AEGPB3,317.8,317.8,954.176997,3.1783
AEGPB5,322.4,322.4,987.04526,3.2235
AEGPB7,229.9,229.9,1084.844809,2.2986
AERI11,,,129.003023,
AERI12,,,158.461626,
AESLA8,43.3,43.3,1031.56495,0.4328
AGAU13,443.3,443.3,541.712408,4.4331
AGPI11,,,,
ALGAA2,107.3,107.3,1025.59724,1.0733
ALGTA5,106.0,106.0,1020.667859,1.0604
ALGTA6,111.4,111.4,1006.681446,1.1142
ALPA22,100.6,100.6,1042.909682,1.0064
AMBP16,,,174.678796,
ANHBA5,50.2,50.2,1042.667321,0.5025
ANHBA6,56.2,56.2,1013.95353,0.562
ANIM15,194.9,194.9,782.881495,1.9491
ANIM17,214.4,214.4,1033.048395,2.1444
ANIM18,235.3,235.3,1036.019999,2.3533
APFL18,168.5,168.5,1011.18455,1.6854
APPSB2,138.8,138.8,674.619494,1.3885
APRB28,62.4,62.4,319.143924,0.624
ARML13,225.2,225.2,1051.070282,2.2518
ARML14,286.2,286.2,1039.828493,2.8625
ARML15,319.4,319.4,1000.072095,3.1945
ARML25,350.6,350.6,985.567566,3.5058
ARML26,317.9,317.9,998.245402,3.1787
ARTRA1,161.8,161.8,357.293471,1.6181
ARTRA4,226.4,226.4,671.371078,2.264
ARTRA5,236.5,236.5,1060.833839,2.3647
ASAI18,143.8,143.8,1033.408508,1.4385
ASAI19,173.6,173.6,1054.642564,1.7356
ASAI22,160.6,160.6,1046.332423,1.606
ASAI28,178.6,178.6,1031.840108,1.7858
ASAIA0,178.3,178.3,1016.719508,1.7829
ASAIA1,185.0,185.0,1050.433012,1.8497
ASAIA2,188.5,188.5,1015.927272,1.8846
ASAIA3,192.2,192.2,1017.117649,1.9221
AURE13,77.2,77.2,1046.686877,0.7719
AXIAA0,61.8,61.8,1019.211312,0.6177
AXIAB0,74.0,74.0,1021.357,0.7396
AZZA11,134.9,134.9,1059.064275,1.3487
AZZA12,169.2,169.2,991.865207,1.6916
AZZA13,200.1,200.1,998.745098,2.0005
BCBF16,470.4,470.4,693.834647,4.7044
BCPSA4,25.9,25.9,1006.724825,0.2593
BCPSA6,36.2,36.2,1057.309634,0.3621
BKBR19,153.2,153.2,527.759879,1.5322
BRIT11,94.1,94.1,336.867334,0.9406
BRIT12,126.8,126.8,1027.294344,1.2682
BRKMA6,,,471.857315,
BRKMA8,,,468.113203,
BRKMB6,,,472.631007,
BRKMB8,,,472.8577,
BRKPA0,213.6,213.6,414.125166,2.1361
BRKPA2,243.7,243.7,1018.790411,2.4366
BRKPA3,248.7,248.7,1011.936292,2.4869
BRKPA4,261.0,261.0,1035.304728,2.6097
BRKPA5,212.4,212.4,1063.791627,2.1241
BRMLA1,40.2,40.2,1009.956161,0.4024
BRMLB1,50.9,50.9,1022.351885,0.5095
BRST14,155.0,155.0,1038.443945,1.5497
BSA312,40.6,40.6,10501.709089,0.4063
BSA318,33.7,33.7,1039.663474,0.3365
BSA319,49.0,49.0,1022.329722,0.4897
BSA3A0,35.3,35.3,1065.653374,0.3526
BTGH18,105.8,105.8,1041.242211,1.0575
CAEC13,132.2,132.2,1009.231616,1.3217
CAEC22,118.0,118.0,1050.503638,1.18
CAEC32,129.7,129.7,1070.126275,1.2966
CAMLA1,182.7,182.7,1045.268845,1.8272
CAMLB1,168.0,168.0,1047.461275,1.6804
CASN13,297.6,297.6,751.362827,2.9762
CASN14,172.6,172.6,1014.313522,1.7258
CBAN22,80.0,80.0,880.031348,0.8
CBOH11,143.5,143.5,1019.164874,1.4353
CBRDB8,,,397.061318,
CCROA7,36.0,36.0,1024.258017,0.3603
CDAR11,151.7,151.7,1068.068455,1.5166
CDES12,140.0,140.0,1009.791566,1.4
CDGS26,76.9,76.9,1029.54272,0.769
CEAB13,120.7,120.7,1022.910422,1.2073
CEAB14,85.0,85.0,1064.8074,0.8496
CEAB22,70.4,70.4,533.005449,0.7038
CEAP15,69.0,69.0,1052.631708,0.69
CEAP16,64.4,64.4,1082.910023,0.6441
CEBD14,113.0,113.0,1006.96482,1.1301
CEBD25,100.0,100.0,1042.517178,0.9997
CEEBA3,86.0,86.0,1055.646876,0.8603
CEEBA6,145.5,145.5,1012.77927,1.4548
CEEBA7,74.0,74.0,1050.723219,0.7398
CEEBA8,62.1,62.1,1039.139795,0.621
CEEBB3,104.4,104.4,1062.136291,1.0436
CEEBB8,68.6,68.6,1045.295646,0.6862
CEED16,63.2,63.2,1018.606332,0.6321
CEED18,60.7,60.7,1066.96892,0.6071
CEEDA0,78.3,78.3,1047.48858,0.7828
CEEDA1,80.0,80.0,1044.739806,0.8
CEMTE2,60.6,60.6,1038.620787,0.6056
CEPEA1,89.3,89.3,1055.861369,0.8928
CEPEA3,73.4,73.4,1050.83756,0.734
CEPEA4,91.9,91.9,1071.951128,0.919
CEPEB1,98.4,98.4,1063.950919,0.984
CEPEB2,100.7,100.7,1068.8171,1.0071
CERO19,52.7,52.7,1060.409149,0.527
CEROA2,57.6,57.6,1039.73706,0.5765
CEROB2,67.8,67.8,1045.009679,0.6775
CESE22,73.9,73.9,817.967415,0.7385
CESPA4,73.7,73.7,999.738171,0.7365
CGASA3,46.5,46.5,1039.715346,0.465
CGASA5,67.4,67.4,1062.856295,0.6741
CGBP14,83.9,83.9,994.49772,0.8386
CGOS15,64.8,64.8,1073.095466,0.6484
CGOS17,64.2,64.2,1017.112453,0.6421
CGOS18,64.2,64.2,1075.662305,0.6425
CGOS19,69.7,69.7,1046.293667,0.6965
CGOSA1,74.4,74.4,1048.906952,0.7439
CHSF12,47.4,47.4,1061.619775,0.4738
CHSF14,57.2,57.2,1076.298795,0.5718
CHSF24,62.7,62.7,1086.287523,0.6266
CHTH11,42.1,42.1,1028.701643,0.4214
CIEL17,28.1,28.1,1030.776406,0.2813
CIEL18,39.2,39.2,1046.522541,0.3923
CIEL19,34.2,34.2,1050.521414,0.3416
CLCD16,78.9,78.9,1053.085229,0.7889
CLCD17,91.1,91.1,1018.125047,0.9115
CLCD18,78.8,78.8,1006.686274,0.7883
CLCD19,40.0,40.0,1106.786583,0.4
CLII12,185.3,185.3,1028.839754,1.8535
CLIS11,180.0,180.0,1109.385764,1.8002
CLMOA4,70.0,70.0,1046.170303,0.6996
CMED13,129.1,129.1,1035.898799,1.2907
CMGD18,79.8,79.8,1034.67204,0.7982
CMGDA0,45.7,45.7,1009.866996,0.4569
CMGDA1,61.1,61.1,1062.443438,0.6105
CMGDA2,64.7,64.7,1073.876064,0.6472
CMGDA3,55.9,55.9,1054.399258,0.5592
CMGDB3,63.9,63.9,1058.948009,0.639
CMGTA0,54.0,54.0,1067.498109,0.5397
CMGTA2,64.5,64.5,1032.024705,0.6453
CMPH14,,,502.434786,
CMTR19,62.7,62.7,690.49864,0.6267
CNLM16,,,,
CNLM17,73.4,73.4,1062.414869,0.734
COCEA2,105.0,105.0,1043.016828,1.05
COGNA4,121.2,121.2,1050.961918,1.2125
COGNA5,96.8,96.8,1009.014767,0.9676
COGNB2,116.2,116.2,1051.736582,1.1624
COLNA3,79.9,79.9,1011.676963,0.7987
CPFGA3,55.2,55.2,1031.832993,0.5523
CPFPA6,35.0,35.0,486.616101,0.3505
CPFPA8,43.7,43.7,1031.48084,0.4367
CPFPB8,53.9,53.9,1032.297595,0.5386
CPGT17,64.6,64.6,528.079119,0.646
CPGT18,58.1,58.1,1037.243095,0.581
CPGT19,40.8,40.8,1055.699823,0.4084
CPGT29,67.7,67.7,1054.75262,0.6769
CPGT39,78.0,78.0,1063.110624,0.7801
CPGTA0,42.3,42.3,1006.716923,0.4232
CPGTB0,64.6,64.6,1009.126775,0.6457
CPLD19,58.8,58.8,1040.741386,0.5882
CPLD27,89.0,89.0,522.947526,0.8901
CPLD38,146.7,146.7,1037.963223,1.4668
CPLDA0,47.8,47.8,1015.102338,0.4779
CPLDA2,37.7,37.7,1011.173594,0.3769
CPLDB0,60.5,60.5,1015.45051,0.6053
CPREA0,43.9,43.9,1044.284529,0.4393
CPTE12,88.5,88.5,650.009147,0.8852
CSAN15,216.2,216.2,1060.493842,2.1615
CSAN18,147.5,147.5,1025.257877,1.4751
CSAN23,172.4,172.4,1012.477923,1.7239
CSAN24,185.0,185.0,1051.011621,1.8498
CSANA0,150.3,150.3,1013.804201,1.503
CSANA2,166.9,166.9,1192.563688,1.6695
CSANB0,179.4,179.4,1012.018271,1.794
CSANB1,151.8,151.8,997.880285,1.5184
CSANB2,142.9,142.9,1203.32665,1.4294
CSANC1,187.1,187.1,992.741342,1.8713
CSANC2,179.7,179.7,1198.452099,1.7968
CSED12,85.6,85.6,1018.899125,0.8559
CSED13,90.0,90.0,1041.294208,0.8995
CSMGA7,73.9,73.9,854.688979,0.7386
CSMGA8,86.3,86.3,1035.865817,0.8631
CSMGA9,68.3,68.3,1023.620375,0.6832
CSMGB0,65.3,65.3,1001.905265,0.6526
CSMGB6,71.2,71.2,79.279984,0.7118
CSMGD1,70.7,70.7,1009.303477,0.7073
CSMGD2,69.4,69.4,1027.221794,0.6938
CSNAA1,1786.1,1786.1,844.005399,17.8612
CSNAA2,1505.7,1505.7,945.126014,15.0568
CSRNA2,75.1,75.1,1073.052636,0.7509
CTEE19,39.5,39.5,1073.979459,0.3949
CTNSA2,83.1,83.1,1005.322108,0.8309
CVCB14,924.8,924.8,0.58291,9.2482
DASAB2,273.5,273.5,1063.216646,2.7349
DASAB4,165.9,165.9,1061.501071,1.6595
DASAB5,246.4,246.4,1035.605052,2.4643
DASAC2,279.2,279.2,1061.773775,2.7916
DASAC5,293.4,293.4,1019.755943,2.9342
DASAD3,268.8,268.8,1016.845999,2.6882
DXCO13,75.0,75.0,1044.222705,0.75
EBENA6,57.6,57.6,1074.15662,0.5757
EBENA7,88.5,88.5,1023.682772,0.8848
EBENA9,54.9,54.9,1023.050711,0.5492
EBENB1,49.4,49.4,1030.748907,0.4942
EBENC1,67.5,67.5,1029.048839,0.6754
ECOV17,71.3,71.3,1018.732195,0.7131
EDPR13,63.8,63.8,1027.67959,0.6378
EDPR23,72.2,72.2,1025.61353,0.7224
EDVP18,28.1,28.1,506.807817,0.2811
EEELA3,43.6,43.6,1031.489466,0.4363
EEELA5,48.8,48.8,1002.629606,0.4882
EGIED1,47.1,47.1,1049.821617,0.4707
EGIEE1,66.5,66.5,1054.749864,0.6655
EKTRA0,73.8,73.8,1055.558779,0.7383
EKTRA1,102.8,102.8,1019.42402,1.0281
EKTRA3,63.6,63.6,1064.637522,0.6356
EKTRA4,65.5,65.5,1012.265309,0.6551
