codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,70.8,70.8,1071.736592,0.7076
ABSP12,148.4,148.4,1048.844941,1.4843
ACOV15,154.2,154.2,1011.667573,1.542
ADPA21,232.5,232.5,1027.065246,2.3254
AEGE16,499.2,499.2,1035.480199,4.9925
AEGE17,511.1,511.1,958.756181,5.1105
AEGP17,178.2,178.2,350.771707,1.7821
AEGP19,265.2,265.2,1044.492099,2.6525
AEGPA4,278.2,278.2,1051.698507,2.7817
AEGPA9,303.8,303.8,1012.818509,3.038
AEGPB3,320.5,320.5,1022.634686,3.2046
AEGPB5,330.5,330.5,975.044968,3.3046
AEGPB7,218.7,218.7,1076.617871,2.1872
AERI11,,,118.65412,
AERI12,,,156.294992,
AESLA8,44.9,44.9,1022.985181,0.4486
AGAU13,467.8,467.8,535.444695,4.6784
AGPI11,,,,
ALGAA2,106.5,106.5,1017.163456,1.0655
ALGTA5,105.0,105.0,1012.561563,1.0495
ALGTA6,110.7,110.7,1074.311836,1.1065
ALPA22,96.3,96.3,1035.295917,0.9626
AMBP16,,,,
ANHBA5,51.8,51.8,1033.82192,0.5185
ANHBA6,56.2,56.2,1005.787125,0.5618
ANIM15,201.4,201.4,775.18921,2.0143
ANIM17,223.9,223.9,1021.963301,2.2388
ANIM18,248.5,248.5,1023.574868,2.4845
APFL18,140.0,140.0,1008.312963,1.4
APPSB2,139.0,139.0,668.846787,1.3903
APRB28,62.6,62.6,316.556886,0.626
ARML13,217.8,217.8,1043.24851,2.1776
ARML14,282.7,282.7,1031.137227,2.8273
ARML15,291.7,291.7,999.644556,2.9174
ARML25,321.5,321.5,987.301998,3.2146
ARML26,328.7,328.7,985.393808,3.2871
ARTRA1,159.9,159.9,354.230537,1.5994
ARTRA4,217.6,217.6,1079.444783,2.1765
ARTRA5,224.7,224.7,1052.900683,2.2467
ASAI18,134.1,134.1,1025.796421,1.3413
ASAI19,173.4,173.4,1045.447356,1.7342
ASAI22,160.9,160.9,1037.226601,1.6092
ASAI28,176.9,176.9,1023.136447,1.7689
ASAIA0,182.9,182.9,1006.882924,1.8288
ASAIA1,186.8,186.8,1040.773711,1.8681
ASAIA2,188.2,188.2,1007.009197,1.8822
ASAIA3,186.9,186.9,1009.329237,1.8693
AURE13,79.2,79.2,1037.471815,0.792
AZZA11,134.8,134.8,1050.061019,1.3479
AZZA12,159.5,159.5,1060.701587,1.5952
AZZA13,192.5,192.5,990.871441,1.9251
BCBF16,455.0,455.0,687.213379,4.5504
BCPSA4,26.5,26.5,1073.778818,0.2651
BCPSA6,37.0,37.0,1048.761923,0.37
BKBR19,148.7,148.7,523.364417,1.4872
BRIT11,94.0,94.0,717.461946,0.9396
BRIT12,127.8,127.8,1018.369536,1.2777
BRKMA6,,,452.545016,
BRKMA8,,,449.029334,
BRKMB6,,,455.47009,
BRKMB8,,,455.69503,
BRKPA0,221.0,221.0,410.217374,2.21
BRKPA2,251.5,251.5,1093.325822,2.5154
BRKPA3,251.9,251.9,1086.355477,2.5195
BRKPA4,260.1,260.1,1025.962536,2.6012
BRKPA5,209.1,209.1,1054.727519,2.0913
BRMLA1,41.2,41.2,1073.60946,0.4121
BRMLB1,52.9,52.9,1086.992295,0.529
BRST14,155.0,155.0,1029.464781,1.55
BSA312,42.8,42.8,10412.175092,0.4282
BSA318,32.8,32.8,1031.561834,0.3281
BSA319,49.9,49.9,1013.860672,0.4987
BSA3A0,37.1,37.1,1056.659293,0.3711
BTGH18,107.8,107.8,1032.143683,1.0779
CAEC13,135.8,135.8,1074.576635,1.3585
CAEC22,118.2,118.2,1041.632524,1.1817
CAEC32,136.6,136.6,1058.873815,1.3656
CAMLA1,170.5,170.5,1037.956966,1.7051
CAMLB1,170.2,170.2,1038.000179,1.7023
CASN13,257.3,257.3,786.531059,2.5728
CASN14,173.9,173.9,1019.347595,1.7389
CBAN22,80.1,80.1,872.832769,0.8014
CBOH11,146.7,146.7,1009.971145,1.4667
CBRDB8,,,,
CCROA7,36.0,36.0,1016.125417,0.3605
CDAR11,155.0,155.0,1058.660852,1.5502
CDES12,140.0,140.0,1001.161358,1.4
CDGS26,77.1,77.1,1021.052113,0.7714
CEAB13,118.7,118.7,1014.461317,1.1874
CEAB14,85.0,85.0,1056.041477,0.85
CEAB22,69.2,69.2,528.736065,0.6922
CEAP15,68.7,68.7,1044.130503,0.6872
CEAP16,60.5,60.5,1075.014371,0.6051
CEBD14,115.8,115.8,1074.965389,1.1578
CEBD25,102.9,102.9,1033.244536,1.0293
CEEBA3,86.1,86.1,1046.956071,0.8609
CEEBA6,145.8,145.8,1082.51228,1.4577
CEEBA7,74.3,74.3,1042.089586,0.7428
CEEBA8,62.7,62.7,1030.595298,0.6268
CEEBB3,104.9,104.9,1053.19985,1.0488
CEEBB8,69.0,69.0,1036.707571,0.6895
CEED16,60.9,60.9,1010.950645,0.6087
CEED18,59.9,59.9,1058.599298,0.5986
CEEDA0,74.4,74.4,1040.333814,0.744
CEEDA1,77.6,77.6,1037.122592,0.7762
CEMTE2,70.5,70.5,1028.604343,0.7046
CEPEA1,89.8,89.8,1047.139031,0.8982
CEPEA3,73.2,73.2,1042.317538,0.7315
CEPEA4,87.4,87.4,1064.095986,0.8743
CEPEB1,98.5,98.5,1055.105552,0.9847
CEPEB2,100.4,100.4,1059.990048,1.004
CERO19,54.1,54.1,1051.561441,0.5412
CEROA2,53.4,53.4,1032.530266,0.5344
CEROB2,60.4,60.4,1039.236537,0.604
CESE22,74.9,74.9,811.209672,0.7492
CESPA4,76.4,76.4,1061.509282,0.7641
CGASA3,46.6,46.6,1031.383408,0.4659
CGASA5,66.2,66.2,1054.483962,0.6625
CGBP14,81.6,81.6,986.967711,0.8159
CGOS15,65.9,65.9,1064.156781,0.6593
CGOS17,62.0,62.0,1009.418621,0.6204
CGOS18,62.5,62.5,1067.396154,0.6253
CGOS19,66.5,66.5,1039.022743,0.6649
CGOSA1,71.4,71.4,1041.445124,0.7139
CHSF12,48.2,48.2,1052.9324,0.4821
CHSF14,60.3,60.3,1066.460162,0.603
CHSF24,63.6,63.6,1077.116693,0.6359
CHTH11,45.1,45.1,1019.770004,0.4515
CIEL17,29.8,29.8,1022.433076,0.2975
CIEL18,41.2,41.2,1037.736453,0.4118
CIEL19,35.3,35.3,1041.967525,0.3531
CLCD16,79.0,79.0,1044.445795,0.7902
CLCD17,89.7,89.7,1010.18937,0.8968
CLCD18,81.3,81.3,997.664612,0.8126
CLCD19,40.0,40.0,1097.97616,0.3998
CLII12,186.2,186.2,1019.624129,1.8616
CLIS11,183.2,183.2,1098.895849,1.8316
CLMOA4,70.4,70.4,1037.514743,0.7038
CMED13,113.3,113.3,1030.142036,1.1332
CMGD18,80.3,80.3,1026.149448,0.8034
CMGDA0,46.0,46.0,1074.26461,0.4595
CMGDA1,62.3,62.3,1053.408061,0.6232
CMGDA2,66.0,66.0,1064.719163,0.6596
CMGDA3,55.2,55.2,1046.100347,0.5519
CMGDB3,65.3,65.3,1049.856155,0.6528
CMGTA0,53.7,53.7,1058.993444,0.5366
CMGTA2,63.7,63.7,1023.925926,0.6374
