codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,80.4,80.4,1086.74354,0.8041
AALR13,715.0,715.0,724.203615,7.1496
ABSP12,159.4,159.4,1064.254215,1.5942
ADPA21,231.2,231.2,1074.180962,2.3124
AEGE16,321.3,321.3,1113.547679,3.213
AEGE17,336.5,336.5,1039.128402,3.3647
AEGP17,162.8,162.8,711.519768,1.6285
AEGP19,169.6,169.6,1069.44009,1.6964
AEGPA4,227.7,227.7,1074.465653,2.277
AEGPA9,252.8,252.8,1035.873872,2.5277
AEGPB3,229.3,229.3,986.401893,2.2928
AEGPB5,218.8,218.8,1019.339282,2.1885
AEGPB7,225.1,225.1,1094.098878,2.2514
AERI11,,,122.670776,
AERI12,,,164.055369,
AESLA8,46.2,46.2,1033.750965,0.4623
AGAU13,426.3,426.3,1090.559466,4.2628
AGPI11,170.0,170.0,1030.981177,1.7
ALGAA2,106.1,106.1,1030.417469,1.0612
ALGTA5,110.3,110.3,1022.241846,1.1026
ALGTA6,114.5,114.5,1009.423796,1.1445
ALPA22,68.0,68.0,1056.296674,0.6797
ALTF11,103.6,103.6,515.81898,1.0357
AMBP16,,,174.125219,
ANHBA5,53.7,53.7,1043.94661,0.5369
ANHBA6,61.7,61.7,1014.146896,0.6167
ANIM15,155.4,155.4,1052.150042,1.5535
ANIM17,169.7,169.7,1043.662705,1.697
ANIM18,177.0,177.0,1040.330145,1.7695
APPSB2,127.6,127.6,815.922904,1.2764
APRB28,67.4,67.4,426.697722,0.6739
ARML13,175.7,175.7,1066.524901,1.7574
ARML14,196.3,196.3,1074.380649,1.963
ARML15,200.3,200.3,1043.590311,2.003
ARML25,243.2,243.2,1031.920254,2.4316
ARML26,213.6,213.6,1029.430677,2.1358
ARTRA1,118.3,118.3,722.900398,1.1835
ARTRA4,171.1,171.1,1022.497158,1.7108
ARTRA5,167.6,167.6,1083.641703,1.6755
ASAI18,138.8,138.8,1038.508709,1.3881
ASAI19,156.0,156.0,1061.559713,1.5597
ASAI22,148.2,148.2,1052.065293,1.4825
ASAI28,161.1,161.1,1039.202691,1.6113
ASAIA0,158.5,158.5,1022.03837,1.5851
ASAIA1,161.8,161.8,1059.023646,1.6181
ASAIA2,161.9,161.9,1024.495751,1.6186
ASAIA3,171.8,171.8,1022.858421,1.7185
AURE13,85.0,85.0,1047.883069,0.85
AZZA11,123.5,123.5,1067.435367,1.2349
AZZA12,141.0,141.0,1001.693204,1.4102
BCBF16,307.0,307.0,698.554745,3.0703
BCPSA4,38.1,38.1,1012.932613,0.3811
BCPSA6,40.8,40.8,1061.575028,0.4081
BKBR19,170.7,170.7,1058.436646,1.7072
BRIT11,79.6,79.6,676.525721,0.7964
BRIT12,105.6,105.6,1037.091902,1.0562
BRKMA6,,,441.94498,
BRKMA8,,,439.894911,
BRKMB6,,,439.391208,
BRKMB8,,,438.812877,
BRKPA0,156.5,156.5,415.065956,1.5646
BRKPA2,200.5,200.5,1035.678677,2.0045
BRKPA3,193.5,193.5,1032.793343,1.9354
BRKPA4,195.3,195.3,1053.473956,1.9534
BRMLA1,49.2,49.2,1010.358439,0.4917
