codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,82.6,82.6,1092.952698,0.8258
AALR13,,,,
ABSP12,159.3,159.3,1071.46179,1.5932
ADPA21,251.1,251.1,1078.6811,2.511
AEGE16,346.1,346.1,1020.777539,3.4613
AEGE17,349.0,349.0,1041.692567,3.4898
AEGP17,163.3,163.3,716.32719,1.6329
AEGP19,171.8,171.8,1076.413358,1.718
AEGPA4,228.7,228.7,1081.803176,2.287
AEGPA9,263.1,263.1,1040.929481,2.6308
AEGPB3,243.0,243.0,988.684236,2.4303
AEGPB5,233.3,233.3,1021.839078,2.3331
AEGPB7,230.1,230.1,1013.75699,2.3015
AERI11,,,123.575031,
AERI12,,,166.920761,
AESLA8,53.2,53.2,1003.528736,0.5324
AGAU13,429.3,429.3,502.370001,4.2934
AGPI11,175.0,175.0,1037.413397,1.75
ALGAA2,108.1,108.1,1036.678386,1.0806
ALGTA5,110.9,110.9,1028.560207,1.1093
ALGTA6,115.1,115.1,1015.677392,1.1515
ALPA22,83.3,83.3,1058.66133,0.833
ALTF11,102.3,102.3,519.228081,1.0228
AMBP16,,,165.517203,
ANHBA5,62.2,62.2,1047.842021,0.6223
ANHBA6,64.1,64.1,1019.684385,0.6407
ANIM15,157.0,157.0,1058.977483,1.5699
ANIM17,165.8,165.8,1051.659071,1.6577
ANIM18,174.1,174.1,1048.259401,1.7413
APPSB2,129.2,129.2,633.699415,1.2916
APRB28,71.6,71.6,429.272047,0.7159
ARML13,184.1,184.1,1071.557023,1.8408
ARML14,209.5,209.5,995.664338,2.0949
ARML15,214.6,214.6,1045.979064,2.146
ARML25,265.3,265.3,1030.403004,2.6534
ARML26,265.3,265.3,1020.018508,2.6531
ARTRA1,120.2,120.2,336.140889,1.2022
ARTRA4,171.0,171.0,1024.388534,1.7097
ARTRA5,168.0,168.0,1085.516108,1.6798
ASAI18,355.7,355.7,1012.01065,3.5571
ASAI19,344.8,344.8,1030.223505,3.4477
ASAI22,295.2,295.2,1037.564562,2.9525
ASAI28,365.5,365.5,1000.53107,3.6552
ASAIA0,296.9,296.9,998.400333,2.9686
ASAIA1,318.5,318.5,1029.158031,3.185
ASAIA2,324.2,324.2,986.362303,3.2423
ASAIA3,352.3,352.3,985.370995,3.5227
AURE13,89.8,89.8,1053.164629,0.8981
AZZA11,127.2,127.2,1073.457669,1.2719
AZZA12,145.9,145.9,1006.979852,1.4595
BCBF16,790.4,790.4,674.949419,7.9037
BCPSA4,46.3,46.3,1018.519055,0.463
BCPSA6,41.0,41.0,1068.128841,0.4105
BKBR19,171.7,171.7,1065.595801,1.7168
BRIT11,83.5,83.5,680.619862,0.8355
BRIT12,110.2,110.2,1042.470577,1.1018
BRKMA6,,,452.22934,
BRKMA8,,,444.964461,
BRKMB6,,,446.089967,
BRKMB8,,,451.973876,
BRKPA0,160.5,160.5,417.70414,1.6054
BRKPA2,204.0,204.0,1041.692922,2.04
BRKPA3,198.6,198.6,1038.219581,1.9855
BRKPA4,199.2,199.2,1059.506532,1.992
BRMLA1,55.4,55.4,1014.365171,0.5536
BRMLB1,77.4,77.4,1020.133512,0.7739
BRST14,138.8,138.8,1052.618179,1.388
BSA312,71.4,71.4,10515.488859,0.7137
BSA318,47.5,47.5,1047.460845,0.4752
BSA319,56.5,56.5,1029.37577,0.5648
BSA3A0,44.7,44.7,1001.236749,0.4466
BTGH18,112.7,112.7,1050.807154,1.1266
CAEC13,158.1,158.1,1008.271043,1.5811
CAEC22,128.0,128.0,1061.678185,1.2797
CAEC32,152.7,152.7,1075.378488,1.5268
CAMLA1,123.2,123.2,1066.385711,1.2315
CAMLB1,126.0,126.0,1065.868014,1.2595
CASN13,262.2,262.2,895.947951,2.6221
CASN14,258.9,258.9,996.717227,2.5892
CBAN22,86.8,86.8,894.513537,0.8675
CBOH11,155.7,155.7,1014.777243,1.5566
CBRDA8,,,152.19436,
CBRDB8,,,309.199831,
CCROA7,52.2,52.2,1032.205301,0.5218
CDAR11,168.1,168.1,1080.821011,1.6808
CEAB13,123.1,123.1,1034.676699,1.2307
CEAB14,98.0,98.0,998.476737,0.9797
CEAB22,94.5,94.5,804.061789,0.9448
