codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,68.2,68.2,1058.13145,0.6815
ABSP12,149.7,149.7,1034.218613,1.4969
ACOV15,158.8,158.8,996.414882,1.5876
ADPA21,253.5,253.5,1009.215472,2.5355
AEGE16,574.1,574.1,994.242266,5.7406
AEGE17,543.6,543.6,930.985879,5.4357
AEGP17,245.1,245.1,344.146124,2.4511
AEGP19,339.0,339.0,1020.789609,3.3899
AEGPA4,329.3,329.3,1029.784748,3.2935
AEGPA9,379.0,379.0,982.254958,3.7897
AEGPB3,373.7,373.7,989.570848,3.737
AEGPB5,366.3,366.3,949.260233,3.6629
AEGPB7,293.6,293.6,1049.641995,2.936
AERI11,,,116.838595,
AERI12,,,152.364986,
AESLA8,48.8,48.8,1008.842077,0.4883
AGAU13,457.0,457.0,526.794812,4.5701
AGPI11,,,,
ALGAA2,108.2,108.2,1079.50689,1.0816
ALGTA5,109.2,109.2,1071.765355,1.0917
ALGTA6,113.3,113.3,1058.594122,1.1332
ALPA22,83.8,83.8,1024.428174,0.8377
ALTF11,70.2,70.2,520.962703,0.7022
AMBP16,,,,
ANHBA5,55.4,55.4,1019.296008,0.5543
ANHBA6,60.3,60.3,1062.054966,0.6031
ANIM15,141.2,141.2,771.345817,1.412
ANIM17,144.9,144.9,1022.851681,1.4489
ANIM18,152.7,152.7,1031.262906,1.5273
APFL18,143.0,143.0,1061.505749,1.4296
APPSB2,139.8,139.8,659.537385,1.3984
APRB28,63.9,63.9,312.375612,0.639
ARML13,214.7,214.7,1028.765723,2.1474
ARML14,258.1,258.1,1023.691511,2.5807
ARML15,269.5,269.5,992.364328,2.6947
ARML25,296.2,296.2,982.709289,2.9624
ARML26,302.6,302.6,978.22809,3.0259
ARTRA1,158.1,158.1,349.305412,1.5815
ARTRA4,209.1,209.1,1064.611719,2.0912
ARTRA5,223.5,223.5,1037.687978,2.2351
ASAI18,134.2,134.2,1011.649409,1.3417
ASAI19,178.0,178.0,1029.826537,1.7796
ASAI22,164.0,164.0,1022.288742,1.6397
ASAI28,183.1,183.1,1007.308689,1.8315
ASAIA0,188.2,188.2,991.494157,1.8824
ASAIA1,191.0,191.0,1025.037117,1.9101
ASAIA2,189.6,189.6,992.326535,1.8964
ASAIA3,192.3,192.3,993.721037,1.923
