codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,82.6,82.6,1089.822116,0.8256
AALR13,819.0,819.0,722.428267,8.1901
ABSP12,158.2,158.2,1068.252567,1.5819
ADPA21,231.8,231.8,1078.220354,2.3176
AEGE16,334.8,334.8,1021.503065,3.3478
AEGE17,342.1,342.1,1041.002026,3.421
AEGP17,164.1,164.1,714.103401,1.6409
AEGP19,168.9,168.9,1073.500135,1.689
AEGPA4,227.4,227.4,1078.559795,2.2739
AEGPA9,254.0,254.0,1039.593907,2.5404
AEGPB3,232.2,232.2,989.3846,2.3223
AEGPB5,219.7,219.7,1023.129537,2.1969
AEGPB7,225.6,225.6,1098.164894,2.2555
AERI11,,,122.552528,
AERI12,,,179.566218,
AESLA8,46.9,46.9,1002.224061,0.4693
AGAU13,415.2,415.2,1095.763039,4.1525
AGPI11,170.0,170.0,1034.80581,1.7
ALGAA2,107.2,107.2,1033.7997,1.0722
ALGTA5,110.8,110.8,1025.592137,1.1077
ALGTA6,115.4,115.4,1012.565225,1.1539
ALPA22,66.8,66.8,1060.077885,0.6679
ALTF11,105.0,105.0,517.58981,1.0502
AMBP16,,,165.939065,
ANHBA5,55.4,55.4,1047.026531,0.5539
ANHBA6,61.5,61.5,1017.792533,0.6151
ANIM15,157.7,157.7,1055.647013,1.5773
ANIM17,169.3,169.3,1047.644967,1.693
ANIM18,174.1,174.1,1045.029538,1.7406
APPSB2,128.5,128.5,822.793731,1.2852
APRB28,68.0,68.0,428.155768,0.6805
ARML13,180.2,180.2,1069.234814,1.8024
ARML14,202.9,202.9,1076.14653,2.0289
ARML15,196.7,196.7,1049.236947,1.967
ARML25,252.4,252.4,1032.548751,2.5241
ARML26,237.8,237.8,1025.581684,2.3783
ARTRA1,119.4,119.4,338.741455,1.1938
ARTRA4,169.0,169.0,1026.501304,1.6904
ARTRA5,167.8,167.8,1087.540897,1.6778
ASAI18,213.8,213.8,1030.368908,2.1383
ASAI19,198.8,198.8,1056.489368,1.9875
ASAI22,170.2,170.2,1052.577182,1.7023
ASAI28,177.8,177.8,1039.116852,1.7775
ASAIA0,169.3,169.3,1023.403594,1.6932
ASAIA1,183.4,183.4,1057.721402,1.8344
ASAIA2,187.0,187.0,1021.132183,1.8704
ASAIA3,192.3,192.3,1021.524339,1.9235
AURE13,87.0,87.0,1051.008855,0.8702
