codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,79.8,79.8,1085.659536,0.7981
AALR13,694.4,694.4,724.131037,6.9439
ABSP12,158.5,158.5,1063.001233,1.5855
ADPA21,231.2,231.2,1072.816099,2.3117
AEGE16,312.9,312.9,1115.314509,3.1291
AEGE17,334.6,334.6,1038.504237,3.3464
AEGP17,163.6,163.6,710.616035,1.636
AEGP19,170.2,170.2,1068.036016,1.7024
AEGPA4,227.7,227.7,1073.107176,2.2765
AEGPA9,251.5,251.5,1034.835997,2.5146
AEGPB3,228.8,228.8,985.272249,2.2879
AEGPB5,217.6,217.6,1018.443337,2.176
AEGPB7,225.8,225.8,1092.586744,2.2582
AERI11,,,125.280769,
AERI12,,,173.569215,
AESLA8,46.1,46.1,1032.600364,0.4613
AGAU13,432.6,432.6,1088.688463,4.3261
AGPI11,170.0,170.0,1029.708034,1.7
ALGAA2,105.8,105.8,1029.276138,1.0577
ALGTA5,110.1,110.1,1021.097968,1.1013
ALGTA6,114.8,114.8,1008.10322,1.1475
ALPA22,70.1,70.1,1054.516472,0.7011
ALTF11,100.7,100.7,515.328858,1.0067
AMBP16,,,166.026476,
ANHBA5,54.9,54.9,1042.361178,0.5486
ANHBA6,61.4,61.4,1013.099527,0.6135
ANIM15,158.3,158.3,1050.425895,1.5834
ANIM17,169.7,169.7,1042.367046,1.6972
ANIM18,183.1,183.1,1037.400298,1.8312
APPSB2,128.1,128.1,814.90345,1.2812
APRB28,67.5,67.5,426.202133,0.6747
ARML13,175.8,175.8,1065.200706,1.7581
ARML14,195.7,195.7,1073.252839,1.9567
ARML15,195.2,195.2,1044.149119,1.9519
ARML25,242.0,242.0,1030.959568,2.4201
ARML26,213.1,213.1,1028.233182,2.1313
ARTRA1,118.4,118.4,,1.1841
ARTRA4,169.3,169.3,,1.6928
ARTRA5,167.5,167.5,,1.6747
ASAI18,140.3,140.3,1037.002699,1.4035
ASAI19,156.5,156.5,1060.132516,1.5653
ASAI22,148.6,148.6,1050.726386,1.4864
ASAI28,160.8,160.8,1038.007693,1.6082
ASAIA0,158.8,158.8,1020.720766,1.5875
ASAIA1,161.6,161.6,1057.755909,1.6163
ASAIA2,161.4,161.4,1023.343104,1.6144
ASAIA3,170.6,170.6,1021.9068,1.7059
AURE13,85.3,85.3,1046.527206,0.8531
AZZA11,123.5,123.5,1066.158294,1.2348
AZZA12,139.6,139.6,1000.912918,1.3958
BCBF16,322.1,322.1,696.621284,3.2215
BCPSA4,45.3,45.3,1011.11528,0.453
BCPSA6,48.4,48.4,1058.655049,0.4836
BKBR19,170.8,170.8,1057.12677,1.7075
BRIT11,79.5,79.5,675.746654,0.7952
BRIT12,105.6,105.6,1035.892535,1.0559
BRKMA6,,,409.686686,
BRKMA8,,,410.843217,
BRKMB6,,,399.926231,
BRKMB8,,,412.72992,
BRKPA0,156.2,156.2,414.567384,1.5623
BRKPA2,199.6,199.6,1034.611957,1.9963
BRKPA3,193.7,193.7,1031.498096,1.9368
BRKPA4,194.3,194.3,1052.50377,1.943
BRMLA1,48.8,48.8,1009.346301,0.4883
BRMLB1,71.5,71.5,1015.506881,0.7151
BRST14,130.7,130.7,1046.992438,1.3068
BSA312,60.9,60.9,10467.393909,0.6088
BSA318,38.1,38.1,1041.604191,0.3813
BSA319,52.1,52.1,1023.227807,0.5214
BSA3A0,43.9,43.9,1064.326705,0.4393
BTGH18,110.7,110.7,1043.261701,1.1072
CAEC13,153.0,153.0,1002.133954,1.53
CAEC22,127.8,127.8,1053.654382,1.2777
