codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,69.3,69.3,1076.108726,0.693
ABSP12,149.6,149.6,1053.062984,1.4963
ACOV15,155.7,155.7,1015.443013,1.5571
ADPA21,244.0,244.0,1030.056848,2.4398
AEGE16,511.1,511.1,1037.13551,5.1108
AEGE17,524.3,524.3,959.378242,5.243
AEGP17,167.7,167.7,352.438774,1.6771
AEGP19,256.8,256.8,1049.898012,2.5683
AEGPA4,273.6,273.6,1056.809083,2.736
AEGPA9,309.6,309.6,1016.214675,3.0964
AEGPB3,328.4,328.4,1024.938459,3.2844
AEGPB5,321.0,321.0,982.564652,3.2098
AEGPB7,227.7,227.7,1079.885272,2.2774
AERI11,,,119.182717,
AERI12,,,152.773312,
AESLA8,44.3,44.3,1026.955001,0.4426
AGAU13,470.0,470.0,538.012916,4.7001
AGPI11,,,,
ALGAA2,106.8,106.8,1021.103363,1.068
ALGTA5,105.1,105.1,1016.419553,1.051
ALGTA6,111.6,111.6,1078.105035,1.116
ALPA22,92.1,92.1,1040.285999,0.9211
AMBP16,,,163.524628,
ANHBA5,52.0,52.0,1037.683956,0.5202
ANHBA6,55.9,55.9,1009.733248,0.5587
ANIM15,198.5,198.5,778.767506,1.9851
ANIM17,216.0,216.0,1027.812243,2.1602
ANIM18,246.7,246.7,1028.441554,2.4673
APFL18,165.9,165.9,1007.032035,1.659
APPSB2,139.1,139.1,671.522422,1.3914
APRB28,62.7,62.7,317.758225,0.6275
ARML13,216.9,216.9,1047.856147,2.1688
ARML14,284.0,284.0,1035.465522,2.8396
ARML15,286.7,286.7,1006.129478,2.8667
ARML25,320.8,320.8,992.673546,3.2076
ARML26,319.9,319.9,992.707115,3.1995
ARTRA1,160.0,160.0,355.672218,1.6
ARTRA4,220.0,220.0,1083.791757,2.2
ARTRA5,230.8,230.8,1056.494667,2.3077
ASAI18,132.7,132.7,1030.079176,1.327
ASAI19,172.6,172.6,1049.901219,1.7263
ASAI22,160.9,160.9,1041.450563,1.6093
ASAI28,175.3,175.3,1027.66236,1.7532
ASAIA0,178.8,178.8,1011.88169,1.7877
ASAIA1,184.7,184.7,1045.567939,1.8474
ASAIA2,185.8,185.8,1011.878256,1.858
ASAIA3,185.7,185.7,1013.839358,1.8568
AURE13,78.4,78.4,1041.769385,0.7837
AZZA11,132.1,132.1,1054.961735,1.3207
AZZA12,158.1,158.1,1065.451952,1.5808
AZZA13,203.2,203.2,993.598763,2.0318
BCBF16,537.5,537.5,687.406063,5.3747
