codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,73.3,73.3,1086.508009,0.7327
ABSP12,150.1,150.1,1064.634438,1.501
ACOV15,152.4,152.4,1027.398256,1.524
ADPA21,251.8,251.8,1041.206422,2.5181
AEGE16,495.9,495.9,965.179335,4.9593
AEGE17,533.2,533.2,968.514304,5.3323
AEGP17,149.1,149.1,356.708744,1.4907
AEGP19,271.7,271.7,1060.872083,2.7173
AEGPA4,278.5,278.5,1068.921392,2.7848
AEGPA9,266.9,266.9,1036.746444,2.6692
AEGPB3,320.5,320.5,959.817545,3.2055
AEGPB5,323.7,323.7,993.483346,3.2366
AEGPB7,222.8,222.8,1093.067283,2.2285
AERI11,,,120.626532,
AERI12,,,158.819715,
AESLA8,42.6,42.6,1001.901641,0.4258
AGAU13,,,,
AGPI11,,,,
ALGAA2,108.5,108.5,1031.743545,1.0846
ALGTA5,105.2,105.2,1027.294594,1.0521
ALGTA6,113.3,113.3,1012.157757,1.1332
ALPA22,107.7,107.7,1047.681308,1.0773
AMBP16,,,186.922193,
ANHBA5,50.3,50.3,1048.819438,0.5029
ANHBA6,55.7,55.7,1020.176849,0.5566
ANIM15,194.2,194.2,788.080564,1.9422
ANIM17,205.3,205.3,1041.579474,2.0525
ANIM18,212.0,212.0,1048.161754,2.1204
APFL18,179.9,179.9,1015.411143,1.7988
APPSB2,138.3,138.3,678.906972,1.3829
APRB28,64.6,64.6,321.010945,0.6456
ARML13,346.4,346.4,1032.030977,3.4644
ARML14,376.3,376.3,1019.209801,3.7632
ARML15,408.4,408.4,978.293488,4.0842
ARML25,447.1,447.1,955.508677,4.4712
ARML26,421.5,421.5,975.354169,4.2149
ARTRA1,165.6,165.6,333.324291,1.6558
ARTRA4,243.5,243.5,674.369155,2.4354
ARTRA5,249.5,249.5,1066.176054,2.495
ASAI18,257.2,257.2,1026.59887,2.5719
ASAI19,254.8,254.8,1047.318701,2.5477
ASAI22,261.9,261.9,1042.067024,2.6187
ASAI28,260.1,260.1,1022.644431,2.6013
ASAIA0,262.4,262.4,1007.268837,2.6238
ASAIA1,258.9,258.9,1041.816067,2.5886
ASAIA2,244.9,244.9,1008.093756,2.4495
ASAIA3,249.8,249.8,1010.924979,2.4981
AURE13,75.9,75.9,1053.377238,0.7592
AXIAA0,63.7,63.7,1024.419306,0.6374
AXIAB0,71.7,71.7,1028.733396,0.717
AZZA11,143.3,143.3,1063.621748,1.4331
AZZA12,153.6,153.6,1002.420981,1.5361
AZZA13,201.3,201.3,1005.136631,2.0133
BCBF16,456.5,456.5,699.661133,4.5649
BCPSA4,26.1,26.1,1012.567029,0.2611
BCPSA6,36.5,36.5,1063.453219,0.3649
BKBR19,156.6,156.6,531.019624,1.5657
BRIT11,94.1,94.1,338.923532,0.9413
BRIT12,128.8,128.8,1033.281174,1.2875
BRKMA6,,,474.803045,
BRKMA8,,,466.292316,
BRKMB6,,,477.748348,
BRKMB8,,,475.260797,
BRKPA0,204.3,204.3,417.07474,2.0433
BRKPA2,242.5,242.5,1025.950617,2.4245
BRKPA3,247.0,247.0,1019.224639,2.47
BRKPA4,261.2,261.2,1042.212645,2.6125
BRKPA5,210.6,210.6,1071.075889,2.1062
BRMLA1,39.5,39.5,1016.160483,0.3954
BRMLB1,50.9,50.9,1028.537148,0.5095
BRST14,157.2,157.2,1044.412118,1.572
BSA312,41.1,41.1,10562.234469,0.4112
BSA318,35.2,35.2,1045.508157,0.352
BSA319,48.8,48.8,1028.441919,0.4878
BSA3A0,33.9,33.9,1072.276959,0.3394
BTGH18,107.8,107.8,1047.276846,1.0778
CAEC13,130.6,130.6,1016.165045,1.3057
CAEC22,118.8,118.8,1056.9184,1.1876
CAEC32,129.6,129.6,1076.972967,1.2963
CAMLA1,368.1,368.1,1025.688104,3.6814
CAMLB1,310.8,310.8,1033.698231,3.1085
CASN13,328.8,328.8,754.443228,3.2878
CASN14,156.3,156.3,1023.710817,1.5632
CBAN22,85.0,85.0,884.109023,0.85
CBOH11,142.3,142.3,1011.968066,1.4231
CBRDB8,,,393.320867,
CDAR11,152.1,152.1,1074.835921,1.5213
CDES12,138.2,138.2,1016.774099,1.3815
CDGS26,77.2,77.2,1035.666769,0.7725
CEAB13,122.2,122.2,1029.161396,1.2217
CEAB14,85.1,85.1,1071.25048,0.8506
CEAB22,70.4,70.4,536.211052,0.7039
CEAP15,80.2,80.2,1056.81297,0.8022
CEAP16,80.1,80.1,1009.679927,0.8008
CEBD14,114.2,114.2,1013.050451,1.1416
CEBD25,104.1,104.1,1048.119341,1.0407
CEEBA3,86.5,86.5,1062.054132,0.8646
CEEBA6,146.0,146.0,1019.116198,1.4597
CEEBA7,75.0,75.0,1056.861426,0.7501
CEEBA8,62.6,62.6,1045.247771,0.6257
CEEBB3,106.4,106.4,1068.383111,1.0639
CEEBB8,69.4,69.4,1051.350179,0.6943
CEED16,63.3,63.3,1024.689488,0.6332
CEED18,60.0,60.0,1073.560187,0.5997
CEEDA0,76.7,76.7,1054.359476,0.7672
CEEDA1,81.5,81.5,1050.466481,0.8147
CEMTE2,58.5,58.5,1045.147367,0.5848
CEPEA1,88.9,88.9,1062.292843,0.8888
CEPEA3,74.5,74.5,1056.962281,0.7449
CEPEA4,92.4,92.4,1078.397005,0.9237
CEPEB1,99.1,99.1,1070.376813,0.9909
CEPEB2,100.6,100.6,1075.419776,1.0057
CERO19,51.6,51.6,1066.948771,0.5163
CEROA2,59.7,59.7,1045.402467,0.5967
CEROB2,67.8,67.8,1051.326489,0.6779
CESE22,71.7,71.7,823.054914,0.7168
CESPA4,73.4,73.4,1005.830259,0.734
