codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,69.8,69.8,1076.588231,0.698
ABSP12,149.4,149.4,1053.673149,1.4939
ACOV15,155.8,155.8,1015.996827,1.5582
ADPA21,240.1,240.1,1031.153849,2.4014
AEGE16,515.7,515.7,1036.382492,5.1573
AEGE17,527.9,527.9,958.75001,5.2786
AEGP17,167.5,167.5,352.649133,1.6747
AEGP19,258.4,258.4,1050.388187,2.584
AEGPA4,276.7,276.7,1057.13787,2.7667
AEGPA9,308.0,308.0,1017.187628,3.0796
AEGPB3,331.9,331.9,1024.432979,3.3193
AEGPB5,321.1,321.1,983.12097,3.2115
AEGPB7,237.0,237.0,1079.224363,2.3705
AERI11,,,119.511171,
AERI12,,,151.434049,
AESLA8,44.6,44.6,1027.434349,0.4458
AGAU13,469.9,469.9,538.392732,4.6987
AGPI11,,,,
ALGAA2,106.5,106.5,1021.721301,1.0653
ALGTA5,105.7,105.7,1016.789894,1.0566
ALGTA6,111.6,111.6,1078.725113,1.1157
ALPA22,93.3,93.3,1040.581847,0.933
AMBP16,,,164.029663,
ANHBA5,52.2,52.2,1038.178154,0.5223
ANHBA6,55.9,55.9,1010.264099,0.559
ANIM15,198.5,198.5,779.229339,1.9852
ANIM17,215.5,215.5,1028.534146,2.1546
ANIM18,243.4,243.4,1029.826354,2.4337
APFL18,166.0,166.0,1007.604401,1.6596
APPSB2,139.4,139.4,671.889223,1.3942
APRB28,62.2,62.2,317.942193,0.6215
ARML13,217.4,217.4,1048.379636,2.1736
ARML14,280.0,280.0,1037.364838,2.7996
ARML15,296.4,296.4,1003.483401,2.964
ARML25,327.7,327.7,990.534733,3.2766
ARML26,315.8,315.8,994.558055,3.1576
ARTRA1,160.0,160.0,355.879105,1.5996
ARTRA4,220.5,220.5,1084.396233,2.2054
ARTRA5,231.4,231.4,1057.04881,2.3138
ASAI18,134.5,134.5,1030.439601,1.345
ASAI19,173.4,173.4,1050.381084,1.7336
ASAI22,160.8,160.8,1042.074516,1.6076
ASAI28,177.6,177.6,1027.804598,1.776
ASAIA0,180.4,180.4,1012.161394,1.8035
ASAIA1,185.9,185.9,1045.938832,1.8586
ASAIA2,186.7,186.7,1012.23877,1.8668
ASAIA3,186.7,186.7,1014.195192,1.8672
AURE13,78.0,78.0,1042.446937,0.7802
AZZA11,134.4,134.4,1054.97012,1.3441
AZZA12,156.6,156.6,991.297922,1.5656
AZZA13,202.5,202.5,994.276985,2.0252
BCBF16,546.5,546.5,687.564456,5.4646
BCPSA4,27.2,27.2,1078.291764,0.2716
BCPSA6,36.7,36.7,1053.293993,0.3668
BKBR19,148.8,148.8,525.779572,1.488
BRIT11,94.1,94.1,720.648652,0.9407
BRIT12,127.8,127.8,1022.990836,1.2775
BRKMA6,,,464.652813,
BRKMA8,,,457.124532,
BRKMB6,,,472.583955,
BRKMB8,,,454.266966,
BRKPA0,214.5,214.5,412.365927,2.1452
BRKPA2,245.3,245.3,1100.014214,2.4533
BRKPA3,249.8,249.8,1092.229263,2.4978
BRKPA4,261.7,261.7,1030.68327,2.6168
BRKPA5,209.1,209.1,1059.812633,2.0905
BRMLA1,41.9,41.9,1077.918348,0.4193
BRMLB1,53.1,53.1,1091.418275,0.531
BRST14,155.0,155.0,1034.258057,1.55
BSA312,41.4,41.4,10460.33973,0.4145
BSA318,33.3,33.3,1035.86065,0.3333
BSA319,49.2,49.2,1018.413175,0.4923
BSA3A0,35.3,35.3,1061.68499,0.353
BTGH18,107.4,107.4,1036.838298,1.0741
CAEC13,132.9,132.9,1004.952355,1.3288
CAEC22,119.2,119.2,1046.137982,1.1915
CAEC32,133.0,133.0,1064.696584,1.3302
CAMLA1,172.0,172.0,1042.600806,1.7199
CAMLB1,168.2,168.2,1043.169568,1.6824
CASN13,276.5,276.5,749.608111,2.7647
CASN14,172.7,172.7,1010.125799,1.7274
CBAN22,80.0,80.0,876.554566,0.7996
CBOH11,143.9,143.9,1015.016258,1.4394
CBRDB8,,,399.823255,
CCROA7,36.2,36.2,1020.424552,0.3619
CDAR11,152.8,152.8,1063.703594,1.5277
