codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,80.0,80.0,1097.367817,0.8005
AALR13,,,235.776059,
ABSP12,158.7,158.7,1075.391411,1.5873
ACOV15,123.3,123.3,1041.168046,1.2333
ADPA21,257.6,257.6,1081.842002,2.5764
AEGE16,354.7,354.7,1021.830787,3.5466
AEGE17,359.1,359.1,1041.764243,3.5907
AEGP17,198.2,198.2,717.770358,1.9822
AEGP19,199.4,199.4,1076.676755,1.994
AEGPA4,237.8,237.8,1084.633307,2.3784
AEGPA9,271.0,271.0,1043.211631,2.7097
AEGPB3,256.5,256.5,987.639777,2.5647
AEGPB5,249.8,249.8,1020.253302,2.4976
AEGPB7,253.3,253.3,1013.671585,2.5329
AERI11,,,119.816829,
AERI12,,,167.517376,
AESLA8,58.5,58.5,1005.643348,0.5853
AGAU13,432.7,432.7,504.364264,4.3274
AGPI11,180.2,180.2,1040.629051,1.8019
ALGAA2,109.9,109.9,1039.96217,1.0989
ALGTA5,109.8,109.8,1032.607037,1.0983
ALGTA6,117.9,117.9,1018.111983,1.1785
ALPA22,71.3,71.3,1065.531538,0.7126
ALTF11,78.5,78.5,521.950528,0.785
AMBP16,,,150.859554,
ANHBA5,66.3,66.3,1050.111466,0.6632
ANHBA6,68.2,68.2,1021.51017,0.6815
ANIM15,163.4,163.4,1061.927961,1.6341
ANIM17,171.0,171.0,1054.36291,1.7097
ANIM18,180.7,180.7,1050.418503,1.8072
APPSB2,130.5,130.5,635.85259,1.3048
APRB28,74.4,74.4,430.652427,0.7441
ARML13,203.2,203.2,1070.717196,2.0321
ARML14,220.7,220.7,995.530202,2.2065
ARML15,233.1,233.1,965.240762,2.3311
ARML25,344.7,344.7,922.197012,3.4472
ARML26,332.6,332.6,1002.666527,3.3259
ARTRA1,126.3,126.3,337.149851,1.2632
ARTRA4,184.1,184.1,1026.494463,1.841
ARTRA5,174.3,174.3,1088.385416,1.7427
ASAI18,325.2,325.2,1020.672607,3.2525
ASAI19,321.2,321.2,961.635095,3.212
ASAI22,292.7,292.7,1042.024375,2.9272
ASAI28,324.3,324.3,1013.520672,3.2434
ASAIA0,299.1,299.1,1001.85526,2.9913
ASAIA1,331.3,331.3,952.9311,3.313
ASAIA2,333.1,333.1,987.931929,3.3313
ASAIA3,328.1,328.1,995.158733,3.2809
AURE13,95.3,95.3,1054.961812,0.9533
AZZA11,123.2,123.2,1000.510116,1.232
AZZA12,148.8,148.8,1009.743889,1.4885
BCBF16,1044.7,1044.7,664.625444,10.4467
BCPSA4,48.1,48.1,1021.794749,0.4813
BCPSA6,41.5,41.5,1071.617687,0.415
BKBR19,167.5,167.5,1069.728369,1.6748
BRIT11,97.9,97.9,682.149017,0.9793
BRIT12,118.2,118.2,1044.029122,1.1815
BRKMA6,,,448.362717,
BRKMA8,,,454.303419,
BRKMB6,,,454.656075,
BRKMB8,,,459.786449,
BRKPA0,187.2,187.2,418.205537,1.8718
BRKPA2,228.8,228.8,1039.641721,2.2881
BRKPA3,225.0,225.0,1034.901923,2.2498
BRKPA4,214.9,214.9,1058.26285,2.1491
BRMLA1,60.4,60.4,1015.958859,0.6044
BRMLB1,74.6,74.6,1024.986376,0.7456
BRST14,144.0,144.0,1054.773968,1.44
BSA312,76.4,76.4,10536.97992,0.7642
BSA318,49.9,49.9,1050.549052,0.4989
BSA319,58.2,58.2,1032.290181,0.5824
BSA3A0,44.6,44.6,1004.620304,0.4462
BTGH18,112.2,112.2,1054.609711,1.1225
CAEC13,168.4,168.4,1007.997152,1.6837
CAEC22,129.7,129.7,1065.096113,1.2972
CAEC32,163.3,163.3,1075.707594,1.6327
CAMLA1,129.5,129.5,1069.017738,1.2948
CAMLB1,130.9,130.9,1068.754542,1.3092
CASN13,256.8,256.8,899.978936,2.5679
CASN14,258.8,258.8,1000.59363,2.5882
CBAN22,91.7,91.7,896.152078,0.9172
CBOH11,155.1,155.1,1006.019837,1.5513
CBRDA8,,,160.549118,
CBRDB8,,,310.297543,
CCROA7,57.6,57.6,1034.624157,0.5762
CDAR11,171.1,171.1,1003.289406,1.7106
CDES12,,,,
CEAB13,123.8,123.8,1038.268522,1.2378
CEAB14,112.5,112.5,998.895236,1.1248
CEAB22,99.2,99.2,806.504286,0.9917
CEBD14,134.6,134.6,1018.443911,1.3456
CEBD25,101.8,101.8,1057.682848,1.0178
CEEBA3,100.0,100.0,1072.3959,1.0
CEEBA6,156.2,156.2,1025.589345,1.5617
CEEBA7,106.7,106.7,1057.722147,1.0675
CEEBA8,84.9,84.9,1047.123116,0.8487
CEEBB3,117.5,117.5,1076.919658,1.1751
CEEBB4,93.5,93.5,1088.291721,0.9352
CEEBB8,102.9,102.9,1047.383611,1.0292
CEED16,81.8,81.8,1027.164071,0.818
CEED18,79.9,79.9,1001.748779,0.7992
CEED28,,,,
CEEDA0,87.9,87.9,1051.716094,0.8791
CEMTE2,66.5,66.5,1052.072944,0.6654
CEPEA1,94.3,94.3,1073.209343,0.9429
CEPEA3,93.9,93.9,1060.609009,0.9391
CEPEA4,82.1,82.1,1013.601102,0.8213
