codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,69.6,69.6,1053.048536,0.6961
AALR13,,,,
ABSP12,152.3,152.3,1029.311516,1.5231
ACOV15,160.8,160.8,991.267248,1.608
ADPA21,301.1,301.1,997.864218,3.0115
AEGE16,527.2,527.2,1003.368273,5.2723
AEGE17,535.9,535.9,928.66804,5.3593
AEGP17,262.0,262.0,342.010176,2.6202
AEGP19,340.6,340.6,1015.285519,3.4062
AEGPA4,333.7,333.7,1023.887659,3.3373
AEGPA9,382.2,382.2,1058.901627,3.8225
AEGPB3,371.3,371.3,985.386206,3.7133
AEGPB5,360.9,360.9,946.111071,3.6091
AEGPB7,294.9,294.9,1044.084456,2.949
AERI11,,,117.629285,
AERI12,,,143.260563,
AESLA8,47.0,47.0,1004.865427,0.4703
AGAU13,477.7,477.7,523.13652,4.7774
AGPI11,,,,
ALGAA2,109.0,109.0,1074.445138,1.0897
ALGTA5,108.2,108.2,1067.209232,1.0823
ALGTA6,112.1,112.1,1054.266077,1.1208
ALPA22,80.4,80.4,1020.638161,0.804
ALTF11,59.9,59.9,518.951318,0.5985
AMBP16,,,150.540121,
ANHBA5,55.7,55.7,1014.784992,0.5568
ANHBA6,60.7,60.7,1057.289281,0.6065
ANIM15,144.6,144.6,767.333668,1.4459
ANIM17,144.5,144.5,1018.162288,1.4453
ANIM18,151.9,151.9,1026.652256,1.5189
APPSB2,138.7,138.7,656.552186,1.3874
APRB28,66.1,66.1,310.94991,0.6608
ARML13,215.0,215.0,1023.692158,2.15
ARML14,242.7,242.7,1023.723982,2.4269
ARML15,259.6,259.6,991.017976,2.5959
ARML25,293.9,293.9,978.943903,2.9393
ARML26,287.7,287.7,977.974054,2.8768
ARTRA1,157.9,157.9,347.673035,1.5792
ARTRA4,209.4,209.4,1059.40581,2.0945
ARTRA5,228.8,228.8,1031.782765,2.288
ASAI18,139.4,139.4,1006.253154,1.3939
ASAI19,178.2,178.2,1024.921807,1.7818
ASAI22,163.4,163.4,1017.542082,1.6342
ASAI28,181.6,181.6,1002.818947,1.8164
ASAIA0,188.7,188.7,986.696035,1.8872
ASAIA1,191.1,191.1,1020.160444,1.911
ASAIA2,190.9,190.9,987.329098,1.9085
ASAIA3,189.9,189.9,989.602217,1.8986
AURE13,81.3,81.3,1018.56663,0.8129
AZZA11,147.3,147.3,1027.560819,1.4729
AZZA12,156.5,156.5,1041.867023,1.5652
BCBF16,512.5,512.5,669.260922,5.1252
BCPSA4,37.7,37.7,1054.791624,0.3767
BCPSA6,47.0,47.0,1028.74972,0.4699
BKBR19,151.8,151.8,513.553029,1.5182
BRIT11,96.5,96.5,704.551849,0.965
BRIT12,130.8,130.8,1075.497404,1.3079
BRKMA6,,,493.109844,
BRKMA8,,,489.150831,
BRKMB6,,,481.653116,
BRKMB8,,,490.9685,
BRKPA0,243.2,243.2,401.587702,2.4324
BRKPA2,265.2,265.2,1068.59278,2.6521
BRKPA3,263.3,263.3,1061.923756,2.6334
BRKPA4,276.8,276.8,1000.686616,2.7676
BRMLA1,46.9,46.9,1053.092647,0.4688
BRMLB1,60.1,60.1,1064.579923,0.6005
BRST14,155.4,155.4,1010.249276,1.5543
BSA312,43.6,43.6,10230.614617,0.4359
BSA318,36.1,36.1,1013.368098,0.3606
BSA319,55.9,55.9,1065.904791,0.5588
BSA3A0,36.7,36.7,1038.649666,0.3674
BTGH18,110.5,110.5,1012.927903,1.1055
CAEC13,153.4,153.4,1048.313077,1.5336
CAEC22,122.2,122.2,1021.846126,1.2223
CAEC32,139.6,139.6,1038.079729,1.396
CAMLA1,172.3,172.3,1018.187193,1.7231
CAMLB1,168.1,168.1,1018.883512,1.6805
CASN13,263.3,263.3,809.730984,2.6332
CASN14,259.6,259.6,997.653278,2.5956
CBAN22,80.9,80.9,928.124851,0.809
CBOH11,152.3,152.3,1015.623356,1.5235
CBRDB8,,,,
CCROA7,38.5,38.5,1070.986991,0.3853
CDAR11,159.5,159.5,1038.655396,1.5949
CDES12,140.0,140.0,1050.066987,1.4
CDGS26,79.7,79.7,1075.850048,0.7974
CEAB13,103.6,103.6,1074.924296,1.0364
CEAB14,86.6,86.6,1037.02223,0.8658
CEAB22,74.4,74.4,519.102446,0.7438
CEAP15,76.4,76.4,1024.176137,0.7642
CEAP16,77.2,77.2,1052.329261,0.7718
CEBD14,112.2,112.2,1056.018603,1.1225
CEBD25,107.1,107.1,1013.71195,1.0714
CEEBA3,93.6,93.6,1028.143395,0.9357
CEEBA6,147.2,147.2,1062.206878,1.4717
CEEBA7,65.5,65.5,1025.555113,0.6548
CEEBA8,62.1,62.1,1012.702636,0.6209
CEEBB3,107.2,107.2,1033.866946,1.0721
CEEBB4,87.9,87.9,1043.445756,0.8793
CEEBB8,71.8,71.8,1017.431859,0.7179
CEED16,61.1,61.1,1065.680737,0.6114
CEED18,60.3,60.3,1039.978235,0.6031
CEEDA0,76.0,76.0,1021.470426,0.7603
CEEDA1,83.5,83.5,1016.50052,0.835
CEMTE2,76.3,76.3,1009.520452,0.7631
CEPEA1,92.1,92.1,1028.444492,0.9212
CEPEA3,73.2,73.2,1023.928702,0.7322
CEPEA4,90.9,90.9,1044.343191,0.9094
CEPEB1,94.8,94.8,1036.786207,0.9485
CEPEB2,104.7,104.7,1040.052848,1.0473
CERO19,58.5,58.5,1032.227125,0.5851
CEROA2,62.1,62.1,1012.077262,0.6211
CEROB2,75.4,75.4,1015.415178,0.7541
CESE22,77.1,77.1,796.689847,0.7715
CESPA4,85.7,85.7,1039.210762,0.8566
CGASA3,50.9,50.9,1012.860086,0.5091
CGASA5,67.8,67.8,1035.661634,0.6783
CGBP14,88.2,88.2,967.588483,0.8819
CGOS15,70.5,70.5,1044.441151,0.7046
CGOS17,63.3,63.3,1063.658285,0.6332
CGOS18,65.6,65.6,1047.888182,0.6558
CGOS19,69.2,69.2,1019.692245,0.6916
CGOSA1,78.5,78.5,1020.544481,0.7853
CHSF12,54.3,54.3,1033.23983,0.5427
CHSF14,70.5,70.5,1043.914057,0.7049
CHSF24,80.6,80.6,1050.175085,0.8057
CHTH11,74.5,74.5,994.960587,0.7446
CIEL17,32.9,32.9,1004.575075,0.3286
CIEL18,45.1,45.1,1018.935224,0.451
CIEL19,40.0,40.0,1023.184298,0.3997
CLCD16,82.5,82.5,1025.522698,0.8255
CLCD17,92.8,92.8,1064.167769,0.9285
CLCD18,77.6,77.6,1052.078284,0.7758
CLII12,185.9,185.9,999.974319,1.8593
CLIS11,184.7,184.7,1077.441032,1.8466
CLMOA4,75.6,75.6,1017.186824,0.756
CMGD18,76.1,76.1,1008.41632,0.7612
CMGDA0,50.1,50.1,1054.923366,0.501
CMGDA1,65.3,65.3,1034.001624,0.6535
CMGDA2,67.6,67.6,1045.397743,0.6759
CMGDA3,58.3,58.3,1027.088658,0.583
CMGDB3,71.6,71.6,1029.047711,0.7156
CMGTA0,57.2,57.2,1039.665005,0.5725
CMPH14,,,387.283101,
CMTR19,67.7,67.7,672.638511,0.6773
CNLM17,76.7,76.7,1033.706084,0.7673
COCEA2,106.5,106.5,1015.353611,1.0653
COGNA4,120.8,120.8,1023.200083,1.2082
COGNA5,105.0,105.0,1052.368612,1.0497
COGNB2,117.4,117.4,1023.72567,1.1737
COLNA3,84.3,84.3,1061.419307,0.8434
CPFGA3,61.3,61.3,1003.670863,0.6126
CPFPA6,55.8,55.8,473.522995,0.5584
CPFPA8,47.0,47.0,1004.860885,0.4705
CPFPB8,56.4,56.4,1005.333868,0.5644
CPGT17,79.0,79.0,514.411444,0.7903
CPGT18,70.9,70.9,1082.863977,0.7094
