codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,68.3,68.3,1061.676166,0.6832
ABSP12,148.6,148.6,1037.878788,1.4862
ACOV15,160.0,160.0,999.555729,1.6
ADPA21,242.5,242.5,1014.434309,2.4253
AEGE16,503.9,503.9,1020.687523,5.0386
AEGE17,528.0,528.0,940.176022,5.2804
AEGP17,195.8,195.8,346.610306,1.958
AEGP19,282.1,282.1,1030.913737,2.8205
AEGPA4,292.8,292.8,1038.055624,2.9283
AEGPA9,353.5,353.5,991.202715,3.5351
AEGPB3,331.4,331.4,1007.095338,3.314
AEGPB5,333.2,333.2,962.808369,3.332
AEGPB7,258.1,258.1,1058.946817,2.5807
AERI11,,,117.289856,
AERI12,,,151.407674,
AESLA8,47.7,47.7,1012.397437,0.477
AGAU13,441.9,441.9,529.498667,4.419
AGPI11,,,,
ALGAA2,104.6,104.6,1083.842703,1.0461
ALGTA5,104.9,104.9,1077.045106,1.049
ALGTA6,111.0,111.0,1063.207988,1.1103
ALPA22,81.0,81.0,1028.5933,0.8105
ALTF11,44.5,44.5,523.342215,0.4448
AMBP16,,,155.691243,
ANHBA5,55.7,55.7,1022.561488,0.5566
ANHBA6,59.1,59.1,1065.994039,0.5914
ANIM15,137.9,137.9,774.454174,1.3789
ANIM17,138.6,138.6,1027.69744,1.3864
ANIM18,145.5,145.5,1036.646586,1.4546
APFL18,140.0,140.0,1065.845799,1.4
APPSB2,139.2,139.2,661.890244,1.3916
APRB28,62.4,62.4,313.442604,0.6243
ARML13,214.4,214.4,1032.616721,2.1442
ARML14,257.6,257.6,1027.566396,2.5763
ARML15,269.4,269.4,995.850558,2.6945
ARML25,298.2,298.2,985.250931,2.9825
ARML26,323.3,323.3,975.52321,3.2327
ARTRA1,158.0,158.0,350.542421,1.5798
ARTRA4,210.0,210.0,1068.417847,2.1
ARTRA5,223.2,223.2,1041.557206,2.2324
ASAI18,140.9,140.9,1014.270324,1.409
ASAI19,173.2,173.2,1034.39114,1.7317
ASAI22,162.8,162.8,1026.057043,1.6284
ASAI28,181.8,181.8,1011.207036,1.8183
ASAIA0,183.8,183.8,995.925556,1.8385
ASAIA1,189.6,189.6,1029.009342,1.8957
ASAIA2,189.2,189.2,995.939046,1.8924
ASAIA3,189.1,189.1,998.012083,1.8907
AURE13,80.4,80.4,1026.739115,0.8042
AZZA11,138.0,138.0,1038.347529,1.3801
AZZA12,205.0,205.0,1036.8827,2.05
AZZA13,204.2,204.2,1051.754326,2.0422
BCBF16,498.2,498.2,676.68327,4.9822
BCPSA4,29.5,29.5,1063.292799,0.2951
BCPSA6,37.4,37.4,1038.530912,0.3744
BKBR19,148.5,148.5,517.901405,1.4852
BRIT11,95.7,95.7,710.164773,0.9573
BRIT12,128.7,128.7,1007.652322,1.2866
BRKMA6,,,499.928345,
BRKMA8,,,503.046005,
BRKMB6,,,507.827208,
BRKMB8,,,505.016435,
BRKPA0,238.5,238.5,405.225086,2.3854
BRKPA2,257.8,257.8,1079.737809,2.5783
BRKPA3,257.9,257.9,1072.72443,2.5791
BRKPA4,275.4,275.4,1009.745781,2.754
BRMLA1,44.5,44.5,1062.025718,0.4453
BRMLB1,54.4,54.4,1075.633564,0.5444
BRST14,155.1,155.1,1018.640103,1.5507
BSA312,42.0,42.0,10313.249738,0.4202
BSA318,35.9,35.9,1021.102047,0.3588
BSA319,54.3,54.3,1002.584242,0.5426
BSA3A0,36.1,36.1,1046.731751,0.3613
BTGH18,112.9,112.9,1020.58594,1.1293
CAEC13,142.6,142.6,1060.886026,1.4264
CAEC22,119.5,119.5,1030.696204,1.1954
CAEC32,143.7,143.7,1045.551783,1.4374
CAMLA1,167.1,167.1,1027.496645,1.671
CAMLB1,167.8,167.8,1027.387865,1.6778
CASN13,260.1,260.1,817.240167,2.6012
CASN14,206.2,206.2,1016.162382,2.0617
CBAN22,80.1,80.1,935.966248,0.8009
CBOH11,151.4,151.4,1011.289855,1.514
CBRDB8,,,,
CCROA7,37.5,37.5,1079.335607,0.3751
CDAR11,158.1,158.1,1047.336053,1.5813
CDES12,140.0,140.0,1058.633318,1.4
CDGS26,77.5,77.5,1010.770526,0.7747
CEAB13,109.6,109.6,1082.908593,1.0959
CEAB14,85.0,85.0,1045.473809,0.85
CEAB22,72.2,72.2,523.313047,0.7219
CEAP15,78.1,78.1,1031.87808,0.781
CEAP16,76.4,76.4,1060.798627,0.7637
CEBD14,114.7,114.7,1064.136583,1.1468
CEBD25,103.4,103.4,1022.665685,1.0342
CEEBA3,90.7,90.7,1036.345804,0.9067
CEEBA6,145.9,145.9,1071.195202,1.4588
CEEBA7,64.6,64.6,1033.743848,0.6459
CEEBA8,61.6,61.6,1020.702275,0.6162
CEEBB3,105.9,105.9,1042.354605,1.0586
CEEBB4,83.2,83.2,1052.682296,0.8323
CEEBB8,69.8,69.8,1026.166394,0.6977
CEED16,61.6,61.6,1073.876291,0.6161
CEED18,62.4,62.4,1047.431158,0.6241
CEEDA0,76.1,76.1,1029.372297,0.7609
