codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,81.6,81.6,1091.374751,0.8163
AALR13,1135.6,1135.6,707.964419,11.3556
ABSP12,158.9,158.9,1069.5235,1.589
ADPA21,230.4,230.4,1079.814185,2.3045
AEGE16,337.3,337.3,1022.078301,3.3727
AEGE17,342.9,342.9,1042.076807,3.4292
AEGP17,163.2,163.2,715.017488,1.6315
AEGP19,170.8,170.8,1074.570055,1.7079
AEGPA4,229.1,229.1,1079.713046,2.2909
AEGPA9,257.9,257.9,1040.073207,2.5793
AEGPB3,233.4,233.4,990.139154,2.3339
AEGPB5,223.7,223.7,1023.034142,2.2366
AEGPB7,224.2,224.2,1012.877013,2.242
AERI11,,,121.798402,
AERI12,,,166.61771,
AESLA8,46.0,46.0,1003.60737,0.4596
AGAU13,426.5,426.5,501.423133,4.2647
AGPI11,174.3,174.3,1035.580561,1.7428
ALGAA2,107.6,107.6,1034.968858,1.0757
ALGTA5,109.9,109.9,1027.183126,1.099
ALGTA6,114.7,114.7,1014.093065,1.1471
ALPA22,83.0,83.0,1056.986671,0.8296
ALTF11,100.9,100.9,518.366654,1.0092
AMBP16,,,169.249163,
ANHBA5,55.9,55.9,1048.060399,0.5587
ANHBA6,62.5,62.5,1018.525374,0.6252
ANIM15,154.6,154.6,1057.401654,1.5457
ANIM17,169.1,169.1,1048.987992,1.6907
ANIM18,175.2,175.2,1046.01285,1.7521
APPSB2,128.5,128.5,632.629381,1.285
APRB28,70.3,70.3,428.575386,0.7027
ARML13,179.9,179.9,1070.678491,1.7989
ARML14,203.3,203.3,995.913843,2.0331
ARML15,202.2,202.2,1048.372764,2.0224
ARML25,252.0,252.0,1033.781559,2.52
ARML26,245.7,245.7,1024.209719,2.457
ARTRA1,119.1,119.1,335.574793,1.1913
ARTRA4,170.0,170.0,1022.65024,1.6998
ARTRA5,166.4,166.4,1083.838472,1.6638
ASAI18,282.7,282.7,1021.000177,2.8269
ASAI19,306.0,306.0,1035.742408,3.0604
ASAI22,251.9,251.9,1041.790768,2.5189
ASAI28,296.8,296.8,1013.417364,2.9678
ASAIA0,266.7,266.7,1002.870688,2.667
ASAIA1,265.5,265.5,1039.31493,2.6546
ASAIA2,271.2,271.2,998.603738,2.7124
ASAIA3,270.4,270.4,1003.094976,2.7043
AURE13,87.0,87.0,1052.198193,0.8702
AZZA11,129.6,129.6,1070.84928,1.296
AZZA12,139.3,139.3,1007.122128,1.3932
BCBF16,278.2,278.2,704.175183,2.7817
BCPSA4,47.4,47.4,1016.690445,0.4741
BCPSA6,41.3,41.3,1066.279918,0.4128
BKBR19,168.0,168.0,1063.837745,1.6802
BRIT11,82.9,82.9,679.477857,0.8289
BRIT12,107.9,107.9,1041.299908,1.0789
BRKMA6,,,440.716617,
BRKMA8,,,429.827602,
BRKMB6,,,422.771043,
BRKMB8,,,433.799966,
BRKPA0,157.4,157.4,417.065139,1.5737
BRKPA2,202.1,202.1,1040.296264,2.0214
BRKPA3,195.3,195.3,1037.301307,1.9527
BRKPA4,196.4,196.4,1058.452035,1.9636
BRMLA1,49.0,49.0,1014.989482,0.4902
BRMLB1,70.6,70.6,1021.671292,0.7064
BRST14,134.2,134.2,1052.161426,1.3424
BSA312,58.3,58.3,10535.531683,0.5827
BSA318,39.2,39.2,1047.288613,0.3918
BSA319,53.1,53.1,1028.74918,0.531
BSA3A0,45.2,45.2,1069.976874,0.4524
BTGH18,113.1,113.1,1048.882602,1.1305
CAEC13,148.7,148.7,1010.037878,1.487
CAEC22,127.8,127.8,1059.867412,1.2782
CAEC32,153.2,153.2,1073.441905,1.5318
CAMLA1,122.6,122.6,1064.593065,1.2261
CAMLB1,121.5,121.5,1064.798115,1.2151
CASN13,253.0,253.0,895.225415,2.5296
CASN14,243.0,243.0,997.982351,2.4302
CBAN22,85.3,85.3,893.587483,0.8533
CBOH11,148.3,148.3,1014.246255,1.483
CBRDA8,,,156.079375,
CBRDB8,,,336.036652,
CCROA7,42.6,42.6,1032.394174,0.4258
CDAR11,162.4,162.4,1079.38138,1.6236
CEAB13,108.2,108.2,1034.671896,1.0822
CEAB14,82.7,82.7,1000.001479,0.8269
CEAB22,80.3,80.3,803.806129,0.8026
CEBD14,110.9,110.9,1017.067784,1.1091
CEBD25,85.8,85.8,1055.942717,0.8583
CEEBA3,102.0,102.0,1066.657248,1.0205
CEEBA6,151.9,151.9,1020.913473,1.5194
CEEBA7,82.9,82.9,1057.618188,0.8287
CEEBA8,67.9,67.9,1046.252568,0.6786
CEEBB3,111.2,111.2,1072.368796,1.1125
CEEBB4,94.0,94.0,1082.546268,0.9404
CEEBB8,105.2,105.2,1041.086593,1.0522
CEED16,65.5,65.5,1026.356319,0.6555
CEED18,67.9,67.9,1075.013423,0.6789
CEEDA0,77.3,77.3,1050.317751,0.7727
CEMTE2,50.9,50.9,1049.758023,0.5087
CEPEA1,87.7,87.7,1067.982178,0.8774
CEPEA3,87.7,87.7,1056.50618,0.8772
CEPEA4,76.8,76.8,1086.614554,0.7681
CEPEB1,97.8,97.8,1075.981741,0.9775
CEPEB2,107.0,107.0,1079.669857,1.07
CERO19,62.4,62.4,1068.521742,0.6235
CEROA2,88.9,88.9,1038.980286,0.8895
CEROB2,103.0,103.0,1040.187455,1.0305
CESE22,96.5,96.5,765.864718,0.9654
CESPA4,84.6,84.6,1001.568905,0.8457
CGASA3,51.2,51.2,1045.974862,0.5121
CGBP14,81.4,81.4,1049.928132,0.8136
CGOS15,68.8,68.8,1083.327712,0.6883
CGOS17,65.1,65.1,1025.043706,0.6515
CGOS18,67.1,67.1,1009.852205,0.6712
CGOS19,75.1,75.1,1052.488267,0.7514
CGOSA1,84.3,84.3,1047.577487,0.8432
CHSF12,57.6,57.6,1069.759223,0.5756
CHSF14,74.5,74.5,1004.753709,0.7445
CHSF24,76.4,76.4,1014.260103,0.7641
CHTH11,51.7,51.7,1033.513272,0.5172
