codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,69.6,69.6,1063.147019,0.6957
ABSP12,149.2,149.2,1039.682246,1.4922
ACOV15,160.0,160.0,1001.323817,1.6
ADPA21,250.2,250.2,1015.343782,2.5015
AEGE16,505.3,505.3,1022.448258,5.053
AEGE17,510.0,510.0,948.856635,5.1001
AEGP17,179.1,179.1,347.632219,1.7911
AEGP19,269.9,269.9,1034.180606,2.6994
AEGPA4,288.2,288.2,1040.578697,2.8824
AEGPA9,344.0,344.0,995.055982,3.4402
AEGPB3,328.7,328.7,1010.008603,3.2866
AEGPB5,327.1,327.1,966.573926,3.2712
AEGPB7,234.6,234.6,1064.425178,2.3458
AERI11,,,117.516138,
AERI12,,,155.391879,
AESLA8,47.5,47.5,1014.095963,0.475
AGAU13,458.0,458.0,530.1043,4.5803
AGPI11,,,,
ALGAA2,104.7,104.7,1008.867717,1.0472
ALGTA5,103.7,103.7,1079.309091,1.0372
ALGTA6,109.7,109.7,1065.55819,1.0974
ALPA22,77.6,77.6,1031.157955,0.7762
AMBP16,,,156.842493,
ANHBA5,50.9,50.9,1025.692403,0.5087
ANHBA6,57.8,57.8,996.939121,0.5777
ANIM15,158.3,158.3,773.341402,1.5831
ANIM17,168.5,168.5,1023.521569,1.6851
ANIM18,166.5,166.5,1033.411483,1.6646
APFL18,140.1,140.1,999.56093,1.4006
APPSB2,140.0,140.0,662.986799,1.4
APRB28,62.9,62.9,313.950437,0.6286
ARML13,215.1,215.1,1034.346767,2.1511
ARML14,261.8,261.8,1028.13989,2.6182
ARML15,268.9,268.9,997.928882,2.6895
ARML25,298.3,298.3,987.177167,2.983
ARML26,314.4,314.4,980.104709,3.1443
ARTRA1,158.1,158.1,351.158338,1.5809
ARTRA4,210.0,210.0,1070.367552,2.1
ARTRA5,224.5,224.5,1043.275669,2.2455
ASAI18,134.5,134.5,1016.893126,1.3447
ASAI19,173.5,173.5,1036.171497,1.735
ASAI22,162.1,162.1,1027.960174,1.6213
ASAI28,176.2,176.2,1014.193844,1.7619
ASAIA0,182.5,182.5,997.995448,1.8246
ASAIA1,188.3,188.3,1031.140192,1.8832
ASAIA2,187.2,187.2,998.281229,1.8719
ASAIA3,185.5,185.5,1000.639012,1.8554
AURE13,80.4,80.4,1028.451788,0.8044
AZZA11,141.5,141.5,1039.262625,1.4146
AZZA12,193.6,193.6,1041.909736,1.9361
AZZA13,202.1,202.1,1053.964848,2.0205
BCBF16,506.1,506.1,677.800519,5.061
BCPSA4,28.6,28.6,1065.061507,0.2859
BCPSA6,36.2,36.2,1040.456206,0.3623
BKBR19,148.8,148.8,518.798977,1.4879
BRIT11,94.5,94.5,711.413137,0.9452
BRIT12,127.9,127.9,1009.582612,1.2789
BRKMA6,,,502.361021,
BRKMA8,,,497.479535,
BRKMB6,,,509.481975,
BRKMB8,,,513.421009,
BRKPA0,239.5,239.5,405.949978,2.3954
BRKPA2,261.5,261.5,1080.9723,2.6149
BRKPA3,258.3,258.3,1074.65093,2.5827
BRKPA4,275.9,275.9,1011.527679,2.7587
BRMLA1,44.4,44.4,1063.792851,0.4442
BRMLB1,53.4,53.4,1077.851411,0.5344
BRST14,155.0,155.0,1020.451654,1.5501
BSA312,42.3,42.3,10329.228132,0.4231
BSA318,36.0,36.0,1022.730776,0.3603
BSA319,50.0,50.0,1005.571399,0.4998
BSA3A0,36.9,36.9,1048.192298,0.3692
BTGH18,112.8,112.8,1022.364674,1.1277
CAEC13,142.6,142.6,1062.768919,1.4256
CAEC22,120.0,120.0,1032.387523,1.1996
CAEC32,143.9,143.9,1047.32144,1.4389
CAMLA1,168.3,168.3,1029.122473,1.6834
CAMLB1,167.6,167.6,1029.244931,1.6757
CASN13,258.3,258.3,818.928125,2.583
CASN14,196.4,196.4,1006.147537,1.9641
CBAN22,80.0,80.0,865.578679,0.8004
CBOH11,152.6,152.6,1012.889167,1.5256
CBRDB8,,,,
CCROA7,38.1,38.1,1007.578145,0.3807
CDAR11,159.8,159.8,1049.073672,1.5977
CDES12,140.0,140.0,1060.478034,1.4
CDGS26,77.6,77.6,1012.397876,0.7763
CEAB13,111.2,111.2,1006.511084,1.112
CEAB14,85.3,85.3,1047.162417,0.8534
CEAB22,73.2,73.2,524.118099,0.7324
CEAP15,79.1,79.1,1033.40567,0.7906
CEAP16,77.0,77.0,1062.419019,0.7702
CEBD14,115.6,115.6,1065.825888,1.1559
CEBD25,103.7,103.7,1024.350964,1.0367
CEEBA3,88.2,88.2,1038.155697,0.8821
CEEBA6,144.3,144.3,1073.363165,1.4429
CEEBA7,66.2,66.2,1035.129029,0.6616
CEEBA8,63.5,63.5,1021.926245,0.6349
CEEBB3,104.6,104.6,1044.332103,1.0458
CEEBB8,71.2,71.2,1027.368064,0.7124
CEED16,61.7,61.7,1075.636634,0.6165
CEED18,60.7,60.7,1049.670276,0.6069
CEEDA0,76.1,76.1,1031.090324,0.7609
CEEDA1,79.6,79.6,1027.732763,0.7956
CEMTE2,72.1,72.1,1019.83226,0.7208
CEPEA1,90.0,90.0,1038.365768,0.8997
CEPEA3,73.1,73.1,1033.688713,0.7314
CEPEA4,86.0,86.0,1055.533652,0.8596
CEPEB1,93.8,93.8,1046.956405,0.9379
CEPEB2,99.5,99.5,1051.228122,0.9946
CERO19,58.0,58.0,1042.064436,0.5797
CEROA2,59.9,59.9,1022.288267,0.5987
CEROB2,70.9,70.9,1026.827289,0.7091
CESE22,73.7,73.7,804.582317,0.737
CESPA4,83.1,83.1,1050.030943,0.8313
CGASA3,46.8,46.8,1022.970967,0.4681
CGASA5,66.0,66.0,1045.855047,0.66
CGBP14,81.8,81.8,978.686637,0.818
CGOS15,69.3,69.3,1054.615464,0.6934
CGOS17,66.1,66.1,1073.010543,0.6614
CGOS18,68.1,68.1,1057.164803,0.681
