codigo,cnpj,fundo,tipo,vl_pos,vl_compra,vl_venda
FLRYA0,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,1050346.6,0.0,0.0
FLRY29,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,6044158.4,0.0,0.0
FLRYB0,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,1049437.88,0.0,0.0
GGBRA8,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,4342632.37,0.0,0.0
RENTE4,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,7131810.89,0.0,0.0
NATUA3,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,5200769.2,0.0,0.0
NTSD16,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,187700.85,0.0,0.0
NTSD26,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,3871381.71,0.0,0.0
NTSDA2,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,10924890.42,0.0,0.0
RADL19,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,3704518.06,0.0,0.0
RDORC4,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,18181219.63,0.0,0.0
RDORC7,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,3803982.9,0.0,0.0
RDORG6,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,9862124.11,0.0,0.0
ASAIA1,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,17221267.76,0.0,0.0
SMFTA3,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,20194888.24,0.0,0.0
SBIOA4,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,1390822.36,0.0,0.0
SUZBA1,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,4753091.61,0.0,0.0
TLPP27,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,6638430.85,0.0,0.0
TBSP12,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,17292313.2,0.0,0.0
TBSP22,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,9399171.3,0.0,0.0
TFLEC0,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,26232720.42,0.0,0.0
TAEEC1,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,4432922.06,0.0,0.0
USIMA0,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,7070018.99,0.0,0.0
VAMO13,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,13247385.77,0.0,0.0
VBBR15,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,8047264.2,0.0,0.0
VBBR18,01.165.780/0001-92,CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA,Debênture simples,3038484.38,0.0,0.0
TAEEA5,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,10050544.66,0.0,0.0
TLPP27,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,2542682.93,0.0,0.0
ASAIA3,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,4031391.63,0.0,0.0
SBSPD3,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,6302848.67,0.0,0.0
SBSPB1,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,2631568.74,0.0,0.0
RDORG6,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,3183859.32,0.0,0.0
RADL19,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,4957704.46,0.0,0.0
NTSD36,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,2488435.56,0.0,0.0
NTSD26,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,2454027.53,0.0,0.0
NTSD16,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,445977.56,0.0,0.0
MULTA5,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,4234403.27,0.0,0.0
MATD13,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,853200.5,0.0,0.0
TFLEA9,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,8427343.08,0.0,0.0
BCBF16,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,2027142.33,0.0,0.0
FENS12,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,1448874.59,0.0,0.0
EUFA17,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,6824095.32,0.0,0.0
EGIED1,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,3599172.51,0.0,0.0
ENGIC4,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,3933372.43,0.0,0.0
ENGIB1,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,6024838.07,0.0,0.0
ELET15,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,7421643.23,0.0,0.0
ELET24,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,8148603.39,0.0,0.0
ELTN16,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,500167.08,0.0,0.0
EKTRB0,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,334404.25,0.0,0.0
EKTRA0,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,200884.77,0.0,0.0
ECOV17,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,2898042.88,0.0,0.0
CSANB2,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,3376194.73,0.0,0.0
CGASA3,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,1237915.99,0.0,0.0
CEEBA7,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,1867749.89,0.0,0.0
CEEBA3,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,205132.66,0.0,0.0
CHSF14,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,500524.21,0.0,0.0
CHSF12,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,2273637.58,0.0,0.0
CMGTA0,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,1543265.65,0.0,0.0
CMGDA3,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,3057404.93,0.0,0.0
ENMTC3,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,1666193.15,0.0,0.0
CEPEA3,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,1635448.82,0.0,0.0
CEPEB1,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,256792.22,0.0,0.0
CEPEA1,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,127970.34,0.0,0.0
CGOS18,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,1312151.36,0.0,0.0
CCROA7,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,8147699.1,0.0,0.0
BSA3A0,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,10222963.98,0.0,0.0
ANHBA6,01.606.552/0001-00,BRADESCO PLUS FI FINANCEIRO - CI MULT - RESP LIMITADA,Debênture simples,2062804.67,0.0,0.0
APRB28,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,170700.06,0.0,0.0
CEEDA1,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,1752825.27,0.0,0.0
CEPEB2,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,904588.05,0.0,0.0
CEEBA6,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,210001.05,0.0,0.0
PASS12,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,288152.26,0.0,0.0
CGBP14,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,1752980.21,0.0,0.0
CSMGD2,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,1754912.43,0.0,0.0
ELET24,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,290366.18,0.0,0.0
ENGIB8,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,155142.01,0.0,0.0
EUFA18,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,1754905.18,1744290.5,0.0
FLRY27,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,470774.59,0.0,0.0
FLRY18,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,312099.67,0.0,0.0
NTSD16,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,140588.04,0.0,0.0
NTSD26,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,770593.3,0.0,0.0
NTSD36,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,194457.77,0.0,0.0
RDORE4,01.623.379/0001-59,ITAÚ FPP MODERADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Debênture simples,2633964.36,0.0,0.0
AEGP19,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,28853463.96,0.0,0.0
CASN14,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,8170971.75,0.0,0.0
CEPEA4,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,28849733.58,0.0,0.0
CGOS15,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,23678652.27,0.0,0.0
CGOS17,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,2302367.92,0.0,0.0
CSANA0,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,26427735.04,0.0,0.0
ENERB5,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,5174541.68,0.0,0.0
ENGIB1,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,20116960.29,0.0,0.0
EQMAA1,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,5255228.36,0.0,0.0
ERDVA6,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,21212900.33,0.0,0.0
EUFA17,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,21850815.38,0.0,0.0
LMTPA0,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,14950246.69,0.0,0.0
MILS18,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,17231333.13,0.0,0.0
MOVI27,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,10487945.56,0.0,0.0
IOCHA3,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,11766181.24,0.0,0.0
OVSAA8,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,25118908.68,0.0,0.0
RNDNB0,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,30763870.52,0.0,0.0
RDORC7,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,30993878.25,0.0,0.0
ASAIA0,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,28570825.23,0.0,0.0
ASAIA2,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,1978751.08,0.0,0.0
TBSP12,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,30525462.73,0.0,0.0
UQFN15,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,9859169.43,0.0,0.0
USIM29,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,12301005.34,0.0,0.0
VAMO14,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,8912444.89,0.0,0.0
VBBR18,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,28849636.4,0.0,0.0
VEBMA8,01.822.655/0001-08,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,Debênture simples,31108128.28,0.0,0.0
SBSPB1,01.975.502/0001-09,SAFRA ITAIPAVA FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,5111827.39,0.0,0.0
