codigo,cnpj,fundo,tipo,vl_pos,vl_compra,vl_venda
CSAN33,00.346.750/0001-10,NECTON FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Debênture simples,113420.36,0.0,0.0
TFLE19,00.807.777/0001-62,DAYCOVAL CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,657266.58,0.0,0.0
AURE13,00.807.777/0001-62,DAYCOVAL CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,827780.95,0.0,0.0
VIXL18,00.807.777/0001-62,DAYCOVAL CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,295684.79,0.0,0.0
ENEV38,00.807.777/0001-62,DAYCOVAL CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,603930.47,0.0,0.0
CEAB13,00.807.777/0001-62,DAYCOVAL CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,277198.09,0.0,0.0
ELET24,00.807.777/0001-62,DAYCOVAL CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,2634815.69,0.0,0.0
ENGIC4,00.807.777/0001-62,DAYCOVAL CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,432812.75,0.0,0.0
AMBP16,00.807.777/0001-62,DAYCOVAL CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,983197.63,0.0,0.0
VIXL15,00.807.777/0001-62,DAYCOVAL CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,141807.29,0.0,0.0
AESLA8,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,136048.21,0.0,0.0
ANHBA5,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7776106.75,0.0,0.0
ASAIA2,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4261170.87,0.0,0.0
BRMLA1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7639241.22,0.0,0.0
BRMLB1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,18903956.08,0.0,0.0
BSA318,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,41848570.59,0.0,0.0
BSA319,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,31222929.93,0.0,0.0
CCROA7,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,40657568.66,0.0,0.0
CEBD25,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,10546288.57,0.0,0.0
CEEBA3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,178490.05,0.0,0.0
CEEBA6,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,130053.93,0.0,0.0
CEEBA7,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1278965.81,0.0,0.0
CEEBB3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1162176.58,0.0,0.0
CEEBB8,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2457666.76,0.0,0.0
CEPEA1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,60885.19,0.0,0.0
CEPEA3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,415072.91,0.0,0.0
CEPEB1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,390197.3,0.0,0.0
CEPEB2,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1616446.99,0.0,0.0
CGASA3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,28796679.38,0.0,0.0
CGOS15,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,42102033.66,0.0,0.0
CGOS18,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7946390.19,0.0,0.0
CHSF12,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4816765.81,0.0,0.0
CHSF14,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,217973.08,0.0,0.0
CHSF24,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,39427919.5,0.0,0.0
CHTH11,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,20767239.35,0.0,0.0
CMGDA0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1786972.83,0.0,0.0
CMGDA1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,3133232.84,0.0,0.0
CMGDA2,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,376675.39,0.0,0.0
CMGDA3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1130414.32,0.0,0.0
CMGDB3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2047057.25,0.0,0.0
CMGTA0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1354991.26,0.0,0.0
CPFPA8,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,3451817.06,0.0,0.0
CPGT17,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,299353.54,0.0,0.0
CPGT18,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,10970127.47,0.0,0.0
CPGTA0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,598525.56,0.0,0.0
CPLD19,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,8260747.31,0.0,0.0
CPLD27,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1155807.65,0.0,0.0
CPLDA0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,10899818.11,0.0,0.0
CPLDB0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,383169.38,0.0,0.0
CSMGA7,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,316317.36,0.0,0.0
CSMGA8,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2700167.06,0.0,0.0
CSMGA9,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2993426.65,0.0,0.0
CSMGB9,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4194063.24,0.0,0.0
CSMGE1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2680489.88,0.0,0.0
EBENA6,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,13500010.61,0.0,0.0
EBENA7,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,10036007.24,0.0,0.0
EKTRA0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,113515.08,0.0,0.0
EKTRB0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,400691.75,0.0,0.0
ELET15,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,14511.95,0.0,0.0
ELET24,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2009837.42,0.0,0.0
ELET25,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,350991.72,0.0,0.0
ENEVA3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,19673208.74,0.0,0.0
ENGIC4,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,31033195.33,0.0,0.0
EQPAA0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,584465.71,0.0,0.0
EQTL17,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,12111216.69,0.0,0.0
ESCEA3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,29112936.58,0.0,0.0
ESCEA4,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4300576.6,0.0,0.0
FENS12,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7517269.59,0.0,0.0
FLRY18,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,5046668.25,0.0,0.0
FLRY27,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1367396.11,0.0,0.0
FLRYA0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,3703180.88,0.0,0.0
FLRYB0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2597369.91,0.0,0.0
GGBRA7,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,18437426.8,0.0,0.0
GGBRA8,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,13620016.14,0.0,0.0
GGBRA9,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7636466.35,0.0,0.0
HBSA14,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7500699.77,0.0,0.0
HBSA24,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,8297993.11,0.0,0.0
HYPEA6,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,3182266.53,0.0,0.0
HYPEA7,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,578631.47,0.0,0.0
HYPEA9,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,8014437.73,0.0,0.0
HYPEB1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,907445.01,0.0,0.0
HYPEC0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,22690219.32,0.0,0.0
IGTAB0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,9628810.3,0.0,0.0
ISAEB1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,23595723.69,0.0,0.0
ISAEC1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2278499.36,0.0,0.0
ISAED1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,9755737.85,0.0,0.0
KLBNA2,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,10604590.16,0.0,0.0
LORTB2,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1673287.75,0.0,0.0
MULTB5,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,3746016.01,0.0,0.0
NIGP12,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,3357483.36,0.0,0.0
NTSD16,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,21806837.69,0.0,0.0
NTSD18,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1170043.72,0.0,0.0
NTSD26,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,26297144.05,0.0,0.0
PALFA4,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,113668.22,0.0,0.0
PALFA5,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7019418.86,0.0,0.0
PALFA6,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,47138757.55,0.0,0.0
PALFA8,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1617444.8,0.0,0.0
PASS14,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,9675462.85,0.0,0.0
PRLG17,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7693068.36,0.0,0.0
RADLA1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,9106107.01,0.0,0.0
RDORA5,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,235656.5,0.0,0.0
RDORB3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,347615.68,0.0,0.0
RDORB5,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2137602.44,0.0,0.0
RDORB9,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,3834638.16,0.0,0.0
RDORC4,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,23616832.17,0.0,0.0
RDORC9,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1679004.96,0.0,0.0
RDORD3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,607285.63,0.0,0.0
RDORD7,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,8500404.12,0.0,0.0
RDORE4,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,898430.92,0.0,0.0
RDORH6,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7002189.52,0.0,0.0
RENTA5,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,892424.54,0.0,0.0
RENTD0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,698118.78,0.0,0.0
RENTD9,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,6283090.88,0.0,0.0
RENTE2,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,28570.19,0.0,0.0
RENTE3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4777369.2,0.0,0.0
RENTE4,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,9682773.33,0.0,0.0
SBSPB1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,3583135.29,0.0,0.0
SBSPC1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4406531.27,0.0,0.0
SBSPD2,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,16181461.01,0.0,0.0
SBSPD3,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2405936.75,0.0,0.0
SBSPD7,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4382173.94,0.0,0.0
SUZBA1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,7425666.99,0.0,0.0
SUZBB1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,18656458.77,0.0,0.0
TAEEA1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,8414495.63,0.0,0.0
TAEEA5,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,12668350.0,0.0,0.0
TAEEA6,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,2816954.96,0.0,0.0
TAEEC1,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,100656.47,0.0,0.0
TBSP12,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,19629736.27,0.0,0.0
TBSP22,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4391389.95,0.0,0.0
TFLEA7,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,1974397.24,0.0,0.0
TFLEA9,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,8650498.82,0.0,0.0
TOTS15,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,34250142.59,0.0,0.0
VEBMA8,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4067476.28,0.0,0.0
VEBMA9,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,4546242.63,0.0,0.0
VEBMB0,00.832.435/0001-00,ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA,Debênture simples,9404903.71,0.0,0.0
ANHBA5,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,35545212.05,0.0,0.0
ASAIA2,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,14287070.65,0.0,0.0
BSA3A0,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,8856970.67,0.0,0.0
CBAN22,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,26921360.96,0.0,0.0
CCROA7,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,17441078.0,0.0,0.0
CGASA5,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,25497072.32,0.0,0.0
CGOS19,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,33558011.2,0.0,0.0
CIEL17,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,17266183.55,0.0,0.0
CIEL19,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,29996847.29,0.0,0.0
CSAN18,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,45256176.95,0.0,0.0
CSAN24,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,1542557.35,0.0,0.0
CSANA0,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,3887827.24,0.0,0.0
ELET15,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,29721567.67,0.0,0.0
ELET24,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,41126610.17,0.0,0.0
ENEVD0,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,19864905.47,0.0,0.0
ENMTA8,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,48189984.64,0.0,0.0
EQPA17,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,4547355.27,0.0,0.0
EUFA17,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,22091228.52,0.0,0.0
LORTB2,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,3313462.71,0.0,0.0
MVLVA3,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,9665599.31,0.0,0.0
NTSD17,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,13018460.55,0.0,0.0
NTSDA2,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,63225948.07,0.0,0.0
PALFA8,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,64768069.68,0.0,0.0
PFOR15,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,24619558.31,0.0,0.0
PRLG17,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,30867036.96,0.0,0.0
RDORC4,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,58695412.95,0.0,0.0
RDORC7,00.840.011/0001-80,BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Debênture simples,78784489.75,0.0,0.0
