ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260824@100000@20240705@20261001@13,7407@13,6818@13,7031@986,334889@0,02622553970465@13,596@13,8706@13,5592@13,8382@Calculado
LTN@20260824@100000@20250110@20270401@13,5841@13,5599@13,5701@927,521656@0,00694656909057@13,3363@13,8606@13,3457@13,8673@Calculado
LTN@20260824@100000@20230707@20270701@13,5274@13,5047@13,5166@898,835482@0,00297868619025@13,2229@13,8821@13,2311@13,8887@Calculado
LTN@20260824@100000@20250704@20271001@13,804@13,7898@13,7977@867,556399@0,00072929309609@13,4246@14,1868@13,4545@14,2153@Calculado
LTN@20260824@100000@20240105@20280101@13,9018@13,891@13,8961@838,992147@0,00078265835458@13,4811@14,3143@13,5057@14,338@Calculado
LTN@20260824@100000@20260109@20280401@13,9719@13,9581@13,9652@811,352252@0,0016227281781@13,5114@14,3893@13,5415@14,4188@Calculado
LTN@20260824@100000@20240705@20280701@14,0152@13,9975@14,008@785,537096@0,00192106121193@13,5322@14,4561@13,5625@14,4855@Calculado
LTN@20260824@100000@20260710@20281001@14,1652@14,1529@14,159@757,709148@0@13,6746@14,6446@13,6991@14,669@Calculado
LTN@20260824@100000@20220211@20290101@14,2335@14,2219@14,2276@733,163572@0,00086596290914@13,7321@14,7063@13,7606@14,7347@Calculado
LTN@20260824@100000@20250704@20290701@14,368@14,3557@14,362@684,433016@0,00091949778684@13,8741@14,8254@13,9011@14,8527@Calculado
LTN@20260824@100000@20240105@20300101@14,4313@14,4206@14,426@639,166985@0,00079598795845@13,9561@14,8642@13,9833@14,8918@Calculado
LTN@20260824@100000@20250110@20320101@14,5875@14,5758@14,5819@484,638961@0,00064289979779@14,2038@14,9512@14,2138@14,9614@Calculado
NTN-C@20260824@770100@20000701@20310101@8,1249@7,824@7,9483@7631,181469@0,03897240185118@7,4377@8,4308@7,3884@8,3814@Calculado
LFT@20260824@210100@20000701@20260901@0,0386@0,0254@0,0322@19721,592836@0,00311450853105@-0,0515@0,0677@-0,051@0,0701@Calculado
LFT@20260824@210100@20000701@20270301@-0,0035@-0,0062@-0,0045@19722,184489@0,0008398621375@-0,0364@0,042@-0,0375@0,0433@Calculado
LFT@20260824@210100@20000701@20270901@0,0006@-0,0011@0@19721,750611@0@-0,0153@0,0227@-0,0164@0,0227@Calculado
LFT@20260824@210100@20000701@20280301@0,0108@0,0093@0,01@19718,772626@0@-0,0143@0,0332@-0,0156@0,033@Calculado
LFT@20260824@210100@20000701@20280901@0,0206@0,0188@0,0196@19713,960519@0,00015236915698@0,0007@0,0364@-0,0001@0,0359@Calculado
LFT@20260824@210100@20000701@20290301@0,0286@0,0262@0,0277@19708,142603@0,00033603725984@0,0135@0,0425@0,0125@0,0423@Calculado
LFT@20260824@210100@20000701@20290901@0,0384@0,0362@0,0376@19699,484754@0,00037212387722@0,0271@0,0481@0,0267@0,0476@Calculado
LFT@20260824@210100@20000701@20300301@0,0525@0,0496@0,0511@19686,626173@0,00034105099325@0,0375@0,0624@0,0373@0,062@Calculado
LFT@20260824@210100@20000701@20300601@0,0615@0,0586@0,0601@19677,534446@0,00038539110005@0,0408@0,0717@0,0407@0,0714@Calculado
LFT@20260824@210100@20000701@20300901@0,067@0,0641@0,0655@19670,316285@0,00033950427096@0,0477@0,0772@0,0479@0,0768@Calculado
LFT@20260824@210100@20000701@20301201@0,0687@0,0655@0,0673@19665,583065@0,00030833994227@0,0545@0,082@0,0544@0,082@Calculado
LFT@20260824@210100@20000701@20310301@0,0745@0,0715@0,073@19657,378817@0@0,0603@0,0882@0,0602@0,0882@Calculado
LFT@20260824@210100@20000701@20310601@0,079@0,077@0,0775@19649,667612@0,000180623891@0,0655@0,0957@0,0654@0,0958@Calculado
LFT@20260824@210100@20000701@20310901@0,0814@0,0787@0,0801@19643,258043@0,00021860802821@0,0687@0,1052@0,0684@0,1054@Calculado
LFT@20260824@210100@20000701@20311201@0,0942@0,0912@0,0926@19626,43539@0,00018647045342@0,0813@0,1044@0,0813@0,1044@Calculado
LFT@20260824@210100@20000701@20320301@0,1019@0,099@0,1005@19613,557087@0,00058785322998@0,0869@0,11@0,087@0,1098@Calculado
LFT@20260824@210100@20000701@20320601@0,1091@0,107@0,1079@19600,323792@0,00011969745194@0,0899@0,1176@0,0898@0,1175@Calculado
LFT@20260824@210100@20000701@20320901@0,1163@0,1151@0,1156@19585,76914@0,00020073392837@0,0925@0,1251@0,0921@0,1253@Calculado
NTN-B@20260824@760199@20000715@20270515@6,9831@6,9596@6,97@4789,206573@0@6,6777@7,393@6,6412@7,3636@Calculado
NTN-B@20260824@760199@20000715@20280815@8,1134@8,088@8,102@4578,065697@0,00362299965222@7,8893@8,2839@7,9215@8,3158@Calculado
