ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260723@100000@20240705@20261001@13,8777@13,8277@13,8437@975,1042@0,01667705996242@13,6797@13,911@13,7054@13,9379@Calculado
LTN@20260723@100000@20250110@20270401@14,0031@13,9355@13,9721@915,078025@0,01033190708824@13,5818@14,1805@13,7034@14,2991@Calculado
LTN@20260723@100000@20230707@20270701@14,1007@14,0558@14,0702@884,935312@0,01143126368605@13,5669@14,3144@13,7145@14,4602@Calculado
LTN@20260723@100000@20250704@20271001@14,2498@14,2368@14,2425@853,860605@0,00202247242997@13,6757@14,5139@13,833@14,6702@Calculado
LTN@20260723@100000@20240105@20280101@14,3868@14,3738@14,3804@824,474917@0,00241060704181@13,781@14,6674@13,9416@14,8275@Calculado
LTN@20260723@100000@20260109@20280401@14,4561@14,4439@14,4494@796,430407@0,0009650561279@13,8208@14,7302@13,9959@14,905@Calculado
LTN@20260723@100000@20240705@20280701@14,5185@14,507@14,5126@770,011576@0,00023258381285@13,8756@14,8241@14,0543@15,0023@Calculado
LTN@20260723@100000@20260710@20281001@14,6663@14,6453@14,6554@741,940565@0,00203431094968@14,0145@14,9871@14,1924@15,1649@Calculado
LTN@20260723@100000@20220211@20290101@14,7264@14,7139@14,7198@717,194997@0,00132326350739@14,0723@15,0457@14,2515@15,225@Calculado
LTN@20260723@100000@20250704@20290701@14,8446@14,8328@14,839@668,309591@0,0005823425109@14,2151@15,1597@14,381@15,3259@Calculado
LTN@20260723@100000@20240105@20300101@14,8816@14,8694@14,8753@623,30925@0,00053486620757@14,2811@15,1806@14,4364@15,3363@Calculado
LTN@20260723@100000@20250110@20320101@14,963@14,9515@14,957@470,52233@0@14,4671@15,2095@14,593@15,3356@Calculado
NTN-C@20260723@770100@20000701@20310101@8,1631@7,8665@8,0052@7603,866997@0,08393540430134@7,3914@8,3547@7,4932@8,4565@Calculado
LFT@20260723@210100@20000701@20260901@0,0085@0,0034@0,0058@19497,101208@0,00053459280766@-0,0547@0,0322@-0,055@0,0328@Calculado
LFT@20260723@210100@20000701@20270301@0,0024@0,0002@0,0011@19497,101208@0,00020433888519@-0,0203@0,0244@-0,0208@0,0249@Calculado
LFT@20260723@210100@20000701@20270901@0,0091@0,0072@0,0078@19495,541429@0,00039946391577@-0,0027@0,0232@-0,0025@0,0229@Calculado
LFT@20260723@210100@20000701@20280301@0,0165@0,015@0,0159@19492,28539@0,00022620694065@0,0053@0,0372@0,005@0,0371@Calculado
LFT@20260723@210100@20000701@20280901@0,0286@0,0261@0,0278@19485,831804@0,00026002763315@0,0157@0,0454@0,0154@0,0451@Calculado
LFT@20260723@210100@20000701@20290301@0,0412@0,038@0,04@19477,116539@0,00006172130912@0,0215@0,0552@0,0212@0,0549@Calculado
LFT@20260723@210100@20000701@20290901@0,0516@0,0496@0,0512@19466,393058@0,00079570273972@0,0289@0,0634@0,0293@0,0624@Calculado
LFT@20260723@210100@20000701@20300301@0,0609@0,0591@0,0602@19455,318627@0,00034441114965@0,0401@0,0723@0,0395@0,0723@Calculado
LFT@20260723@210100@20000701@20300601@0,0655@0,0634@0,0642@19449,469456@0,00042144873947@0,0461@0,0767@0,0457@0,0767@Calculado
LFT@20260723@210100@20000701@20300901@0,0704@0,0688@0,0697@19441,943522@0,00033045290133@0,0527@0,08@0,0523@0,0802@Calculado
LFT@20260723@210100@20000701@20301201@0,0713@0,068@0,0696@19438,648489@0,0001984147424@0,0563@0,0862@0,056@0,0864@Calculado
LFT@20260723@210100@20000701@20310301@0,0758@0,0726@0,0742@19431,278533@0,00020365701559@0,0611@0,0923@0,061@0,0924@Calculado
LFT@20260723@210100@20000701@20310601@0,0802@0,0773@0,0787@19423,53813@0,000270713317@0,0661@0,0986@0,0661@0,0988@Calculado
LFT@20260723@210100@20000701@20310901@0,0825@0,0794@0,081@19417,3965@0,0000501630342@0,0691@0,1072@0,0688@0,1078@Calculado
LFT@20260723@210100@20000701@20311201@0,0961@0,0911@0,0926@19401,428262@0,00028009975009@0,081@0,1065@0,0808@0,1073@Calculado
LFT@20260723@210100@20000701@20320301@0,1033@0,1017@0,1024@19386,532373@0,00043144275402@0,0868@0,1112@0,0863@0,1124@Calculado
LFT@20260723@210100@20000701@20320601@0,1113@0,11@0,1107@19372,2214@0,00034274798322@0,0879@0,1203@0,0882@0,1211@Calculado
LFT@20260723@210100@20000701@20320901@0,1162@0,1149@0,1158@19360,620544@0,00018048135638@0,0938@0,1249@0,0947@0,1252@Calculado
NTN-B@20260723@760199@20000715@20260815@12,7609@12,674@12,7291@4843,152962@0,10533399261392@11,5757@13,873@11,8253@14,1415@Calculado
NTN-B@20260723@760199@20000715@20270515@8,09@8,0616@8,0749@4724,629508@0,00717517863192@7,9291@8,4932@7,837@8,4026@Calculado
NTN-B@20260723@760199@20000715@20280815@8,6411@8,6126@8,6251@4645,315109@0,00886768682126@8,4226@8,8833@8,3798@8,8401@Calculado
NTN-B@20260723@760199@20000715@20290515@8,4414@8,4113@8,4229@4530,813097@0,0084948228822@8,1702@8,6676@8,1437@8,6408@Calculado
NTN-B@20260723@760199@20000715@20300815@8,475@8,4463@8,4612@4493,292288@0,00913454979679@8,1756@8,6862@8,1623@8,673@Calculado
NTN-B@20260723@760199@20000715@20310515@8,4034@8,3651@8,3838@4381,218316@0,01023766489977@8,0866@8,5903@8,0846@8,5882@Calculado
NTN-B@20260723@760199@20000715@20320815@8,4015@8,3732@8,3859@4361,253376@0,0034519571101@8,0996@8,5878@8,0955@8,5836@Calculado
NTN-B@20260723@760199@20000715@20330515@8,3752@8,3493@8,3614@4250,21796@0,00841041021532@8,0721@8,5436@8,086@8,5575@Calculado
NTN-B@20260723@760199@20000715@20350515@8,2541@8,2265@8,24@4171,572221@0@7,9666@8,4218@7,9766@8,4318@Calculado
NTN-B@20260723@760199@20000715@20370515@8,0792@8,0486@8,0663@4131,433682@0,00696991464367@7,8129@8,2557@7,8122@8,2548@Calculado
NTN-B@20260723@760199@20000715@20400815@7,9197@7,8837@7,9013@4142,31244@0,00616966485962@7,6484@8,0768@7,6581@8,0865@Calculado
NTN-B@20260723@760199@20000715@20450515@7,7341@7,7041@7,7188@4030,736405@0,00871626831391@7,482@7,8994@7,4846@7,9018@Calculado
NTN-B@20260723@760199@20000715@20500815@7,6953@7,665@7,6794@4035,924444@0,00842491345119@7,4363@7,8483@7,4499@7,8617@Calculado
NTN-B@20260723@760199@20000715@20550515@7,6053@7,5702@7,5869@3958,469014@0,00391359240596@7,3503@7,7601@7,3596@7,7693@Calculado
NTN-B@20260723@760199@20000715@20600815@7,5925@7,5623@7,5766@3995,37807@0,00805543294864@7,3344@7,7436@7,3503@7,7593@Calculado
NTN-F@20260723@950199@20160115@20270101@13,9015@13,8636@13,8784@990,456187@0,00742277383597@13,6242@14,0328@13,6974@14,1029@Calculado
NTN-F@20260723@950199@20180105@20290101@14,6186@14,5784@14,595@920,824737@0,0083797317827@13,9528@14,9112@14,1363@15,0946@Calculado
NTN-F@20260723@950199@20200110@20310101@14,9489@14,937@14,9433@859,763217@0,00099980950186@14,4063@15,2191@14,5427@15,3559@Calculado
NTN-F@20260723@950199@20220107@20330101@14,9877@14,9753@14,9811@816,06402@0,00116596577137@14,5099@15,2337@14,6225@15,3464@Calculado
NTN-F@20260723@950199@20240105@20350101@14,9739@14,9621@14,9685@785,146879@0@14,5226@15,2185@14,6227@15,319@Calculado
NTN-F@20260723@950199@20260109@20370101@14,9581@14,9438@14,9506@761,722357@0,00091059485503@14,5401@15,2135@14,6169@15,2909@Calculado
