ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260909@100000@20240705@20261001@13,778@13,761@13,7695@991,842704@0,0043922898948@13,6201@13,9453@13,6182@13,9482@Calculado
LTN@20260909@100000@20250110@20270401@13,3863@13,3609@13,3741@933,57062@0,00609732181535@13,1331@13,6263@13,1643@13,6545@Calculado
LTN@20260909@100000@20230707@20270701@13,327@13,2992@13,3154@905,103221@0,00674470357466@12,9771@13,6174@13,039@13,6775@Calculado
LTN@20260909@100000@20250704@20271001@13,5604@13,5511@13,5555@874,429308@0@13,1376@13,884@13,2227@13,9676@Calculado
LTN@20260909@100000@20240105@20280101@13,6553@13,6462@13,6509@846,148363@0,00112734411339@13,1589@13,9818@13,268@14,09@Calculado
LTN@20260909@100000@20260109@20280401@13,7193@13,7079@13,7134@818,807638@0,00014525456964@13,1715@14,0431@13,295@14,166@Calculado
LTN@20260909@100000@20240705@20280701@13,7341@13,7219@13,728@793,545246@0@13,1499@14,0641@13,286@14,1993@Calculado
LTN@20260909@100000@20260710@20281001@13,8675@13,8544@13,861@766,199349@0,0002344192185@13,2582@14,2219@13,4033@14,3663@Calculado
LTN@20260909@100000@20220211@20290101@13,9255@13,9139@13,9193@742,010639@0,00085759907882@13,2991@14,2732@13,4534@14,4274@Calculado
LTN@20260909@100000@20250704@20290701@14,042@14,0305@14,0363@693,937781@0,00062399392625@13,413@14,3676@13,5741@14,529@Calculado
LTN@20260909@100000@20240105@20300101@14,1152@14,1056@14,11@648,792218@0@13,4823@14,3946@13,6656@14,5782@Calculado
LTN@20260909@100000@20250110@20320101@14,2733@14,2633@14,268@494,637109@0,00073456037192@13,6985@14,4485@13,8978@14,648@Calculado
NTN-C@20260909@770100@20000701@20310101@8,1213@7,7944@7,9159@7664,172408@0,04164919421525@7,5328@8,4993@7,3784@8,3449@Calculado
LFT@20260909@210100@20000701@20270301@0,0069@0,0034@0,0042@19833,714676@0,00104288174306@-0,0233@0,0179@-0,0197@0,0201@Calculado
LFT@20260909@210100@20000701@20270901@0,0103@0,0077@0,0084@19832,484961@0,00186586762124@-0,0074@0,0176@-0,0047@0,0192@Calculado
LFT@20260909@210100@20000701@20280301@0,0141@0,0123@0,013@19830,323043@0,00044574970555@0,0004@0,0282@0,0016@0,0302@Calculado
LFT@20260909@210100@20000701@20280901@0,0213@0,0195@0,0199@19826,316553@0,00034393554629@0,009@0,0386@0,0095@0,0407@Calculado
LFT@20260909@210100@20000701@20290301@0,0302@0,0283@0,0292@19819,929969@0,0003620926677@0,0192@0,0448@0,0195@0,0465@Calculado
LFT@20260909@210100@20000701@20290901@0,0412@0,0398@0,0402@19810,508766@0,00033998269074@0,0283@0,0505@0,029@0,0513@Calculado
LFT@20260909@210100@20000701@20300301@0,0541@0,0525@0,0531@19797,874437@0,00025392345303@0,0364@0,0632@0,0363@0,0645@Calculado
LFT@20260909@210100@20000701@20300601@0,0623@0,0603@0,0612@19789,365603@0,00021437320262@0,0389@0,0719@0,0388@0,073@Calculado
LFT@20260909@210100@20000701@20300901@0,0675@0,065@0,0657@19782,780678@0,00055583033382@0,0454@0,0769@0,0455@0,0776@Calculado
LFT@20260909@210100@20000701@20301201@0,0685@0,0662@0,0672@19778,298169@0,00029921923401@0,0541@0,0788@0,0544@0,0792@Calculado
LFT@20260909@210100@20000701@20310301@0,0745@0,0716@0,073@19769,987676@0,00014960260693@0,0602@0,084@0,0602@0,0846@Calculado
LFT@20260909@210100@20000701@20310601@0,0786@0,076@0,0771@19762,649055@0,00023592744647@0,0648@0,0921@0,0649@0,0924@Calculado
LFT@20260909@210100@20000701@20310901@0,0822@0,0789@0,0804@19755,568278@0,00038903087281@0,0685@0,1015@0,0687@0,1015@Calculado
LFT@20260909@210100@20000701@20311201@0,0945@0,0912@0,0928@19738,848122@0,00017078249325@0,081@0,1017@0,0811@0,1018@Calculado
LFT@20260909@210100@20000701@20320301@0,1012@0,0982@0,0997@19727,026991@0,00018786726697@0,0862@0,1089@0,0862@0,1089@Calculado
LFT@20260909@210100@20000701@20320601@0,1076@0,1051@0,107@19713,936478@0,00030159298732@0,0905@0,1167@0,0907@0,1164@Calculado
LFT@20260909@210100@20000701@20320901@0,1125@0,1115@0,1119@19702,670703@0,00004925911083@0,0981@0,1215@0,0978@0,1216@Calculado
NTN-B@20260909@760199@20000715@20270515@6,5052@6,476@6,4904@4809,118715@0,00574000165854@6,0961@6,8927@6,1219@6,9262@Calculado
NTN-B@20260909@760199@20000715@20280815@7,6843@7,6507@7,6685@4619,597401@0,00204730245934@7,4803@7,8722@7,4901@7,8818@Calculado
NTN-B@20260909@760199@20000715@20290515@7,6953@7,666@7,68@4646,551543@0@7,4466@7,8822@7,4625@7,8978@Calculado
NTN-B@20260909@760199@20000715@20300815@7,8146@7,7868@7,8006@4486,038111@0,00167402298073@7,5098@7,9829@7,5405@8,0134@Calculado
NTN-B@20260909@760199@20000715@20310515@7,7918@7,7599@7,771@4519,853824@0,00381623953651@7,4784@7,9549@7,5001@7,9767@Calculado
NTN-B@20260909@760199@20000715@20320815@7,8012@7,7733@7,7844@4377,241993@0,00437035015302@7,475@7,9477@7,5094@7,9821@Calculado
NTN-B@20260909@760199@20000715@20330515@7,7791@7,7525@7,7666@4415,236166@0,00390347830146@7,4491@7,9184@7,4933@7,9626@Calculado
NTN-B@20260909@760199@20000715@20350515@7,6796@7,6476@7,6649@4356,4538@0,00427436737307@7,3511@7,8065@7,401@7,8564@Calculado
NTN-B@20260909@760199@20000715@20370515@7,5737@7,539@7,557@4317,858648@0,00408387442143@7,2558@7,698@7,3028@7,7451@Calculado
NTN-B@20260909@760199@20000715@20400815@7,4635@7,4283@7,4476@4194,118503@0,00468635303301@7,16@7,5867@7,2052@7,6319@Calculado
NTN-B@20260909@760199@20000715@20450515@7,4602@7,4178@7,441@4174,290929@0,00256039333306@7,1636@7,5776@7,2084@7,6225@Calculado
NTN-B@20260909@760199@20000715@20500815@7,447@7,411@7,4308@4036,023182@0,00844203439048@7,1661@7,5731@7,2038@7,611@Calculado
NTN-B@20260909@760199@20000715@20550515@7,3853@7,3484@7,3645@4092,519936@0,00526021784435@7,125@7,5287@7,1403@7,5441@Calculado
NTN-B@20260909@760199@20000715@20600815@7,3835@7,3459@7,3601@3989,624768@0,00064549721146@7,1198@7,5214@7,1377@7,5395@Calculado
NTN-F@20260909@950199@20160115@20270101@13,4094@13,3437@13,3744@1008,840833@0,00162685791021@13,2234@13,515@13,2254@13,5141@Calculado
