ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260716@100000@20240705@20261001@13,8098@13,7476@13,792@972,693598@0,02028471178375@13,6543@13,8919@13,6538@13,8879@Calculado
LTN@20260716@100000@20250110@20270401@13,7313@13,6631@13,6982@914,241613@0,00760286952341@13,4325@14,0459@13,4227@14,0332@Calculado
LTN@20260716@100000@20230707@20270701@13,7279@13,6666@13,7048@885,316745@0,009050714811@13,3316@14,088@13,3451@14,0998@Calculado
LTN@20260716@100000@20250704@20271001@13,8229@13,807@13,816@855,458944@0@13,3645@14,2078@13,4043@14,2466@Calculado
LTN@20260716@100000@20240105@20280101@13,9161@13,9047@13,9114@827,215033@0,00081606119256@13,4085@14,2976@13,4715@14,3601@Calculado
LTN@20260716@100000@20260109@20280401@13,9396@13,9261@13,933@800,453511@0,00131974695302@13,4142@14,3257@13,4792@14,39@Calculado
LTN@20260716@100000@20240705@20280701@13,9745@13,958@13,9673@775,119426@0,00031422324866@13,4319@14,3831@13,5091@14,4598@Calculado
LTN@20260716@100000@20260710@20281001@14,1052@14,0893@14,098@747,914501@0@13,5622@14,5352@13,6345@14,6074@Calculado
LTN@20260716@100000@20220211@20290101@14,1524@14,1404@14,1469@724,036032@0,00105621410235@13,6012@14,5743@13,6785@14,6516@Calculado
LTN@20260716@100000@20250704@20290701@14,2976@14,2847@14,2916@675,881759@0,0005700590408@13,7503@14,6932@13,8342@14,7775@Calculado
LTN@20260716@100000@20240105@20300101@14,3476@14,3362@14,3425@631,583534@0,00073908727495@13,821@14,7186@13,9043@14,8023@Calculado
LTN@20260716@100000@20250110@20320101@14,4941@14,4848@14,4911@479,68206@0,00073973364801@14,0426@14,7844@14,1274@14,8693@Calculado
NTN-C@20260716@770100@20000701@20310101@8,0653@7,8231@7,9833@7625,11971@0,0597311013601@7,4812@8,4434@7,4622@8,4255@Calculado
LFT@20260716@210100@20000701@20260901@0,0054@-0,0045@-0,0007@19446,107825@0,00127570625929@-0,055@0,023@-0,0549@0,0249@Calculado
LFT@20260716@210100@20000701@20270301@0,0069@0,0031@0,0059@19445,388319@0,00099363989956@-0,0182@0,0221@-0,0168@0,0212@Calculado
LFT@20260716@210100@20000701@20270901@0,009@0,0066@0,0073@19444,513244@0,00095105204379@-0,0028@0,0267@-0,0025@0,0263@Calculado
LFT@20260716@210100@20000701@20280301@0,019@0,0165@0,0176@19440,565684@0,00034027850358@0,0071@0,0404@0,0073@0,0398@Calculado
LFT@20260716@210100@20000701@20280901@0,0311@0,0289@0,0299@19433,759546@0,0002619663528@0,0178@0,0476@0,0176@0,0474@Calculado
LFT@20260716@210100@20000701@20290301@0,0416@0,0397@0,0406@19425,592181@0,00052208532827@0,024@0,0556@0,0239@0,0556@Calculado
LFT@20260716@210100@20000701@20290901@0,0538@0,0527@0,0533@19413,885624@0,00020235540517@0,0286@0,0653@0,0291@0,0648@Calculado
LFT@20260716@210100@20000701@20300301@0,0615@0,0592@0,0602@19404,065339@0,00043949730375@0,0401@0,0726@0,0403@0,0726@Calculado
LFT@20260716@210100@20000701@20300601@0,0658@0,0637@0,0644@19398,075938@0,00037094788044@0,0455@0,0771@0,0457@0,0772@Calculado
LFT@20260716@210100@20000701@20300901@0,0714@0,0689@0,0698@19390,608633@0,00041174282022@0,0524@0,0795@0,0527@0,0796@Calculado
LFT@20260716@210100@20000701@20301201@0,0713@0,0682@0,0697@19387,322241@0,00026324558876@0,0569@0,0847@0,0568@0,0851@Calculado
LFT@20260716@210100@20000701@20310301@0,0761@0,0733@0,0744@19379,874381@0,00040443446935@0,0618@0,0906@0,0619@0,0909@Calculado
LFT@20260716@210100@20000701@20310601@0,0803@0,0781@0,0787@19372,290399@0,00045027605977@0,0665@0,0971@0,0667@0,0972@Calculado
LFT@20260716@210100@20000701@20310901@0,0827@0,0805@0,0812@19365,970414@0,00041541917385@0,0696@0,1057@0,0697@0,1058@Calculado
LFT@20260716@210100@20000701@20311201@0,0946@0,0915@0,0929@19349,888483@0,00019647628356@0,0817@0,1052@0,0817@0,1052@Calculado
LFT@20260716@210100@20000701@20320301@0,1017@0,0999@0,1003@19337,559651@0,00066239861111@0,0881@0,1096@0,088@0,1097@Calculado
LFT@20260716@210100@20000701@20320601@0,1106@0,1093@0,1099@19321,905534@0,00013527985807@0,0888@0,1196@0,0886@0,1196@Calculado
LFT@20260716@210100@20000701@20320901@0,116@0,1146@0,1153@19309,98507@0,00022189657501@0,094@0,1256@0,094@0,1253@Calculado
NTN-B@20260716@760199@20000715@20260815@11,7292@11,6273@11,6785@4833,188852@0,03450875665248@10,7122@12,9172@10,8082@13,0314@Calculado
NTN-B@20260716@760199@20000715@20270515@8,2131@8,1757@8,19@4710,951618@0@7,9948@8,5514@7,9512@8,5092@Calculado
NTN-B@20260716@760199@20000715@20280815@8,4218@8,3933@8,4056@4653,494573@0,00358945824882@8,1708@8,6329@8,1594@8,6212@Calculado
NTN-B@20260716@760199@20000715@20290515@8,238@8,2067@8,2202@4543,254021@0,00052672183361@7,9303@8,4283@7,9406@8,4384@Calculado
NTN-B@20260716@760199@20000715@20300815@8,2391@8,2064@8,22@4519,331755@0@7,9253@8,4359@7,9211@8,4317@Calculado
NTN-B@20260716@760199@20000715@20310515@8,1615@8,134@8,1491@4411,655488@0,00251916185665@7,8477@8,3512@7,8498@8,3534@Calculado
NTN-B@20260716@760199@20000715@20320815@8,1584@8,1285@8,1412@4401,30355@0,003420972467@7,8498@8,3375@7,8511@8,3389@Calculado
NTN-B@20260716@760199@20000715@20330515@8,1209@8,089@8,1025@4297,95007@0,00372265821826@7,825@8,296@7,8274@8,2985@Calculado
NTN-B@20260716@760199@20000715@20350515@8,0195@7,9872@8,0002@4225,586045@0,00064236404787@7,7366@8,1917@7,7368@8,1919@Calculado
NTN-B@20260716@760199@20000715@20370515@7,898@7,8615@7,8766@4179,73701@0,00353094921091@7,6215@8,0639@7,6225@8,0651@Calculado
NTN-B@20260716@760199@20000715@20400815@7,7262@7,6925@7,7066@4202,019271@0,00399323257775@7,4631@7,8911@7,4636@7,8916@Calculado
NTN-B@20260716@760199@20000715@20450515@7,5709@7,5334@7,5548@4089,138596@0,0062488094098@7,3243@7,7408@7,321@7,7375@Calculado
NTN-B@20260716@760199@20000715@20500815@7,5139@7,4828@7,4976@4108,297265@0,00683696416109@7,2794@7,6901@7,2687@7,6794@Calculado
NTN-B@20260716@760199@20000715@20550515@7,4426@7,4001@7,421@4028,501079@0,00987015265383@7,2003@7,6085@7,1945@7,6027@Calculado
NTN-B@20260716@760199@20000715@20600815@7,4255@7,383@7,4051@4070,591375@0,00543708605321@7,1845@7,5916@7,1798@7,5871@Calculado
NTN-F@20260716@950199@20160115@20270101@13,7414@13,6773@13,7259@988,515069@0,00882345359369@13,5589@13,9827@13,5435@13,9643@Calculado
NTN-F@20260716@950199@20180105@20290101@14,0299@13,9738@14,0094@928,794807@0,00910291198079@13,4768@14,4354@13,5502@14,5088@Calculado
NTN-F@20260716@950199@20200110@20310101@14,4644@14,4527@14,4591@870,562719@0,00060439363001@13,9816@14,7929@14,059@14,8706@Calculado
NTN-F@20260716@950199@20220107@20330101@14,5515@14,5412@14,5463@828,445984@0,00064168894334@14,1078@14,8317@14,1876@14,9114@Calculado
NTN-F@20260716@950199@20240105@20350101@14,5612@14,5465@14,5544@798,756367@0,0007537650496@14,1188@14,8143@14,209@14,9045@Calculado
NTN-F@20260716@950199@20260109@20370101@14,5567@14,5448@14,552@776,004003@0@14,1168@14,7895@14,219@14,8917@Calculado
