ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260811@100000@20240705@20261001@13,6828@13,626@13,6527@981,883664@0,00165687600019@13,5149@13,7673@13,5152@13,7684@Calculado
LTN@20260811@100000@20250110@20270401@13,6762@13,6419@13,6615@922,850371@0,00741931334559@13,4074@13,9554@13,4266@13,972@Calculado
LTN@20260811@100000@20230707@20270701@13,6833@13,6458@13,6674@893,733785@0,00337751600588@13,3431@14,0166@13,3756@14,0476@Calculado
LTN@20260811@100000@20250704@20271001@13,8264@13,8177@13,8228@863,344739@0,0008388937239@13,4027@14,177@13,4721@14,2451@Calculado
LTN@20260811@100000@20240105@20280101@13,9296@13,9184@13,924@834,819156@0@13,4389@14,2799@13,5283@14,3684@Calculado
LTN@20260811@100000@20260109@20280401@13,9957@13,9829@13,9885@807,303275@0,00097394631269@13,4678@14,3504@13,5612@14,4432@Calculado
LTN@20260811@100000@20240705@20280701@14,0491@14,0365@14,042@781,430267@0,00143873809639@13,4843@14,4157@13,5941@14,5247@Calculado
LTN@20260811@100000@20260710@20281001@14,2023@14,1917@14,198@753,585418@0,00060765101827@13,6269@14,5981@13,7368@14,7079@Calculado
LTN@20260811@100000@20220211@20290101@14,2563@14,2443@14,2504@729,343781@0,00113054351973@13,6771@14,6511@13,7829@14,7568@Calculado
LTN@20260811@100000@20250704@20290701@14,3839@14,3751@14,3803@680,848748@0,00082492423288@13,8177@14,7663@13,9205@14,8694@Calculado
LTN@20260811@100000@20240105@20300101@14,4432@14,4319@14,4381@635,872435@0,0007644896533@13,9054@14,81@13,9969@14,9019@Calculado
LTN@20260811@100000@20250110@20320101@14,6129@14,6017@14,6075@481,711806@0,00005345222166@14,1732@14,9185@14,241@14,9866@Calculado
NTN-C@20260811@770100@20000701@20310101@8,1679@7,8811@7,9672@7614,866823@0,02341593862757@7,4424@8,4008@7,443@8,4113@Calculado
LFT@20260811@210100@20000701@20260901@0,017@0,0097@0,0136@19630,116029@0,00083331371644@-0,0531@0,0431@-0,0543@0,0433@Calculado
LFT@20260811@210100@20000701@20270301@-0,0006@-0,004@-0,0015@19630,449744@0,00108944966841@-0,0246@0,0276@-0,0263@0,0274@Calculado
LFT@20260811@210100@20000701@20270901@0,0035@0,0014@0,0027@19629,723423@0,00033011263229@-0,0063@0,0213@-0,0079@0,0208@Calculado
LFT@20260811@210100@20000701@20280301@0,0151@0,0129@0,0144@19625,915146@0,0006462668257@0,0011@0,0322@-0,0003@0,0314@Calculado
LFT@20260811@210100@20000701@20280901@0,0259@0,0229@0,0247@19620,340143@0,00044603515557@0,0103@0,0418@0,0087@0,0413@Calculado
LFT@20260811@210100@20000701@20290301@0,0348@0,0324@0,0337@19613,567692@0,00020380983784@0,0203@0,0489@0,0191@0,0484@Calculado
LFT@20260811@210100@20000701@20290901@0,0444@0,0432@0,0437@19604,223673@0,00037612575025@0,0306@0,0554@0,0305@0,0541@Calculado
LFT@20260811@210100@20000701@20300301@0,0571@0,0556@0,0567@19591,110637@0,00068629012815@0,0389@0,0689@0,0386@0,068@Calculado
LFT@20260811@210100@20000701@20300601@0,0649@0,062@0,0636@19583,297781@0,00023300570808@0,0434@0,0756@0,0429@0,0753@Calculado
LFT@20260811@210100@20000701@20300901@0,0702@0,0672@0,0687@19576,113094@0,00028468533506@0,0486@0,0813@0,0481@0,0812@Calculado
LFT@20260811@210100@20000701@20301201@0,0699@0,0672@0,0687@19572,756314@0,00023767881689@0,0534@0,087@0,0532@0,0868@Calculado
LFT@20260811@210100@20000701@20310301@0,0754@0,0722@0,0738@19565,002348@0,00015121339226@0,0586@0,0929@0,0585@0,0928@Calculado
LFT@20260811@210100@20000701@20310601@0,0798@0,0768@0,0783@19557,248382@0,00017822651318@0,0638@0,0996@0,0637@0,0998@Calculado
LFT@20260811@210100@20000701@20310901@0,0821@0,0792@0,0807@19551,005949@0,0002656844557@0,0665@0,1087@0,0665@0,109@Calculado
LFT@20260811@210100@20000701@20311201@0,0943@0,0914@0,0928@19534,555764@0,00015438047156@0,079@0,1077@0,079@0,1083@Calculado
LFT@20260811@210100@20000701@20320301@0,103@0,1009@0,1022@19520,068608@0,00025569534607@0,0832@0,1142@0,0841@0,1141@Calculado
LFT@20260811@210100@20000701@20320601@0,1102@0,1079@0,1088@19507,681893@0,00018154429212@0,0868@0,121@0,0877@0,1211@Calculado
LFT@20260811@210100@20000701@20320901@0,1164@0,115@0,1159@19493,783646@0,00010954446586@0,0941@0,1239@0,0933@0,126@Calculado
NTN-B@20260811@760199@20000715@20260815@13,1821@12,9033@12,9928@4872,898979@0,06335005261766@11,4899@17,3771@11,4966@14,7429@Calculado
NTN-B@20260811@760199@20000715@20270515@7,7133@7,6917@7,701@4755,610965@0,00186061945599@7,4191@8,1794@7,4191@8,0681@Calculado
NTN-B@20260811@760199@20000715@20280815@8,3278@8,2963@8,31@4690,320811@0@8,1124@8,5347@8,1279@8,5246@Calculado
NTN-B@20260811@760199@20000715@20290515@8,1164@8,0875@8,1022@4583,731125@0,00360616355286@7,8781@8,3136@7,8809@8,3202@Calculado
NTN-B@20260811@760199@20000715@20300815@8,1692@8,1412@8,1557@4556,477891@0,00488864086633@7,8759@8,3555@7,8939@8,3679@Calculado
NTN-B@20260811@760199@20000715@20310515@8,1398@8,1148@8,1256@4442,480941@0,00354226185367@7,8383@8,3224@7,854@8,3305@Calculado
NTN-B@20260811@760199@20000715@20320815@8,1558@8,1271@8,14@4428,339799@0@7,8601@8,3367@7,8651@8,3377@Calculado
NTN-B@20260811@760199@20000715@20330515@8,1534@8,1235@8,1383@4316,168583@0,00580125037557@7,8602@8,3372@7,8653@8,3343@Calculado
