ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260617@100000@20230106@20260701@14,3372@14,3023@14,3224@994,70248@0,00647306636997@14,1689@14,5209@14,1716@14,531@Calculado
LTN@20260617@100000@20240705@20261001@13,9839@13,9139@13,943@961,897233@0,01351652855248@13,7535@14,0661@13,7911@14,1012@Calculado
LTN@20260617@100000@20250110@20270401@14,2126@14,1851@14,1974@901,420606@0,01458828851374@13,8003@14,4905@13,8881@14,5757@Calculado
LTN@20260617@100000@20230707@20270701@14,3346@14,3204@14,3295@870,954365@0,00790843431597@13,878@14,6943@13,9481@14,7622@Calculado
LTN@20260617@100000@20250704@20271001@14,4703@14,4519@14,4687@840,064674@0,01067115862313@13,913@14,8287@14,0301@14,9447@Calculado
LTN@20260617@100000@20240105@20280101@14,4522@14,4397@14,4488@812,376387@0,00560176842702@13,8927@14,8615@13,9835@14,9516@Calculado
LTN@20260617@100000@20260109@20280401@14,4955@14,4794@14,4872@784,953158@0,00175615922684@13,8861@14,8801@14,0062@14,9999@Calculado
LTN@20260617@100000@20240705@20280701@14,5478@14,5311@14,5409@758,939318@0,00177597726055@13,8875@14,8901@14,0523@15,0549@Calculado
LTN@20260617@100000@20220211@20290101@14,6296@14,6192@14,6234@708,607125@0,00561567745958@13,9535@14,9883@14,1338@15,1684@Calculado
LTN@20260617@100000@20250704@20290701@14,6585@14,649@14,6543@662,043086@0,00168768825913@13,9712@15,0116@14,1654@15,2058@Calculado
LTN@20260617@100000@20240105@20300101@14,6374@14,6289@14,6333@619,022075@0,00086323036323@13,9629@14,9925@14,1565@15,1862@Calculado
LTN@20260617@100000@20250110@20320101@14,5767@14,5682@14,5718@472,464459@0,00059545899943@13,9301@14,9333@14,1116@15,1147@Calculado
NTN-C@20260617@770100@20000701@20310101@8,3445@7,9718@8,1068@8014,382357@0,09395532626371@7,4809@8,512@7,3965@8,4279@Calculado
LFT@20260617@210100@20000701@20260901@-0,0102@-0,0207@-0,0174@19233,367063@0,00348057165851@-0,0592@0,0213@-0,0645@0,0174@Calculado
LFT@20260617@210100@20000701@20270301@0,012@0,0107@0,0111@19231,155307@0,00021488708663@-0,025@0,0324@-0,0278@0,0322@Calculado
