ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260903@100000@20240705@20261001@13,7589@13,7049@13,7359@990,342691@0,02960981181754@13,5466@13,8576@13,5879@13,9036@Calculado
LTN@20260903@100000@20250110@20270401@13,354@13,3266@13,3456@932,307749@0,00741982093315@13,1656@13,6676@13,132@13,6311@Calculado
LTN@20260903@100000@20230707@20270701@13,2806@13,2587@13,2723@904,035658@0,01010272095774@13,0351@13,6808@12,9935@13,6373@Calculado
LTN@20260903@100000@20250704@20271001@13,5128@13,5001@13,5066@873,508515@0,00143382284122@13,2296@13,9804@13,1709@13,9202@Calculado
LTN@20260903@100000@20240105@20280101@13,6216@13,6091@13,615@845,21209@0@13,2932@14,119@13,23@14,0549@Calculado
LTN@20260903@100000@20260109@20280401@13,701@13,6872@13,6933@817,782475@0,00073654598634@13,3399@14,2132@13,2733@14,1461@Calculado
LTN@20260903@100000@20240705@20280701@13,7366@13,7214@13,7285@792,32462@0,00213891812606@13,3612@14,2781@13,2854@14,2014@Calculado
LTN@20260903@100000@20260710@20281001@13,873@13,8597@13,8663@764,942752@0,00098916928278@13,4968@14,4624@13,4078@14,3728@Calculado
LTN@20260903@100000@20220211@20290101@13,9499@13,937@13,9425@740,513211@0,0008749789826@13,564@14,5381@13,4762@14,4503@Calculado
LTN@20260903@100000@20250704@20290701@14,0832@14,0704@14,0769@692,164895@0,00005546990175@13,7061@14,6598@13,6149@14,5689@Calculado
LTN@20260903@100000@20240105@20300101@14,1518@14,1409@14,1455@647,111035@0,00013867497972@13,7893@14,7004@13,7014@14,613@Calculado
LTN@20260903@100000@20250110@20320101@14,3322@14,3206@14,326@492,528495@0@14,04@14,7892@13,9564@14,7058@Calculado
NTN-C@20260903@770100@20000701@20310101@8,07@7,8709@7,9176@7648,41681@0,03072197910275@7,4595@8,426@7,4805@8,447@Calculado
LFT@20260903@210100@20000701@20270301@0,0016@-0,001@0,0002@19803,384381@0,00062410374939@-0,0256@0,0158@-0,0251@0,0162@Calculado
LFT@20260903@210100@20000701@20270901@0,004@0,0013@0,0022@19802,96851@0,00104316208232@-0,0098@0,0159@-0,0091@0,0165@Calculado
LFT@20260903@210100@20000701@20280301@0,0115@0,0093@0,0107@19800,275247@0,00041092230409@-0,0015@0,0261@-0,0009@0,0269@Calculado
LFT@20260903@210100@20000701@20280901@0,0201@0,0181@0,0187@19796,057122@0,00053748384162@0,0077@0,036@0,0083@0,0367@Calculado
LFT@20260903@210100@20000701@20290301@0,0285@0,027@0,0277@19789,898263@0,0004505624596@0,0176@0,0426@0,0183@0,043@Calculado
LFT@20260903@210100@20000701@20290901@0,0389@0,0369@0,0374@19781,402602@0,00069604389948@0,0258@0,0495@0,0265@0,0497@Calculado
LFT@20260903@210100@20000701@20300301@0,0518@0,0496@0,0505@19768,867048@0,00042779262499@0,0355@0,0613@0,0358@0,0616@Calculado
LFT@20260903@210100@20000701@20300601@0,0601@0,0575@0,0588@19760,351584@0,00017402790006@0,0379@0,0704@0,0385@0,0703@Calculado
LFT@20260903@210100@20000701@20300901@0,0661@0,0634@0,0648@19752,70747@0,00033863430127@0,0439@0,0762@0,044@0,0764@Calculado
LFT@20260903@210100@20000701@20301201@0,0676@0,0653@0,0665@19748,093277@0,00035167664125@0,0536@0,0775@0,0537@0,0777@Calculado
LFT@20260903@210100@20000701@20310301@0,0742@0,0716@0,073@19739,221352@0@0,0601@0,0828@0,0602@0,0828@Calculado
LFT@20260903@210100@20000701@20310601@0,0783@0,0756@0,0769@19732,052519@0,00007432227122@0,0647@0,0914@0,0648@0,0914@Calculado
LFT@20260903@210100@20000701@20310901@0,0812@0,0785@0,0799@19725,279755@0,00002886728252@0,0683@0,1014@0,0683@0,1014@Calculado
LFT@20260903@210100@20000701@20311201@0,0939@0,0911@0,0925@19708,367648@0,00032607287529@0,0812@0,1017@0,0812@0,1016@Calculado
LFT@20260903@210100@20000701@20320301@0,1007@0,0979@0,0994@19696,564819@0,00034380604998@0,0873@0,1086@0,0872@0,1085@Calculado
LFT@20260903@210100@20000701@20320601@0,1085@0,1068@0,1073@19682,821256@0,00021636353667@0,0918@0,1168@0,0917@0,1167@Calculado
LFT@20260903@210100@20000701@20320901@0,1144@0,1133@0,1137@19669,81042@0,00017265430779@0,0981@0,1235@0,0981@0,1233@Calculado
NTN-B@20260903@760199@20000715@20270515@6,645@6,617@6,63@4803,330524@0@6,2325@7,0063@6,2726@7,054@Calculado
NTN-B@20260903@760199@20000715@20280815@7,8182@7,7883@7,8018@4606,936038@0,00660987299802@7,6739@8,0665@7,6228@8,0152@Calculado
NTN-B@20260903@760199@20000715@20290515@7,8142@7,7918@7,801@4631,638615@0,00204354567847@7,6425@8,0785@7,5828@8,0188@Calculado
NTN-B@20260903@760199@20000715@20300815@7,968@7,9425@7,95@4462,114928@0@7,7596@8,2327@7,6897@8,1628@Calculado
NTN-B@20260903@760199@20000715@20310515@7,9412@7,9117@7,9238@4492,020291@0,01132086148445@7,7291@8,2055@7,6529@8,1294@Calculado
NTN-B@20260903@760199@20000715@20320815@7,9316@7,9053@7,9176@4348,221748@0,00887253654543@7,7296@8,2022@7,6427@8,1153@Calculado
NTN-B@20260903@760199@20000715@20330515@7,8753@7,8426@7,8541@4393,792276@0,00592024848296@7,6768@8,146@7,5808@8,0501@Calculado
NTN-B@20260903@760199@20000715@20350515@7,7357@7,709@7,72@4339,714555@0,00057373047679@7,5438@7,9992@7,4561@7,9116@Calculado
NTN-B@20260903@760199@20000715@20370515@7,6177@7,587@7,5997@4302,783776@0,00060182870487@7,4223@7,8647@7,3454@7,7879@Calculado
NTN-B@20260903@760199@20000715@20400815@7,4987@7,4733@7,481@4180,21771@0,00191609068157@7,3149@7,7421@7,2384@7,6655@Calculado
NTN-B@20260903@760199@20000715@20450515@7,461@7,4352@7,4495@4168,955266@0,0011266014202@7,2641@7,6792@7,2165@7,6314@Calculado
NTN-B@20260903@760199@20000715@20500815@7,4407@7,4146@7,4238@4037,451203@0,00460020703338@7,2486@7,6573@7,1963@7,6044@Calculado
NTN-B@20260903@760199@20000715@20550515@7,3897@7,3641@7,3779@4084,352015@0,00359055779232@7,1873@7,593@7,153@7,5581@Calculado
NTN-B@20260903@760199@20000715@20600815@7,3877@7,3548@7,3697@3983,169916@0,00043723730399@7,1765@7,5807@7,1464@7,5499@Calculado
NTN-F@20260903@950199@20160115@20270101@13,3826@13,3395@13,3719@1007,341537@0,0028593782436@13,224@13,524@13,2236@13,5209@Calculado
NTN-F@20260903@950199@20180105@20290101@13,7732@13,7268@13,7505@950,328923@0,01117057538223@13,3919@14,3495@13,2942@14,2518@Calculado
NTN-F@20260903@950199@20200110@20310101@14,2498@14,237@14,2427@892,903236@0,0004317185889@13,9261@14,7487@13,8378@14,6607@Calculado
NTN-F@20260903@950199@20220107@20330101@14,379@14,3668@14,3725@850,111275@0,00014433755575@14,0921@14,8161@14,0143@14,7385@Calculado
NTN-F@20260903@950199@20240105@20350101@14,4101@14,3895@14,3998@819,945356@0,00113401940019@14,1328@14,8297@14,0536@14,7505@Calculado
NTN-F@20260903@950199@20260109@20370101@14,3943@14,378@14,3865@797,719958@0,00147476318777@14,1319@14,8054@14,0531@14,7265@Calculado
