ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260611@100000@20230106@20260701@14,3914@14,3613@14,3736@992,566648@0,00931368859851@14,2365@14,6046@14,2321@14,5625@Calculado
LTN@20260611@100000@20240705@20261001@14,0287@13,9854@14,0101@959,729223@0,0101492836363@13,8596@14,277@13,8579@14,1778@Calculado
LTN@20260611@100000@20250110@20270401@14,2784@14,2418@14,262@899,117403@0,00841586775443@13,9471@14,8689@13,9472@14,6434@Calculado
LTN@20260611@100000@20230707@20270701@14,4527@14,4392@14,4462@868,176609@0,00103557630815@14,0593@15,1469@14,0596@14,8825@Calculado
LTN@20260611@100000@20250704@20271001@14,5498@14,538@14,544@837,545341@0@14,1039@15,336@14,1036@15,0224@Calculado
LTN@20260611@100000@20240105@20280101@14,4919@14,4759@14,4828@810,263524@0,00222373559355@14,0169@15,333@14,0165@14,9873@Calculado
LTN@20260611@100000@20260109@20280401@14,5041@14,4912@14,4977@783,139588@0,00044679412485@14,0167@15,3857@14,0163@15,011@Calculado
LTN@20260611@100000@20240705@20280701@14,5181@14,5043@14,5114@757,705136@0,00080950087091@14,0231@15,4192@14,0227@15,0254@Calculado
LTN@20260611@100000@20220211@20290101@14,601@14,5887@14,5951@707,51723@0,00154860812345@14,1056@15,5475@14,1054@15,1406@Calculado
LTN@20260611@100000@20250704@20290701@14,6238@14,612@14,618@661,242074@0@14,1295@15,5768@14,1293@15,1697@Calculado
LTN@20260611@100000@20240105@20300101@14,6096@14,5988@14,6039@618,240828@0,00069841088909@14,1277@15,5533@14,1276@15,1568@Calculado
LTN@20260611@100000@20250110@20320101@14,5589@14,5483@14,5544@471,841376@0,00077319871314@14,0939@15,4694@14,0941@15,0974@Calculado
NTN-C@20260611@770100@20000701@20310101@8,2704@7,9774@8,0788@8005,312543@0,17819797043362@7,6357@8,6695@7,5421@8,8356@Calculado
LFT@20260611@210100@20000701@20260901@0,004@0,0001@0,0023@19191,514138@0,00182232428234@-0,045@0,0345@-0,0453@0,032@Calculado
LFT@20260611@210100@20000701@20270301@0,0109@0,0088@0,0098@19190,285873@0,00015218984854@-0,0178@0,0318@-0,018@0,0315@Calculado
LFT@20260611@210100@20000701@20270901@0,014@0,0117@0,0124@19188,71216@0,00064137635597@-0,0056@0,0372@-0,0056@0,0369@Calculado
LFT@20260611@210100@20000701@20280301@0,021@0,0191@0,0199@19185,06575@0,00010163493494@0,0017@0,0517@0,0016@0,0517@Calculado
LFT@20260611@210100@20000701@20280901@0,0327@0,0303@0,0313@19178,271914@0,00022124050262@0,0205@0,0494@0,0207@0,0501@Calculado
LFT@20260611@210100@20000701@20290301@0,0453@0,0433@0,0442@19168,752865@0,00018934006443@0,0255@0,0584@0,0254@0,0584@Calculado
LFT@20260611@210100@20000701@20290901@0,0559@0,053@0,0542@19158,255044@0,00032344866672@0,0318@0,0659@0,0324@0,0661@Calculado
LFT@20260611@210100@20000701@20300301@0,0626@0,0602@0,0617@19147,929948@0,00034713109915@0,0416@0,0743@0,0417@0,0744@Calculado
LFT@20260611@210100@20000701@20300601@0,0665@0,064@0,0651@19142,460333@0,00021325144783@0,0468@0,0779@0,047@0,078@Calculado
LFT@20260611@210100@20000701@20300901@0,071@0,0683@0,0696@19135,685688@0,00026331221012@0,0535@0,0799@0,0537@0,0795@Calculado
LFT@20260611@210100@20000701@20301201@0,0716@0,0681@0,0699@19132,116045@0,00027529887395@0,0563@0,0866@0,0566@0,0857@Calculado
LFT@20260611@210100@20000701@20310301@0,076@0,0733@0,0743@19124,938376@0,00018786726697@0,0617@0,0911@0,0616@0,0905@Calculado
LFT@20260611@210100@20000701@20310601@0,0798@0,0768@0,0783@19117,664748@0,00019808291193@0,0661@0,0965@0,066@0,0958@Calculado
LFT@20260611@210100@20000701@20310901@0,0822@0,0793@0,0807@19111,485044@0,00026003661281@0,0687@0,1036@0,0689@0,103@Calculado
LFT@20260611@210100@20000701@20311201@0,0941@0,091@0,0927@19095,114584@0,00026852420747@0,0793@0,1029@0,0794@0,1024@Calculado
LFT@20260611@210100@20000701@20320301@0,0978@0,0949@0,0963@19086,93895@0,00033000719689@0,0843@0,1068@0,0842@0,1064@Calculado
LFT@20260611@210100@20000701@20320601@0,1087@0,1072@0,108@19069,109926@0@0,0813@0,1186@0,0813@0,1182@Calculado
NTN-B@20260611@760199@20000715@20260815@10,6855@10,6373@10,65@4774,465295@0@9,9255@12,3258@9,9368@11,7431@Calculado
NTN-B@20260611@760199@20000715@20270515@8,292@8,2639@8,2765@4656,964656@0,00340517812897@8,0077@8,8002@8,0117@8,692@Calculado
NTN-B@20260611@760199@20000715@20280815@8,5421@8,5113@8,5262@4592,222107@0,00423949527067@8,1839@9,0836@8,1837@8,8802@Calculado
NTN-B@20260611@760199@20000715@20290515@8,3984@8,3667@8,3845@4476,021045@0,01344380640778@8,0372@8,9872@8,0371@8,7222@Calculado
NTN-B@20260611@760199@20000715@20300815@8,395@8,3563@8,3764@4447,189345@0,01188802333485@8,0548@8,9182@8,0549@8,659@Calculado
NTN-B@20260611@760199@20000715@20310515@8,3012@8,2525@8,2745@4342,92076@0,00610425300508@7,9727@8,8031@7,973@8,5412@Calculado
NTN-B@20260611@760199@20000715@20320815@8,1821@8,1485@8,1748@4347,353498@0,00315995159931@7,8865@8,657@7,8868@8,4218@Calculado
NTN-B@20260611@760199@20000715@20330515@8,1188@8,0902@8,109@4250,669716@0,02166947635546@7,8353@8,6136@7,8358@8,3481@Calculado
NTN-B@20260611@760199@20000715@20350515@7,9281@7,8888@7,9118@4204,414236@0,00663096568156@7,6484@8,3855@7,6487@8,1364@Calculado
NTN-B@20260611@760199@20000715@20370515@7,7168@7,6786@7,6979@4190,539482@0,01278569614687@7,4438@8,1853@7,444@7,9137@Calculado
NTN-B@20260611@760199@20000715@20400815@7,5811@7,5521@7,5668@4208,577607@0,00422709306498@7,3236@8,041@7,3237@7,7726@Calculado
NTN-B@20260611@760199@20000715@20450515@7,4823@7,4546@7,4686@4083,06685@0,00214153781428@7,2343@7,9059@7,2344@7,6756@Calculado
NTN-B@20260611@760199@20000715@20500815@7,392@7,3545@7,3703@4124,421745@0,00751751202194@7,1408@7,8061@7,1409@7,578@Calculado
NTN-B@20260611@760199@20000715@20550515@7,3343@7,2865@7,3105@4041,116514@0,00731647757804@7,0833@7,7374@7,0833@7,5185@Calculado
NTN-B@20260611@760199@20000715@20600815@7,3338@7,2846@7,3069@4078,558501@0,00663377981395@7,0807@7,7388@7,0807@7,5154@Calculado
NTN-F@20260611@950199@20160115@20270101@14,2244@14,1863@14,206@1022,13395@0@13,9922@14,6491@13,9921@14,4995@Calculado
NTN-F@20260611@950199@20180105@20290101@14,5868@14,5614@14,5744@954,828311@0,00232902087367@14,0921@15,5186@14,092@15,111@Calculado
NTN-F@20260611@950199@20200110@20310101@14,6131@14,6012@14,607@903,30857@0,0001133893293@14,1702@15,5258@14,1701@15,1495@Calculado
NTN-F@20260611@950199@20220107@20330101@14,5876@14,5751@14,5817@864,585546@0,00052000899031@14,1363@15,4649@14,1365@15,114@Calculado
NTN-F@20260611@950199@20240105@20350101@14,5223@14,5047@14,513@838,114064@0,00101470438552@14,0682@15,3866@14,0683@15,038@Calculado
NTN-F@20260611@950199@20260109@20370101@14,4989@14,4858@14,4917@816,590332@0,00136122781708@14,0485@15,3527@14,0485@15,0163@Calculado
