ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260722@100000@20240705@20261001@13,8372@13,7809@13,8176@974,646969@0,01103789595213@13,6703@13,9002@13,6797@13,911@Calculado
LTN@20260722@100000@20250110@20270401@13,8811@13,8013@13,8517@915,263286@0,00963243431537@13,5325@14,1342@13,5818@14,1805@Calculado
LTN@20260722@100000@20230707@20270701@13,9597@13,8834@13,9233@885,536658@0,00549999999909@13,5146@14,264@13,5669@14,3144@Calculado
LTN@20260722@100000@20250704@20271001@14,0932@14,0778@14,0856@854,806977@0,00242866651478@13,6057@14,445@13,6757@14,5139@Calculado
LTN@20260722@100000@20240105@20280101@14,2265@14,2155@14,22@825,702879@0,00094103961128@13,7055@14,5925@13,781@14,6674@Calculado
LTN@20260722@100000@20260109@20280401@14,282@14,2666@14,2744@798,065763@0,00229642488229@13,7364@14,6459@13,8208@14,7302@Calculado
LTN@20260722@100000@20240705@20280701@14,3405@14,3263@14,3339@771,923867@0,00163553378137@13,7817@14,7308@13,8756@14,8241@Calculado
LTN@20260722@100000@20260710@20281001@14,4879@14,4626@14,4777@744,057153@0,00255587558383@13,9177@14,8904@14,0145@14,9871@Calculado
LTN@20260722@100000@20220211@20290101@14,5461@14,5329@14,5406@719,52638@0,00142414435013@13,9814@14,9548@14,0723@15,0457@Calculado
LTN@20260722@100000@20250704@20290701@14,6787@14,6667@14,6731@670,765118@0,000585447282@14,126@15,0702@14,2151@15,1597@Calculado
LTN@20260722@100000@20240105@20300101@14,7262@14,7127@14,7199@625,850926@0,00092439326588@14,1919@15,0911@14,2811@15,1806@Calculado
LTN@20260722@100000@20250110@20320101@14,837@14,825@14,831@473,061877@0,00005345222166@14,3835@15,1257@14,4671@15,2095@Calculado
NTN-C@20260722@770100@20000701@20310101@8,2136@7,844@8,0031@7605,397297@0,07213331369797@7,4383@8,4016@7,3914@8,3547@Calculado
LFT@20260722@210100@20000701@20260901@0,01@0,0033@0,0055@19486,864563@0,00144020283294@-0,0551@0,0306@-0,0547@0,0322@Calculado
LFT@20260722@210100@20000701@20270301@0,0025@-0,001@0,0013@19486,845076@0,00032806247881@-0,0196@0,0236@-0,0203@0,0244@Calculado
LFT@20260722@210100@20000701@20270901@0,0081@0,0064@0,0075@19485,364064@0,00006304244602@-0,0026@0,0239@-0,0027@0,0232@Calculado
LFT@20260722@210100@20000701@20280301@0,0168@0,0151@0,0161@19481,973326@0,00018027753604@0,0057@0,0381@0,0053@0,0372@Calculado
LFT@20260722@210100@20000701@20280901@0,0288@0,0276@0,0281@19475,464668@0,0001984147424@0,0158@0,0465@0,0157@0,0454@Calculado
LFT@20260722@210100@20000701@20290301@0,0413@0,0395@0,0403@19466,715004@0,00037720778094@0,0219@0,0558@0,0215@0,0552@Calculado
LFT@20260722@210100@20000701@20290901@0,0533@0,0515@0,0522@19455,548953@0,00027472928493@0,0291@0,0638@0,0289@0,0634@Calculado
LFT@20260722@210100@20000701@20300301@0,0618@0,059@0,0601@19445,123407@0,00016449565344@0,0404@0,0724@0,0401@0,0723@Calculado
LFT@20260722@210100@20000701@20300601@0,0656@0,0628@0,0642@19439,199359@0,00020545198953@0,0462@0,0769@0,0461@0,0767@Calculado
