ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260720@100000@20240705@20261001@13,8433@13,7753@13,8055@973,667687@0,0135447752163@13,679@13,9098@13,6671@13,8958@Calculado
LTN@20260720@100000@20250110@20270401@13,8321@13,7601@13,8025@914,594356@0,01144400690798@13,5551@14,1627@13,5295@14,1342@Calculado
LTN@20260720@100000@20230707@20270701@13,9018@13,8268@13,8581@885,097397@0,00917680900531@13,5059@14,2588@13,4998@14,251@Calculado
LTN@20260720@100000@20250704@20271001@14,0185@14,0018@14,0089@854,601936@0,00215210035547@13,5869@14,4282@13,5979@14,4382@Calculado
LTN@20260720@100000@20240105@20280101@14,1343@14,1223@14,1293@825,781661@0,00122816883204@13,6705@14,5586@13,6897@14,5772@Calculado
LTN@20260720@100000@20260109@20280401@14,1861@14,1721@14,1794@798,347965@0,00174048299044@13,6907@14,6007@13,7256@14,6354@Calculado
LTN@20260720@100000@20240705@20280701@14,2359@14,2222@14,229@772,478356@0,0000960767922@13,73@14,6802@13,7707@14,7203@Calculado
LTN@20260720@100000@20260710@20281001@14,372@14,3493@14,3618@744,913117@0,0018567370627@13,8576@14,8304@13,8984@14,8712@Calculado
LTN@20260720@100000@20220211@20290101@14,4347@14,4225@14,4295@720,450241@0,00131781409159@13,9099@14,8831@13,9611@14,9344@Calculado
LTN@20260720@100000@20250704@20290701@14,5657@14,5537@14,5597@671,978243@0,00052725705306@14,0409@14,9845@14,102@15,046@Calculado
LTN@20260720@100000@20240105@20300101@14,6127@14,6005@14,6077@627,265234@0,00139711420077@14,1122@15,0105@14,1692@15,068@Calculado
LTN@20260720@100000@20250110@20320101@14,716@14,704@14,71@475,251199@0@14,3214@15,0634@14,3464@15,0884@Calculado
NTN-C@20260720@770100@20000701@20310101@8,1712@7,7933@7,9778@7626,446302@0,02820430334648@7,3471@8,3104@7,4@8,3634@Calculado
LFT@20260720@210100@20000701@20260901@0,0084@0,0014@0,0026@19466,465794@0,00255854967902@-0,0564@0,0258@-0,0556@0,0287@Calculado
LFT@20260720@210100@20000701@20270301@0,0039@0,0012@0,0024@19466,251662@0,00046465731459@-0,0174@0,0204@-0,0187@0,0224@Calculado
LFT@20260720@210100@20000701@20270901@0,0082@0,0058@0,0072@19464,96687@0,00030657286247@-0,0026@0,025@-0,0028@0,0246@Calculado
LFT@20260720@210100@20000701@20280301@0,0181@0,0157@0,017@19461,209828@0,00027626711712@0,0069@0,039@0,0064@0,0382@Calculado
LFT@20260720@210100@20000701@20280901@0,0303@0,0281@0,0295@19454,396537@0,00036650712135@0,0169@0,0473@0,0161@0,0469@Calculado
LFT@20260720@210100@20000701@20290301@0,0418@0,0394@0,0406@19446,064857@0,00015898025035@0,0233@0,0557@0,0225@0,0556@Calculado
LFT@20260720@210100@20000701@20290901@0,0532@0,052@0,0526@19434,793728@0,00028335911843@0,0293@0,0644@0,0292@0,064@Calculado
LFT@20260720@210100@20000701@20300301@0,0614@0,0587@0,06@19424,690592@0,00008338087311@0,0405@0,0724@0,0404@0,0723@Calculado
LFT@20260720@210100@20000701@20300601@0,0662@0,0631@0,0643@19418,61703@0,00021213201079@0,0459@0,0771@0,046@0,0769@Calculado
LFT@20260720@210100@20000701@20300901@0,071@0,0687@0,0698@19411,102944@0,00017235393816@0,0528@0,0797@0,0528@0,0798@Calculado
LFT@20260720@210100@20000701@20301201@0,0713@0,0684@0,0698@19407,715766@0,000199999975@0,0567@0,0855@0,0566@0,0857@Calculado
LFT@20260720@210100@20000701@20310301@0,0759@0,0728@0,0742@19400,532611@0,00021760730686@0,0616@0,0913@0,0614@0,0918@Calculado
LFT@20260720@210100@20000701@20310601@0,0802@0,0772@0,0787@19392,784927@0,00024206354538@0,0666@0,0975@0,0665@0,098@Calculado
LFT@20260720@210100@20000701@20310901@0,0825@0,0798@0,0811@19386,536166@0,00016560935964@0,0695@0,1062@0,0693@0,1066@Calculado
LFT@20260720@210100@20000701@20311201@0,094@0,0918@0,0928@19370,476268@0,00018771811314@0,0816@0,1054@0,0814@0,1059@Calculado
LFT@20260720@210100@20000701@20320301@0,1023@0,0996@0,1009@19357,39475@0,00033376196608@0,0875@0,1102@0,0873@0,1106@Calculado
LFT@20260720@210100@20000701@20320601@0,1113@0,1091@0,11@19342,269246@0,00021195862804@0,0885@0,1197@0,0883@0,12@Calculado
LFT@20260720@210100@20000701@20320901@0,1167@0,1148@0,1155@19330,219455@0,00032634336212@0,0939@0,1252@0,0935@0,1255@Calculado
NTN-B@20260720@760199@20000715@20260815@11,7704@11,6297@11,7107@4838,283753@0,01795973008567@10,828@13,0696@10,8237@13,0837@Calculado
