ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260922@100000@20240705@20261001@13,6997@13,6766@13,6881@996,442771@0,00629252769164@13,5324@13,8952@13,5311@13,898@Calculado
LTN@20260922@100000@20250110@20270401@13,3281@13,3089@13,3162@938,010425@0,0031757579552@13,1355@13,6012@13,1192@13,5817@Calculado
LTN@20260922@100000@20230707@20270701@13,3172@13,29@13,3008@909,24231@0,00605856224364@13,0562@13,6797@13,0323@13,6539@Calculado
LTN@20260922@100000@20250704@20271001@13,4478@13,4338@13,441@879,312499@0,00220250455391@13,1507@13,8832@13,1171@13,848@Calculado
LTN@20260922@100000@20240105@20280101@13,5133@13,5021@13,5075@851,388039@0@13,1732@13,9871@13,1311@13,944@Calculado
LTN@20260922@100000@20260109@20280401@13,5518@13,5386@13,5444@824,435838@0,00066235446703@13,1814@14,0475@13,1305@13,9959@Calculado
LTN@20260922@100000@20240705@20280701@13,5751@13,5599@13,5671@799,190465@0,00197647107239@13,1665@14,0723@13,1282@14,0331@Calculado
LTN@20260922@100000@20260710@20281001@13,6874@13,6757@13,6807@772,222773@0,00114516527191@13,2673@14,2249@13,2249@14,1819@Calculado
LTN@20260922@100000@20220211@20290101@13,7504@13,739@13,7431@748,077666@0,00516772371649@13,3101@14,2839@13,2782@14,252@Calculado
LTN@20260922@100000@20250704@20290701@13,8581@13,8477@13,8526@700,294092@0,00133118247059@13,4316@14,3887@13,3895@14,3469@Calculado
LTN@20260922@100000@20240105@20300101@13,9338@13,9225@13,9286@655,228824@0,00094596666432@13,533@14,4487@13,4828@14,3988@Calculado
LTN@20260922@100000@20250110@20320101@14,064@14,0504@14,0583@501,807552@0,00114822516956@13,741@14,493@13,6865@14,4388@Calculado
NTN-C@20260922@770100@20000701@20310101@8,0456@7,8878@7,9145@7751,96467@0,04257306998409@7,3408@8,3066@7,3591@8,3249@Calculado
LFT@20260922@210100@20000701@20270301@0,0083@0,0021@0,0054@19925,539561@0,00050504803732@-0,0195@0,0243@-0,02@0,0245@Calculado
LFT@20260922@210100@20000701@20270901@0,0176@0,0161@0,0169@19922,829625@0,00008617691106@-0,0042@0,0254@-0,0035@0,0264@Calculado
LFT@20260922@210100@20000701@20280301@0,0211@0,0192@0,0203@19920,219319@0,00036832288824@0,0062@0,034@0,0067@0,0359@Calculado
LFT@20260922@210100@20000701@20280901@0,0244@0,0217@0,023@19917,110863@0,00050052603329@0,0114@0,0472@0,0125@0,0485@Calculado
LFT@20260922@210100@20000701@20290301@0,0341@0,0317@0,0326@19910,316098@0,00048816398884@0,0217@0,0519@0,0221@0,0537@Calculado
LFT@20260922@210100@20000701@20290901@0,044@0,0413@0,0425@19901,249769@0,00058439751882@0,0301@0,0565@0,0306@0,0576@Calculado
LFT@20260922@210100@20000701@20300301@0,057@0,0544@0,0554@19888,397501@0,00049852413181@0,0377@0,0672@0,0383@0,0676@Calculado
LFT@20260922@210100@20000701@20300601@0,0649@0,0622@0,063@19880,168063@0,00017510499707@0,0395@0,0755@0,0401@0,0756@Calculado
LFT@20260922@210100@20000701@20300901@0,0695@0,0667@0,0677@19873,353372@0,0003876001935@0,0453@0,0803@0,0455@0,0805@Calculado
LFT@20260922@210100@20000701@20301201@0,0697@0,0666@0,068@19869,746767@0,00029216343029@0,0548@0,0803@0,0549@0,0804@Calculado
LFT@20260922@210100@20000701@20310301@0,0757@0,073@0,074@19861,218439@0,0001133893293@0,0607@0,0844@0,0608@0,0843@Calculado
LFT@20260922@210100@20000701@20310601@0,0796@0,0767@0,0778@19854,104858@0,00033175061417@0,065@0,0916@0,0651@0,0914@Calculado
LFT@20260922@210100@20000701@20310901@0,0827@0,0796@0,081@19847,070981@0,00004264012195@0,0688@0,0999@0,0689@0,0995@Calculado
LFT@20260922@210100@20000701@20311201@0,0936@0,0909@0,0921@19831,648259@0,00017404499418@0,0788@0,1015@0,0785@0,1014@Calculado
LFT@20260922@210100@20000701@20320301@0,0989@0,096@0,0972@19821,78489@0,00046654132722@0,0852@0,1066@0,0846@0,1067@Calculado
LFT@20260922@210100@20000701@20320601@0,1046@0,1029@0,104@19809,370993@0@0,0895@0,1135@0,0888@0,1138@Calculado
LFT@20260922@210100@20000701@20320901@0,1087@0,1074@0,1079@19799,42792@0,00015645165387@0,0954@0,119@0,0953@0,1186@Calculado
NTN-B@20260922@760199@20000715@20270515@5,815@5,7896@5,8029@4841,134611@0,00389906748595@5,4064@6,2743@5,3961@6,2721@Calculado
NTN-B@20260922@760199@20000715@20280815@7,4323@7,406@7,42@4652,812169@0@7,2002@7,5899@7,2428@7,6323@Calculado
NTN-B@20260922@760199@20000715@20290515@7,4915@7,4638@7,4766@4681,811799@0,0038184899882@7,2183@7,6519@7,2607@7,6941@Calculado
NTN-B@20260922@760199@20000715@20300815@7,6682@7,6426@7,655@4520,907878@0,0060452496458@7,3463@7,8187@7,3956@7,868@Calculado
NTN-B@20260922@760199@20000715@20310515@7,6505@7,6182@7,6336@4556,714799@0,00318342747993@7,3136@7,79@7,3631@7,8396@Calculado
NTN-B@20260922@760199@20000715@20320815@7,6607@7,6289@7,6431@4419,257689@0,00481362102372@7,3447@7,8174@7,3681@7,8408@Calculado
NTN-B@20260922@760199@20000715@20330515@7,6441@7,6179@7,63@4458,988981@0@7,3458@7,815@7,3567@7,826@Calculado
NTN-B@20260922@760199@20000715@20350515@7,6211@7,5954@7,6099@4384,293395@0,00024253560563@7,353@7,8084@7,3459@7,8014@Calculado
NTN-B@20260922@760199@20000715@20370515@7,5626@7,5303@7,5427@4335,108583@0,00428932027133@7,3032@7,7452@7,2885@7,7307@Calculado
NTN-B@20260922@760199@20000715@20400815@7,4223@7,3843@7,4022@4222,901885@0,00455842305737@7,1778@7,6041@7,1599@7,5864@Calculado
NTN-B@20260922@760199@20000715@20450515@7,3736@7,3453@7,36@4220,312463@0@7,1477@7,5613@7,1275@7,5414@Calculado
NTN-B@20260922@760199@20000715@20500815@7,3183@7,2825@7,3019@4106,846559@0,0039647570203@7,1003@7,5066@7,0752@7,4819@Calculado
NTN-B@20260922@760199@20000715@20550515@7,2519@7,2198@7,2373@4166,284913@0,00417703471855@7,0371@7,4399@7,0135@7,4167@Calculado
NTN-B@20260922@760199@20000715@20600815@7,246@7,2146@7,2286@4067,456105@0,00464194129972@7,0246@7,4252@7,0066@7,4078@Calculado
NTN-F@20260922@950199@20160115@20270101@13,379@13,3423@13,361@1013,406468@0,00559889038292@13,224@13,49@13,2119@13,476@Calculado
NTN-F@20260922@950199@20180105@20290101@13,5461@13,5243@13,5343@959,867901@0,00616388649474@13,1123@14,0694@13,0794@14,0364@Calculado
NTN-F@20260922@950199@20200110@20310101@14,0013@13,9855@13,993@905,359927@0,00125709749423@13,6304@14,4573@13,5863@14,4135@Calculado
NTN-F@20260922@950199@20220107@20330101@14,0999@14,0871@14,0929@865,126847@0,00007041541025@13,7969@14,5217@13,7346@14,4595@Calculado
NTN-F@20260922@950199@20240105@20350101@14,1032@14,0853@14,0947@837,162368@0,00208267048042@13,8136@14,5115@13,748@14,446@Calculado
NTN-F@20260922@950199@20260109@20370101@14,1005@14,0843@14,093@815,353137@0,002821191734@13,8117@14,4858@13,7592@14,4334@Calculado
