ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260626@100000@20230106@20260701@14,3245@14,3006@14,3071@998,409379@0,01836402088732@14,1148@14,5196@14,1402@14,5517@Calculado
LTN@20260626@100000@20240705@20261001@13,8393@13,7853@13,8165@965,680607@0,01994743091202@13,6888@13,9638@13,6669@13,9408@Calculado
LTN@20260626@100000@20250110@20270401@13,9562@13,9333@13,9423@906,277761@0,00224125330117@13,6729@14,3245@13,644@14,2931@Calculado
LTN@20260626@100000@20230707@20270701@14,0149@13,9994@14,0064@876,687588@0,00228514873695@13,6715@14,451@13,633@14,4109@Calculado
LTN@20260626@100000@20250704@20271001@14,0921@14,0793@14,0861@846,793937@0,0020915557033@13,7454@14,6015@13,6668@14,5221@Calculado
LTN@20260626@100000@20240105@20280101@14,084@14,0708@14,0769@819,450092@0,00249459942877@13,7115@14,6071@13,6332@14,5284@Calculado
LTN@20260626@100000@20260109@20280401@14,18@14,1662@14,1717@791,748887@0,0029141939383@13,7951@14,7171@13,7166@14,6379@Calculado
LTN@20260626@100000@20240705@20280701@14,1759@14,1561@14,1685@766,794609@0,004068404079@13,7918@14,7502@13,7106@14,6685@Calculado
LTN@20260626@100000@20220211@20290101@14,2758@14,2635@14,2693@716,813146@0,00111756313468@13,903@14,875@13,8007@14,7728@Calculado
LTN@20260626@100000@20250704@20290701@14,3675@14,356@14,3622@669,647628@0,00091156314098@13,9947@14,9331@13,907@14,8457@Calculado
LTN@20260626@100000@20240105@20300101@14,3989@14,3872@14,3926@625,942143@0,0010678995037@14,0349@14,9413@13,957@14,8637@Calculado
LTN@20260626@100000@20250110@20320101@14,4733@14,4627@14,4676@476,625522@0,00084136480197@14,1177@14,93@14,1038@14,8964@Calculado
NTN-C@20260626@770100@20000701@20310101@8,2299@7,9717@8,0828@7993,277645@0,07875027391076@7,605@8,5731@7,6293@8,5739@Calculado
LFT@20260626@210100@20000701@20260901@-0,0577@-0,0946@-0,09@19306,880118@0,00034982987294@-0,1454@-0,0311@-0,1456@-0,0304@Calculado
LFT@20260626@210100@20000701@20270301@0,0124@0,0112@0,0117@19302,150722@0,0001780005618@-0,0732@0,0335@-0,0734@0,0338@Calculado
LFT@20260626@210100@20000701@20270901@0,0177@0,0152@0,0167@19299,853587@0,00035260102099@-0,0013@0,0343@-0,0014@0,0343@Calculado
LFT@20260626@210100@20000701@20280301@0,0223@0,0199@0,0213@19296,784306@0,00010997831604@0,0031@0,0722@0,0029@0,0723@Calculado
LFT@20260626@210100@20000701@20280901@0,0335@0,0309@0,0323@19290,066633@0,00014476142442@0,0217@0,0718@0,0217@0,0719@Calculado
LFT@20260626@210100@20000701@20290301@0,0456@0,0427@0,0443@19280,955308@0,00034335802015@0,0331@0,0663@0,0332@0,0662@Calculado
LFT@20260626@210100@20000701@20290901@0,0557@0,0532@0,0543@19270,492726@0,00021143765038@0,0366@0,0662@0,0368@0,0662@Calculado
LFT@20260626@210100@20000701@20300301@0,0632@0,0605@0,0619@19260,088055@0,00005188728168@0,0374@0,0747@0,0375@0,0746@Calculado
LFT@20260626@210100@20000701@20300601@0,0669@0,0647@0,0656@19254,374173@0,00046619963535@0,0398@0,0784@0,0397@0,0786@Calculado
LFT@20260626@210100@20000701@20300901@0,0713@0,0687@0,0701@19247,579286@0,00016292363242@0,0447@0,0799@0,0449@0,0798@Calculado
LFT@20260626@210100@20000701@20301201@0,0713@0,0689@0,07@19244,297664@0,00008947921546@0,0539@0,0792@0,054@0,0791@Calculado
LFT@20260626@210100@20000701@20310301@0,0758@0,0726@0,0742@19237,290437@0,00014802621389@0,0602@0,0835@0,0604@0,0833@Calculado
LFT@20260626@210100@20000701@20310601@0,08@0,0772@0,0784@19229,819922@0,0002391774864@0,0665@0,0894@0,0664@0,0894@Calculado
LFT@20260626@210100@20000701@20310901@0,0823@0,079@0,0807@19223,719966@0,00030452724016@0,0693@0,1006@0,0693@0,1005@Calculado
LFT@20260626@210100@20000701@20311201@0,0945@0,0921@0,0931@19206,945089@0,00030975425744@0,0816@0,1035@0,0818@0,103@Calculado
LFT@20260626@210100@20000701@20320301@0,1005@0,0977@0,0991@19196,135041@0,00023962113847@0,0873@0,1131@0,0875@0,1127@Calculado
