ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260507@100000@20230106@20260701@14,3246@14,2921@14,3176@980,024456@0,01379200417198@14,1778@14,4655@14,1922@14,4833@Calculado
LTN@20260507@100000@20240705@20261001@13,9964@13,9482@13,9624@947,981424@0,00411128839903@13,7806@14,1817@13,7925@14,1908@Calculado
LTN@20260507@100000@20250110@20270401@13,8034@13,7803@13,7909@891,053927@0,00434742993618@13,407@14,1546@13,4487@14,194@Calculado
LTN@20260507@100000@20230707@20270701@13,7188@13,7031@13,7099@863,43677@0,0021546120138@13,2585@14,1297@13,296@14,1658@Calculado
LTN@20260507@100000@20250704@20271001@13,6916@13,6799@13,685@835,547912@0,00091511123368@13,1929@14,1353@13,2344@14,176@Calculado
LTN@20260507@100000@20240105@20280101@13,5801@13,5663@13,574@810,486727@0@13,0565@14,039@13,1016@14,0838@Calculado
LTN@20260507@100000@20260109@20280401@13,5412@13,5287@13,535@785,614868@0@13,0014@14,0009@13,0504@14,0498@Calculado
LTN@20260507@100000@20240705@20280701@13,5657@13,5493@13,5584@761,505429@0,00190133466807@13,009@14,0187@13,0686@14,0778@Calculado
LTN@20260507@100000@20220211@20290101@13,6216@13,6103@13,6155@714,375194@0,00058600228668@13,0588@14,0968@13,1247@14,1626@Calculado
LTN@20260507@100000@20250704@20290701@13,6937@13,6822@13,6876@669,554642@0,00058132707661@13,1249@14,164@13,2003@14,2395@Calculado
LTN@20260507@100000@20240105@20300101@13,7144@13,703@13,7076@627,875852@0,0007651952692@13,1592@14,1849@13,2342@14,26@Calculado
LTN@20260507@100000@20250110@20320101@13,8521@13,8408@13,8464@482,298232@0,00079135958325@13,3045@14,3088@13,3854@14,3896@Calculado
NTN-C@20260507@770100@20000701@20310101@8,1291@7,9121@8,0143@7896,652972@0,03159483080062@7,5433@8,5632@7,4875@8,5089@Calculado
LFT@20260507@210100@20000701@20260901@0,0002@-0,0132@-0,0016@18947,398314@0,00127260512336@-0,0366@0,0214@-0,0366@0,022@Calculado
