ANBIMA - Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais

Titulo@Data Referencia@Codigo SELIC@Data Base/Emissao@Data Vencimento@Tx. Compra@Tx. Venda@Tx. Indicativas@PU@Desvio padrao@Interv. Ind. Inf. (D0)@Interv. Ind. Sup. (D0)@Interv. Ind. Inf. (D+1)@Interv. Ind. Sup. (D+1)@Criterio
LTN@20260512@100000@20230106@20260701@14,38@14,3513@14,3599@981,536425@0,00362311362919@14,2214@14,5202@14,2359@14,5386@Calculado
LTN@20260512@100000@20240705@20261001@14,0514@13,9753@14,0179@949,274143@0,01795605380951@13,8233@14,2157@13,8512@14,2394@Calculado
LTN@20260512@100000@20250110@20270401@13,8504@13,8226@13,8393@892,091163@0,00496736753724@13,4968@14,2377@13,5001@14,2388@Calculado
LTN@20260512@100000@20230707@20270701@13,8458@13,831@13,8381@863,657126@0,00162132986156@13,3856@14,2526@13,426@14,2916@Calculado
LTN@20260512@100000@20250704@20271001@13,8509@13,8379@13,8435@835,206974@0,00229435806709@13,3362@14,2759@13,394@14,3329@Calculado
LTN@20260512@100000@20240105@20280101@13,7682@13,7536@13,7594@809,548827@0,0021429089598@13,2174@14,1987@13,2876@14,2685@Calculado
LTN@20260512@100000@20260109@20280401@13,7438@13,7289@13,7348@784,194221@0,00355563085964@13,1806@14,1796@13,2505@14,2494@Calculado
LTN@20260512@100000@20240705@20280701@13,7475@13,7298@13,7397@760,070756@0,00226851856065@13,1866@14,1948@13,2499@14,2577@Calculado
LTN@20260512@100000@20220211@20290101@13,8153@13,804@13,8105@712,250648@0,00089588239183@13,245@14,2827@13,3198@14,3574@Calculado
LTN@20260512@100000@20250704@20290701@13,8765@13,8643@13,8689@667,257644@0,0009229671771@13,3154@14,3547@13,3815@14,4208@Calculado
LTN@20260512@100000@20240105@20300101@13,8885@13,8762@13,8819@625,368194@0,00073560254214@13,3495@14,3756@13,4081@14,4344@Calculado
LTN@20260512@100000@20250110@20320101@13,9785@13,9662@13,972@480,064023@0,0007950339238@13,4732@14,4773@13,5112@14,5152@Calculado
NTN-C@20260512@770100@20000701@20310101@8,1325@7,9025@8,0188@7912,511926@0,02893723615621@7,4319@8,4591@7,4539@8,4849@Calculado
LFT@20260512@210100@20000701@20260901@0,0042@-0,0058@-0,0011@18977,730304@0,0007851564048@-0,0364@0,0185@-0,0368@0,019@Calculado
LFT@20260512@210100@20000701@20270301@0,0073@0,0045@0,0054@18976,857331@0,00094883584987@-0,0138@0,0185@-0,0133@0,0192@Calculado
LFT@20260512@210100@20000701@20270901@0,01@0,0076@0,0084@18975,585826@0,00051952357983@-0,0034@0,0292@-0,003@0,03@Calculado
LFT@20260512@210100@20000701@20280301@0,0214@0,02@0,0205@18970,670609@0,00007262719876@0,0087@0,0415@0,0091@0,042@Calculado
LFT@20260512@210100@20000701@20280901@0,033@0,0309@0,032@18963,667848@0,00003631349611@0,0216@0,0506@0,0217@0,051@Calculado
LFT@20260512@210100@20000701@20290301@0,0483@0,0468@0,0475@18952,603864@0,00022212210606@0,0283@0,0603@0,028@0,0606@Calculado
LFT@20260512@210100@20000701@20290901@0,0587@0,0574@0,058@18941,46397@0,00006859934402@0,0384@0,0696@0,0378@0,0698@Calculado
LFT@20260512@210100@20000701@20300301@0,0674@0,0657@0,0667@18929,925544@0,00033636713573@0,0484@0,0798@0,0483@0,0793@Calculado
LFT@20260512@210100@20000701@20300601@0,0725@0,07@0,0715@18923,169493@0,00033791152688@0,0542@0,0833@0,0539@0,0828@Calculado
LFT@20260512@210100@20000701@20300901@0,076@0,0734@0,075@18916,90686@0,0000457736824@0,0608@0,0856@0,0601@0,0857@Calculado
LFT@20260512@210100@20000701@20301201@0,0765@0,073@0,075@18913,358035@0,00008280784987@0,0613@0,095@0,0609@0,0947@Calculado
LFT@20260512@210100@20000701@20310301@0,0832@0,0802@0,0818@18903,793288@0,00016803356807@0,0687@0,0973@0,0683@0,0971@Calculado
LFT@20260512@210100@20000701@20310601@0,0882@0,0851@0,0866@18895,443112@0,00025072989451@0,0738@0,1014@0,0735@0,1014@Calculado
LFT@20260512@210100@20000701@20310901@0,0901@0,0872@0,0893@18888,611149@0,00046591416591@0,0772@0,1075@0,0768@0,1078@Calculado
LFT@20260512@210100@20000701@20311201@0,0986@0,096@0,0973@18875,990997@0,00056438135157@0,0849@0,1084@0,0847@0,1089@Calculado
LFT@20260512@210100@20000701@20320301@0,1024@0,1005@0,1016@18866,862736@0,00041179050499@0,0876@0,1133@0,0883@0,1131@Calculado
LFT@20260512@210100@20000701@20320601@0,1124@0,1113@0,1118@18850,522959@0,00015600714727@0,0878@0,1203@0,0866@0,1223@Calculado
NTN-B@20260512@760199@20000715@20260815@9,672@9,6366@9,654@4719,949727@0,00651018964086@9,0177@10,5206@9,0503@10,5653@Calculado
NTN-B@20260512@760199@20000715@20270515@8,1024@8,075@8,0873@4747,660089@0,00469393317485@7,8139@8,4351@7,8124@8,436@Calculado
NTN-B@20260512@760199@20000715@20280815@7,9553@7,9303@7,94@4588,212712@0@7,552@8,2465@7,5963@8,2909@Calculado
NTN-B@20260512@760199@20000715@20290515@7,8464@7,8177@7,83@4623,908132@0@7,4429@8,1192@7,4829@8,1596@Calculado
NTN-B@20260512@760199@20000715@20300815@7,8537@7,8262@7,84@4475,331526@0@7,4908@8,0905@7,5207@8,1206@Calculado
NTN-B@20260512@760199@20000715@20310515@7,769@7,7414@7,7533@4520,389063@0,0034402956341@7,4226@7,9869@7,4538@8,0183@Calculado
NTN-B@20260512@760199@20000715@20320815@7,7168@7,6877@7,7035@4393,300207@0,00359927277099@7,3937@7,9257@7,4171@7,9493@Calculado
NTN-B@20260512@760199@20000715@20330515@7,694@7,6675@7,68@4435,777523@0@7,3884@7,898@7,4083@7,9181@Calculado
NTN-B@20260512@760199@20000715@20350515@7,5641@7,5362@7,5468@4392,708025@0,00355295901609@7,2922@7,7537@7,309@7,7706@Calculado
NTN-B@20260512@760199@20000715@20370515@7,4858@7,4596@7,4708@4351,353976@0,00157307567841@7,2382@7,6655@7,2584@7,6858@Calculado
NTN-B@20260512@760199@20000715@20400815@7,347@7,3178@7,3334@4245,09959@0,00395690720387@7,1299@7,5193@7,149@7,5385@Calculado
NTN-B@20260512@760199@20000715@20450515@7,2704@7,238@7,2548@4264,93299@0,00332930709007@7,0618@7,4289@7,0934@7,4606@Calculado
NTN-B@20260512@760199@20000715@20500815@7,2052@7,1728@7,1928@4159,858269@0,00282083749443@7,0072@7,3689@7,037@7,3987@Calculado
NTN-B@20260512@760199@20000715@20550515@7,1763@7,1464@7,1623@4206,932045@0,00281880332056@6,9853@7,3458@7,0075@7,3681@Calculado
NTN-B@20260512@760199@20000715@20600815@7,1694@7,1387@7,1553@4109,447594@0,00334432387038@6,9736@7,3336@7,0011@7,3611@Calculado
NTN-F@20260512@950199@20160115@20270101@14,0239@13,9859@14,0026@1011,997862@0,00296737158273@13,7351@14,314@13,7576@14,3332@Calculado
NTN-F@20260512@950199@20180105@20290101@13,8394@13,8148@13,8272@958,246503@0,00191846978345@13,2714@14,2907@13,3459@14,3651@Calculado
NTN-F@20260512@950199@20200110@20310101@13,9903@13,9784@13,984@910,830589@0,00066814747624@13,4967@14,4754@13,5471@14,5257@Calculado
NTN-F@20260512@950199@20220107@20330101@14,0636@14,0508@14,0575@873,224034@0@13,5803@14,5565@13,6123@14,5886@Calculado
NTN-F@20260512@950199@20240105@20350101@14,0585@14,0406@14,0502@847,120626@0,00178786760696@13,5771@14,5448@13,6062@14,5742@Calculado
NTN-F@20260512@950199@20260109@20370101@14,0643@14,052@14,0584@826,066575@0,00033565854674@13,588@14,5522@13,6166@14,5813@Calculado
